tanggal,jam,srcip,jumlah_koneksi,jumlah_tujuan_unik,jumlah_port_unik,tcp,udp,total_data,average_datasize,dns,web,app,other,dns_ratio,web_ratio,app_ratio,other_ratio,destination_diversity
2026-07-31,00:00,172.30.252.114,13,3,8,0,13,1712,131.69230769230768,0,0,3,10,0.0,0.0,0.2308,0.7692,0.2308
2026-07-31,00:00,192.168.2.104,53,25,5,28,25,25518,481.47169811320754,0,42,11,0,0.0,0.7925,0.2075,0.0,0.4717
2026-07-31,00:00,192.168.2.105,222,64,8,138,84,67348,303.3693693693694,9,185,27,1,0.0405,0.8333,0.1216,0.0045,0.2883
2026-07-31,00:00,192.168.2.113,37,7,5,31,6,4444,120.10810810810811,6,14,17,0,0.1622,0.3784,0.4595,0.0,0.1892
2026-07-31,00:00,192.168.2.145,166,41,9,73,93,79167,476.9096385542169,28,111,24,3,0.1687,0.6687,0.1446,0.0181,0.247
2026-07-31,00:00,192.168.2.152,288,88,4,143,145,121102,420.49305555555554,55,232,1,0,0.191,0.8056,0.0035,0.0,0.3056
2026-07-31,00:00,192.168.2.154,167,55,5,125,42,48840,292.45508982035926,4,161,2,0,0.024,0.9641,0.012,0.0,0.3293
2026-07-31,00:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0
2026-07-31,00:00,192.168.2.166,236,77,4,162,74,17947,76.04661016949153,72,163,1,0,0.3051,0.6907,0.0042,0.0,0.3263
2026-07-31,00:00,192.168.2.170,3,1,1,0,3,3684,1228.0,0,3,0,0,0.0,1.0,0.0,0.0,0.3333
2026-07-31,00:00,192.168.2.180,4,1,1,0,4,513,128.25,0,0,4,0,0.0,0.0,1.0,0.0,0.25
2026-07-31,00:00,192.168.2.188,146,60,15,68,78,68585,469.76027397260276,2,112,12,20,0.0137,0.7671,0.0822,0.137,0.411
2026-07-31,00:00,192.168.2.191,62,31,3,38,24,31240,503.8709677419355,1,60,1,0,0.0161,0.9677,0.0161,0.0,0.5
2026-07-31,00:00,192.168.2.193,584,100,5,416,168,170470,291.9006849315069,12,536,36,0,0.0205,0.9178,0.0616,0.0,0.1712
2026-07-31,00:00,192.168.2.195,15,10,1,9,6,8008,533.8666666666667,0,15,0,0,0.0,1.0,0.0,0.0,0.6667
