received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-07-21 09:18:29.177048+07:00,192.168.2.101,8.8.8.0/24,53,UDP,64
2026-07-21 09:18:29.177048+07:00,192.168.2.101,8.8.8.0/24,53,UDP,64
2026-07-21 09:18:29.416862+07:00,192.168.2.101,8.8.8.0/24,53,UDP,66
2026-07-21 09:18:29.416862+07:00,192.168.2.101,8.8.8.0/24,53,UDP,64
2026-07-21 09:18:29.416862+07:00,192.168.2.101,8.8.8.0/24,53,UDP,64
2026-07-21 09:18:29.906159+07:00,192.168.2.101,8.8.8.0/24,53,UDP,71
2026-07-21 09:18:30.886504+07:00,192.168.2.101,142.250.4.0/24,443,UDP,1278
2026-07-21 09:18:32.096734+07:00,192.168.2.101,8.8.8.0/24,53,UDP,60
2026-07-21 09:18:35.467454+07:00,192.168.2.101,57.144.192.0/24,443,UDP,1280
2026-07-21 09:18:35.467959+07:00,192.168.2.101,8.8.8.0/24,53,UDP,61
2026-07-21 09:18:35.987644+07:00,192.168.2.101,57.144.192.0/24,443,UDP,1280
2026-07-21 09:18:35.987644+07:00,192.168.2.101,57.144.192.0/24,443,TCP,60
2026-07-21 09:18:38.038228+07:00,192.168.2.101,157.240.13.0/24,443,UDP,96
2026-07-21 09:18:39.216410+07:00,192.168.2.149,8.8.8.0/24,443,UDP,229
2026-07-21 09:18:39.217058+07:00,192.168.2.149,119.8.176.0/24,443,TCP,60
2026-07-21 09:18:40.226818+07:00,192.168.2.149,13.35.36.0/24,443,TCP,60
2026-07-21 09:18:41.866810+07:00,192.168.2.149,13.69.109.0/24,443,TCP,60
2026-07-21 09:18:43.166979+07:00,192.168.2.161,57.144.193.0/24,443,TCP,60
2026-07-21 09:18:43.436942+07:00,192.168.2.149,52.247.72.0/24,443,TCP,60
2026-07-21 09:18:46.148298+07:00,192.168.2.139,8.8.8.0/24,53,UDP,60
2026-07-21 09:18:47.187114+07:00,192.168.2.139,57.144.193.0/24,443,UDP,589
2026-07-21 09:18:47.187114+07:00,192.168.2.139,57.144.193.0/24,443,UDP,1228
2026-07-21 09:18:49.037597+07:00,192.168.2.101,57.144.192.0/24,443,UDP,64
2026-07-21 09:18:49.038157+07:00,192.168.2.101,8.8.8.0/24,53,UDP,72
2026-07-21 09:18:50.466877+07:00,192.168.2.149,157.240.208.0/24,443,TCP,60
2026-07-21 09:18:51.206693+07:00,192.168.2.191,8.8.4.0/24,443,UDP,1278
2026-07-21 09:18:56.176962+07:00,192.168.2.139,8.8.8.0/24,53,UDP,71
2026-07-21 09:18:56.176962+07:00,192.168.2.139,8.8.8.0/24,53,UDP,60
2026-07-21 09:18:56.176962+07:00,192.168.2.139,8.8.8.0/24,53,UDP,71
2026-07-21 09:18:56.176962+07:00,192.168.2.139,8.8.8.0/24,53,UDP,62
2026-07-21 09:18:56.177985+07:00,192.168.2.139,8.8.8.0/24,53,UDP,62
2026-07-21 09:18:57.186602+07:00,192.168.2.148,216.239.34.0/24,443,UDP,1278
2026-07-21 09:19:10.317028+07:00,192.168.2.139,8.8.8.0/24,53,UDP,75
2026-07-21 09:19:10.318030+07:00,192.168.2.139,8.8.8.0/24,53,UDP,75
2026-07-21 09:19:10.318030+07:00,192.168.2.139,31.13.95.0/24,443,UDP,1228
2026-07-21 09:19:17.517005+07:00,192.168.2.191,8.8.4.0/24,443,UDP,237
2026-07-21 09:19:17.517005+07:00,192.168.2.191,74.125.68.0/24,443,UDP,1278
2026-07-21 09:19:23.326844+07:00,192.168.2.191,8.8.8.0/24,443,UDP,1228
2026-07-21 09:19:23.327366+07:00,192.168.2.191,52.178.17.0/24,443,TCP,60
2026-07-21 09:19:23.566792+07:00,192.168.2.191,142.250.9.0/24,443,UDP,1278
2026-07-21 09:19:24.216335+07:00,192.168.2.161,57.144.193.0/24,5222,TCP,60
2026-07-21 09:19:29.696492+07:00,192.168.2.139,34.150.232.0/24,443,TCP,60
2026-07-21 09:19:29.697493+07:00,192.168.2.139,8.8.8.0/24,53,UDP,66
2026-07-21 09:19:29.697493+07:00,192.168.2.139,8.8.8.0/24,53,UDP,66
2026-07-21 09:19:29.697493+07:00,192.168.2.139,35.199.20.0/24,443,TCP,60
2026-07-21 09:19:29.697493+07:00,192.168.2.139,35.199.20.0/24,443,TCP,60
2026-07-21 09:19:30.647070+07:00,192.168.2.164,172.217.119.0/24,443,TCP,60
2026-07-21 09:19:37.817593+07:00,192.168.2.139,57.144.101.0/24,443,TCP,60
2026-07-21 09:19:37.817593+07:00,192.168.2.139,8.8.8.0/24,443,UDP,1228
