tanggal,jam,srcip,jumlah_koneksi,jumlah_tujuan_unik,jumlah_port_unik,tcp,udp,total_data,average_datasize,dns,web,app,other,dns_ratio,web_ratio,app_ratio,other_ratio,destination_diversity
2026-08-11,10:00,192.168.2.113,121,10,4,100,21,7604,62.84,21,99,1,0,0.1736,0.8182,0.0083,0.0,0.0826
2026-08-11,10:00,192.168.2.115,5,3,1,2,3,3804,760.8,0,5,0,0,0.0,1.0,0.0,0.0,0.6
2026-08-11,10:00,192.168.2.122,121,54,3,91,30,39139,323.46,0,116,5,0,0.0,0.9587,0.0413,0.0,0.4463
2026-08-11,10:00,192.168.2.139,225,78,5,90,135,85860,381.6,28,189,7,1,0.1244,0.84,0.0311,0.0044,0.3467
2026-08-11,10:00,192.168.2.140,181,79,4,102,79,65862,363.88,4,172,5,0,0.0221,0.9503,0.0276,0.0,0.4365
2026-08-11,10:00,192.168.2.141,49,26,3,28,21,22216,453.39,3,45,0,1,0.0612,0.9184,0.0,0.0204,0.5306
2026-08-11,10:00,192.168.2.142,29,16,4,11,18,17426,600.9,0,20,9,0,0.0,0.6897,0.3103,0.0,0.5517
2026-08-11,10:00,192.168.2.143,243,63,19,147,96,79304,326.35,3,181,29,30,0.0123,0.7449,0.1193,0.1235,0.2593
2026-08-11,10:00,192.168.2.145,14,8,5,4,10,8005,571.79,1,8,5,0,0.0714,0.5714,0.3571,0.0,0.5714
2026-08-11,10:00,192.168.2.152,50,23,5,19,31,20089,401.78,16,32,1,1,0.32,0.64,0.02,0.02,0.46
2026-08-11,10:00,192.168.2.159,55,24,6,34,21,19107,347.4,1,49,5,0,0.0182,0.8909,0.0909,0.0,0.4364
2026-08-11,10:00,192.168.2.161,201,36,5,55,146,44757,222.67,68,127,6,0,0.3383,0.6318,0.0299,0.0,0.1791
2026-08-11,10:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5
2026-08-11,10:00,192.168.2.166,510,85,3,353,157,53678,105.25,136,374,0,0,0.2667,0.7333,0.0,0.0,0.1667
2026-08-11,10:00,192.168.2.174,9,5,2,8,1,3492,388.0,4,5,0,0,0.4444,0.5556,0.0,0.0,0.5556
2026-08-11,10:00,192.168.2.180,5,2,2,2,3,655,131.0,0,2,3,0,0.0,0.4,0.6,0.0,0.4
2026-08-11,10:00,192.168.2.185,110,46,2,71,39,41892,380.84,0,106,4,0,0.0,0.9636,0.0364,0.0,0.4182
2026-08-11,10:00,192.168.2.195,150,47,3,48,102,73023,486.82,19,131,0,0,0.1267,0.8733,0.0,0.0,0.3133
2026-08-11,10:00,192.168.2.200,562,38,3,254,308,79655,141.73,148,413,1,0,0.2633,0.7349,0.0018,0.0,0.0676
2026-08-11,11:00,172.30.252.114,10,2,6,0,10,1440,144.0,0,0,0,10,0.0,0.0,0.0,1.0,0.2
2026-08-11,11:00,192.168.2.113,79,8,3,62,17,5000,63.29,13,62,4,0,0.1646,0.7848,0.0506,0.0,0.1013
2026-08-11,11:00,192.168.2.115,463,95,10,141,322,159743,345.02,184,246,30,3,0.3974,0.5313,0.0648,0.0065,0.2052
2026-08-11,11:00,192.168.2.122,117,60,4,73,44,54484,465.68,0,111,6,0,0.0,0.9487,0.0513,0.0,0.5128
2026-08-11,11:00,192.168.2.139,66,26,5,19,47,32350,490.15,17,43,5,1,0.2576,0.6515,0.0758,0.0152,0.3939
2026-08-11,11:00,192.168.2.140,98,59,3,59,39,34630,353.37,3,94,1,0,0.0306,0.9592,0.0102,0.0,0.602
2026-08-11,11:00,192.168.2.141,108,44,7,60,48,41594,385.13,10,87,5,6,0.0926,0.8056,0.0463,0.0556,0.4074
2026-08-11,11:00,192.168.2.142,20,11,3,9,11,12594,629.7,0,17,3,0,0.0,0.85,0.15,0.0,0.55
2026-08-11,11:00,192.168.2.143,145,56,13,73,72,52771,363.94,3,103,18,21,0.0207,0.7103,0.1241,0.1448,0.3862
2026-08-11,11:00,192.168.2.145,52,18,6,25,27,26911,517.52,2,33,17,0,0.0385,0.6346,0.3269,0.0,0.3462
2026-08-11,11:00,192.168.2.152,179,32,3,50,129,86665,484.16,55,124,0,0,0.3073,0.6927,0.0,0.0,0.1788
2026-08-11,11:00,192.168.2.159,26,15,3,13,13,14696,565.23,0,24,2,0,0.0,0.9231,0.0769,0.0,0.5769
2026-08-11,11:00,192.168.2.161,192,32,5,55,137,49763,259.18,68,117,6,1,0.3542,0.6094,0.0312,0.0052,0.1667
2026-08-11,11:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5
2026-08-11,11:00,192.168.2.166,329,50,3,202,127,42856,130.26,107,222,0,0,0.3252,0.6748,0.0,0.0,0.152
2026-08-11,11:00,192.168.2.174,29,21,3,19,10,7467,257.48,9,20,0,0,0.3103,0.6897,0.0,0.0,0.7241
2026-08-11,11:00,192.168.2.180,3,3,3,1,2,308,102.67,1,1,1,0,0.3333,0.3333,0.3333,0.0,1.0
2026-08-11,11:00,192.168.2.185,114,35,3,84,30,33613,294.85,0,113,1,0,0.0,0.9912,0.0088,0.0,0.307
2026-08-11,11:00,192.168.2.195,176,56,2,51,125,102239,580.9,8,168,0,0,0.0455,0.9545,0.0,0.0,0.3182
2026-08-11,11:00,192.168.2.200,482,61,5,67,415,100403,208.3,169,310,3,0,0.3506,0.6432,0.0062,0.0,0.1266
2026-08-11,12:00,192.168.2.113,106,13,5,87,19,7956,75.06,17,54,35,0,0.1604,0.5094,0.3302,0.0,0.1226
2026-08-11,12:00,192.168.2.115,92,48,5,54,38,31877,346.49,14,74,4,0,0.1522,0.8043,0.0435,0.0,0.5217
2026-08-11,12:00,192.168.2.139,31,15,6,10,21,19725,636.29,5,24,2,0,0.1613,0.7742,0.0645,0.0,0.4839
2026-08-11,12:00,192.168.2.141,163,76,13,101,62,65828,403.85,9,135,12,7,0.0552,0.8282,0.0736,0.0429,0.4663
2026-08-11,12:00,192.168.2.142,21,10,3,4,17,15782,751.52,0,13,8,0,0.0,0.619,0.381,0.0,0.4762
2026-08-11,12:00,192.168.2.145,23,11,5,7,16,14278,620.78,0,11,12,0,0.0,0.4783,0.5217,0.0,0.4783
2026-08-11,12:00,192.168.2.152,62,26,3,32,30,14590,235.32,21,41,0,0,0.3387,0.6613,0.0,0.0,0.4194
2026-08-11,12:00,192.168.2.159,16,12,3,10,6,8218,513.62,0,15,1,0,0.0,0.9375,0.0625,0.0,0.75
2026-08-11,12:00,192.168.2.161,155,25,6,67,88,33643,217.05,51,99,4,1,0.329,0.6387,0.0258,0.0065,0.1613
2026-08-11,12:00,192.168.2.163,84,49,7,49,35,24656,293.52,4,73,7,0,0.0476,0.869,0.0833,0.0,0.5833
2026-08-11,12:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5
2026-08-11,12:00,192.168.2.166,108,37,3,76,32,14519,134.44,25,83,0,0,0.2315,0.7685,0.0,0.0,0.3426
2026-08-11,12:00,192.168.2.180,4,3,3,1,3,320,80.0,2,1,1,0,0.5,0.25,0.25,0.0,0.75
2026-08-11,12:00,192.168.2.185,64,22,1,26,38,35891,560.8,0,64,0,0,0.0,1.0,0.0,0.0,0.3438
2026-08-11,12:00,192.168.2.195,336,72,7,118,218,214841,639.41,8,324,3,1,0.0238,0.9643,0.0089,0.003,0.2143
2026-08-11,12:00,192.168.2.200,208,31,4,66,142,26504,127.42,82,124,2,0,0.3942,0.5962,0.0096,0.0,0.149
2026-08-11,13:00,192.168.2.113,70,13,4,54,16,4965,70.93,12,42,16,0,0.1714,0.6,0.2286,0.0,0.1857
2026-08-11,13:00,192.168.2.115,503,84,8,169,334,135720,269.82,185,285,30,3,0.3678,0.5666,0.0596,0.006,0.167
2026-08-11,13:00,192.168.2.122,73,38,5,57,16,21333,292.23,0,66,7,0,0.0,0.9041,0.0959,0.0,0.5205
2026-08-11,13:00,192.168.2.139,132,44,5,45,87,48141,364.7,33,96,1,2,0.25,0.7273,0.0076,0.0152,0.3333
2026-08-11,13:00,192.168.2.141,204,55,10,108,96,63220,309.9,7,180,4,13,0.0343,0.8824,0.0196,0.0637,0.2696
2026-08-11,13:00,192.168.2.142,12,6,3,0,12,9424,785.33,0,4,8,0,0.0,0.3333,0.6667,0.0,0.5
2026-08-11,13:00,192.168.2.145,9,5,3,2,7,4241,471.22,0,6,3,0,0.0,0.6667,0.3333,0.0,0.5556
2026-08-11,13:00,192.168.2.152,187,52,4,57,130,114167,610.52,38,148,1,0,0.2032,0.7914,0.0053,0.0,0.2781
2026-08-11,13:00,192.168.2.159,2,2,1,1,1,292,146.0,0,2,0,0,0.0,1.0,0.0,0.0,1.0
2026-08-11,13:00,192.168.2.161,231,41,6,54,177,52206,226.0,81,136,12,2,0.3506,0.5887,0.0519,0.0087,0.1775
2026-08-11,13:00,192.168.2.163,104,44,3,63,41,40587,390.26,8,92,4,0,0.0769,0.8846,0.0385,0.0,0.4231
