received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-07-31 07:38:27.027482+07:00,192.168.2.152,35.186.224.0/24,443,TCP,52
2026-07-31 07:38:27.888854+07:00,192.168.2.152,150.171.110.0/24,443,TCP,52
2026-07-31 07:38:29.247447+07:00,192.168.2.152,51.8.71.0/24,443,TCP,52
2026-07-31 07:38:29.758555+07:00,192.168.2.152,74.125.130.0/24,443,UDP,1278
2026-07-31 07:38:30.888408+07:00,192.168.2.152,142.251.10.0/24,443,UDP,1278
2026-07-31 07:38:32.217592+07:00,192.168.2.152,204.79.197.0/24,443,TCP,52
2026-07-31 07:38:33.047226+07:00,192.168.2.152,35.186.224.0/24,443,TCP,52
2026-07-31 07:38:34.858271+07:00,192.168.2.152,150.171.27.0/24,443,TCP,52
2026-07-31 07:38:35.947586+07:00,192.168.2.193,57.144.193.0/24,443,UDP,1280
2026-07-31 07:38:38.987814+07:00,192.168.2.152,8.8.8.0/24,53,UDP,62
2026-07-31 07:38:38.990110+07:00,192.168.2.152,8.8.8.0/24,53,TCP,52
2026-07-31 07:38:40.777243+07:00,192.168.2.152,172.217.194.0/24,443,TCP,52
2026-07-31 07:38:42.867713+07:00,192.168.2.152,64.233.170.0/24,80,TCP,52
2026-07-31 07:38:44.587393+07:00,192.168.2.188,8.8.8.0/24,443,UDP,1228
2026-07-31 07:38:44.757962+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-07-31 07:38:46.897283+07:00,192.168.2.193,57.144.193.0/24,443,TCP,60
2026-07-31 07:38:48.059173+07:00,192.168.2.152,35.186.224.0/24,443,TCP,52
2026-07-31 07:38:48.507364+07:00,192.168.2.152,142.251.10.0/24,443,UDP,131
2026-07-31 07:38:48.788248+07:00,192.168.2.152,142.251.12.0/24,443,UDP,1278
2026-07-31 07:38:50.027514+07:00,192.168.2.152,172.217.113.0/24,443,UDP,1278
2026-07-31 07:38:52.057332+07:00,192.168.2.197,8.8.8.0/24,443,UDP,230
2026-07-31 07:38:52.057332+07:00,192.168.2.197,40.104.210.0/24,443,TCP,60
2026-07-31 07:38:52.787235+07:00,192.168.2.152,74.125.24.0/24,443,TCP,52
2026-07-31 07:38:54.077480+07:00,192.168.2.152,35.186.224.0/24,443,TCP,52
2026-07-31 07:39:00.068992+07:00,192.168.2.152,74.125.24.0/24,443,UDP,1278
2026-07-31 07:39:00.068992+07:00,192.168.2.152,172.217.113.0/24,443,TCP,52
2026-07-31 07:39:02.327737+07:00,192.168.2.193,34.128.9.0/24,443,TCP,60
2026-07-31 07:39:06.708850+07:00,192.168.2.105,57.144.193.0/24,5222,TCP,60
2026-07-31 07:39:06.709387+07:00,192.168.2.105,8.8.8.0/24,443,UDP,1228
2026-07-31 07:39:07.017603+07:00,192.168.2.104,8.8.8.0/24,443,UDP,1228
2026-07-31 07:39:07.017603+07:00,192.168.2.104,31.13.95.0/24,5222,TCP,60
2026-07-31 07:39:07.879026+07:00,192.168.2.104,31.13.95.0/24,443,UDP,1280
2026-07-31 07:39:09.128053+07:00,192.168.2.152,35.186.224.0/24,443,TCP,52
2026-07-31 07:39:12.237589+07:00,192.168.2.152,54.234.171.0/24,443,TCP,52
2026-07-31 07:39:12.447447+07:00,192.168.2.152,54.237.42.0/24,443,TCP,52
2026-07-31 07:39:14.017970+07:00,192.168.2.152,8.8.8.0/24,53,UDP,63
2026-07-31 07:39:15.337788+07:00,192.168.2.193,47.241.218.0/24,5222,TCP,60
2026-07-31 07:39:16.408195+07:00,192.168.2.152,8.8.8.0/24,53,UDP,63
2026-07-31 07:39:19.357739+07:00,192.168.2.193,57.144.192.0/24,443,TCP,60
2026-07-31 07:39:19.357739+07:00,192.168.2.193,57.144.152.0/24,443,TCP,60
2026-07-31 07:39:20.007733+07:00,192.168.2.193,57.144.192.0/24,443,TCP,60
2026-07-31 07:39:21.007349+07:00,192.168.2.193,35.186.224.0/24,443,TCP,60
2026-07-31 07:39:23.289254+07:00,192.168.2.152,40.79.150.0/24,443,TCP,52
2026-07-31 07:39:25.217349+07:00,192.168.2.105,8.8.8.0/24,53,UDP,77
2026-07-31 07:39:25.907188+07:00,192.168.2.105,57.144.192.0/24,443,TCP,60
2026-07-31 07:39:27.947578+07:00,192.168.2.105,172.217.194.0/24,443,UDP,1278
2026-07-31 07:39:30.067559+07:00,192.168.2.105,23.40.63.0/24,443,TCP,60
2026-07-31 07:39:31.017140+07:00,192.168.2.105,23.50.117.0/24,443,TCP,60
2026-07-31 07:39:31.858476+07:00,192.168.2.105,10.105.212.0/24,443,TCP,60
2026-07-31 07:39:32.767499+07:00,192.168.2.105,23.53.15.0/24,443,TCP,60
2026-07-31 07:39:34.907508+07:00,192.168.2.105,10.105.212.0/24,443,TCP,60
2026-07-31 07:39:35.879548+07:00,192.168.2.105,35.213.190.0/24,443,UDP,1348
2026-07-31 07:39:36.817325+07:00,192.168.2.191,57.144.193.0/24,443,UDP,1280
2026-07-31 07:39:38.128173+07:00,192.168.2.193,57.144.152.0/24,443,TCP,60
2026-07-31 07:39:39.007576+07:00,192.168.2.105,10.105.212.0/24,443,TCP,60
2026-07-31 07:39:42.567160+07:00,192.168.2.193,35.186.224.0/24,443,TCP,60
2026-07-31 07:39:43.267858+07:00,192.168.2.105,104.18.33.0/24,443,TCP,60
2026-07-31 07:39:46.267104+07:00,192.168.2.105,40.126.16.0/24,443,TCP,60
2026-07-31 07:39:47.038444+07:00,192.168.2.105,10.105.212.0/24,443,TCP,60
2026-07-31 07:39:48.067028+07:00,192.168.2.105,10.105.212.0/24,443,TCP,60
2026-07-31 07:39:49.038413+07:00,192.168.2.152,8.8.8.0/24,53,UDP,62
2026-07-31 07:39:50.887541+07:00,192.168.2.193,35.186.224.0/24,443,TCP,60
2026-07-31 07:39:52.877772+07:00,192.168.2.105,34.95.101.0/24,443,UDP,61
2026-07-31 07:39:56.029204+07:00,192.168.2.105,31.13.95.0/24,443,TCP,60
2026-07-31 07:39:59.857632+07:00,192.168.2.197,8.8.8.0/24,443,UDP,1228
2026-07-31 07:40:00.797240+07:00,192.168.2.105,172.217.118.0/24,443,TCP,60
2026-07-31 07:40:02.976978+07:00,192.168.2.105,10.105.212.0/24,443,TCP,60
2026-07-31 07:40:02.977979+07:00,192.168.2.105,10.105.212.0/24,443,TCP,60
2026-07-31 07:40:03.767258+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-07-31 07:40:04.846982+07:00,192.168.2.105,10.105.212.0/24,443,TCP,60
2026-07-31 07:40:05.797327+07:00,192.168.2.154,40.99.33.0/24,443,TCP,60
2026-07-31 07:40:06.847250+07:00,192.168.2.154,20.195.48.0/24,443,TCP,60
2026-07-31 07:40:09.837613+07:00,192.168.2.105,71.18.171.0/24,443,UDP,1348
2026-07-31 07:40:10.837055+07:00,192.168.2.152,142.251.12.0/24,443,UDP,634
2026-07-31 07:40:12.267772+07:00,192.168.2.152,172.217.194.0/24,443,UDP,1278
2026-07-31 07:40:12.887006+07:00,192.168.2.105,34.95.101.0/24,443,UDP,61
2026-07-31 07:40:17.968080+07:00,192.168.2.105,71.18.37.0/24,443,UDP,1348
2026-07-31 07:40:18.857288+07:00,192.168.2.105,157.240.208.0/24,443,UDP,96
2026-07-31 07:40:20.158740+07:00,192.168.2.193,8.222.209.0/24,443,TCP,60
2026-07-31 07:40:20.967317+07:00,192.168.2.152,13.107.6.0/24,443,TCP,52
2026-07-31 07:40:21.836812+07:00,192.168.2.105,10.105.212.0/24,443,TCP,60
2026-07-31 07:40:23.118123+07:00,192.168.2.193,35.186.224.0/24,443,TCP,60
2026-07-31 07:40:23.777315+07:00,192.168.2.105,23.40.63.0/24,443,UDP,61
2026-07-31 07:40:25.117171+07:00,192.168.2.152,8.8.8.0/24,53,UDP,63
2026-07-31 07:40:27.817486+07:00,192.168.2.152,57.144.193.0/24,443,UDP,1278
2026-07-31 07:40:29.247778+07:00,192.168.2.193,34.128.9.0/24,443,TCP,60
2026-07-31 07:40:30.186911+07:00,192.168.2.152,23.56.239.0/24,443,UDP,1278
2026-07-31 07:40:31.418315+07:00,192.168.2.105,35.213.190.0/24,443,UDP,1348
2026-07-31 07:40:32.116916+07:00,192.168.2.152,142.250.4.0/24,443,UDP,1278
