received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-05 11:01:20.532950+07:00,192.168.2.166,20.190.144.0/24,443,TCP,52
2026-08-05 11:01:21.852588+07:00,192.168.2.166,52.110.20.0/24,443,TCP,52
2026-08-05 11:01:21.853181+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-08-05 11:01:21.853181+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-08-05 11:01:22.943053+07:00,192.168.2.114,91.108.56.0/24,443,TCP,60
2026-08-05 11:01:26.862753+07:00,192.168.2.114,23.214.169.0/24,443,UDP,1278
2026-08-05 11:01:26.863272+07:00,192.168.2.114,23.214.169.0/24,443,UDP,1278
2026-08-05 11:01:26.863846+07:00,192.168.2.114,23.40.63.0/24,443,UDP,1278
2026-08-05 11:01:26.864397+07:00,192.168.2.114,23.40.63.0/24,443,TCP,60
2026-08-05 11:01:28.143233+07:00,192.168.2.114,31.13.95.0/24,443,TCP,60
2026-08-05 11:01:29.353364+07:00,192.168.2.114,45.121.219.0/24,443,TCP,60
2026-08-05 11:01:29.722924+07:00,192.168.2.114,149.154.167.0/24,443,TCP,60
2026-08-05 11:01:31.452995+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 11:01:32.253345+07:00,192.168.2.191,57.144.192.0/24,443,UDP,64
2026-08-05 11:01:32.944311+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 11:01:36.403450+07:00,192.168.2.114,142.251.10.0/24,443,UDP,1278
2026-08-05 11:01:36.743143+07:00,192.168.2.114,142.251.10.0/24,443,UDP,1278
2026-08-05 11:01:38.372836+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-08-05 11:01:41.482719+07:00,192.168.2.171,8.8.8.0/24,443,UDP,1228
2026-08-05 11:01:41.482719+07:00,192.168.2.171,172.217.118.0/24,443,TCP,60
2026-08-05 11:01:42.353843+07:00,192.168.2.152,8.8.8.0/24,443,UDP,1278
2026-08-05 11:01:43.103131+07:00,192.168.2.152,13.69.116.0/24,443,TCP,52
2026-08-05 11:01:46.472714+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 11:01:46.473748+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 11:01:46.473748+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 11:01:49.233337+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-05 11:01:49.233874+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-05 11:01:49.233874+07:00,192.168.2.166,35.186.224.0/24,443,UDP,1278
2026-08-05 11:01:49.843653+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 11:01:50.753120+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-05 11:01:51.752857+07:00,192.168.2.188,52.123.129.0/24,443,TCP,60
2026-08-05 11:01:53.683238+07:00,192.168.2.191,172.217.117.0/24,443,TCP,60
2026-08-05 11:01:54.692860+07:00,192.168.2.191,172.217.118.0/24,443,TCP,60
2026-08-05 11:01:58.782532+07:00,192.168.2.166,142.250.4.0/24,443,TCP,52
2026-08-05 11:02:01.664102+07:00,192.168.2.191,57.144.192.0/24,443,UDP,96
2026-08-05 11:02:02.082578+07:00,192.168.2.195,20.184.175.0/24,443,TCP,60
2026-08-05 11:02:02.953202+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 11:02:04.413094+07:00,192.168.2.191,8.8.8.0/24,53,UDP,62
2026-08-05 11:02:04.413606+07:00,192.168.2.191,74.125.200.0/24,5228,TCP,60
2026-08-05 11:02:04.883074+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 11:02:06.703248+07:00,192.168.2.191,142.250.4.0/24,7275,TCP,60
2026-08-05 11:02:07.683584+07:00,192.168.2.191,18.67.175.0/24,443,TCP,60
2026-08-05 11:02:09.973489+07:00,192.168.2.191,8.8.8.0/24,53,UDP,81
2026-08-05 11:02:11.362930+07:00,192.168.2.191,172.217.118.0/24,443,TCP,60
2026-08-05 11:02:12.313083+07:00,192.168.2.191,172.217.118.0/24,443,TCP,60
2026-08-05 11:02:12.863200+07:00,192.168.2.152,23.56.239.0/24,443,UDP,1278
2026-08-05 11:02:14.523016+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 11:02:18.512865+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 11:02:18.513371+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 11:02:18.513371+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 11:02:24.842877+07:00,192.168.2.152,8.8.4.0/24,443,UDP,1278
2026-08-05 11:02:24.844002+07:00,192.168.2.152,51.8.71.0/24,443,TCP,52
