received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-18 14:07:02.052080+07:00,192.168.2.185,20.50.201.0/24,443,TCP,60
2026-08-18 14:07:04.511416+07:00,192.168.2.185,57.144.100.0/24,443,UDP,1260
2026-08-18 14:07:09.781280+07:00,192.168.2.166,23.40.63.0/24,443,TCP,52
2026-08-18 14:07:13.601415+07:00,192.168.2.179,57.144.124.0/24,443,UDP,64
2026-08-18 14:07:14.931335+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-18 14:07:15.211512+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-18 14:07:18.292871+07:00,192.168.2.140,202.28.117.0/24,123,UDP,76
2026-08-18 14:07:18.411116+07:00,192.168.2.140,18.139.124.0/24,443,TCP,60
2026-08-18 14:07:18.411629+07:00,192.168.2.140,18.139.124.0/24,443,TCP,60
2026-08-18 14:07:18.412220+07:00,192.168.2.140,18.136.79.0/24,443,TCP,60
2026-08-18 14:07:18.532041+07:00,192.168.2.140,18.143.36.0/24,443,TCP,60
2026-08-18 14:07:19.451575+07:00,192.168.2.140,57.144.193.0/24,5222,TCP,60
2026-08-18 14:07:20.941586+07:00,192.168.2.166,8.8.8.0/24,53,UDP,64
2026-08-18 14:07:20.941586+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-18 14:07:24.522090+07:00,192.168.2.140,103.169.192.0/24,123,UDP,76
2026-08-18 14:07:26.460982+07:00,192.168.2.185,57.144.192.0/24,443,UDP,1280
2026-08-18 14:07:26.461577+07:00,192.168.2.179,57.144.192.0/24,443,UDP,96
2026-08-18 14:07:26.640944+07:00,192.168.2.185,57.144.14.0/24,443,TCP,60
2026-08-18 14:07:29.921064+07:00,192.168.2.179,57.144.192.0/24,443,UDP,96
2026-08-18 14:07:29.921064+07:00,192.168.2.179,45.121.217.0/24,443,UDP,96
2026-08-18 14:07:31.851297+07:00,192.168.2.180,187.15.136.0/24,51820,UDP,176
