received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-05 07:29:59.209123+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-05 07:29:59.209123+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-05 07:29:59.209984+07:00,192.168.2.166,35.186.224.0/24,443,UDP,1278
2026-08-05 07:29:59.359310+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 07:29:59.549325+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 07:29:59.808979+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 07:30:00.789096+07:00,192.168.2.188,13.35.1.0/24,443,TCP,60
2026-08-05 07:30:02.809493+07:00,192.168.2.188,57.144.14.0/24,443,UDP,1280
2026-08-05 07:30:08.939204+07:00,192.168.2.166,8.8.8.0/24,53,UDP,56
2026-08-05 07:30:08.939204+07:00,192.168.2.166,8.8.8.0/24,53,UDP,56
2026-08-05 07:30:08.939709+07:00,192.168.2.166,8.8.4.0/24,443,UDP,1278
2026-08-05 07:30:12.709560+07:00,192.168.2.119,8.8.8.0/24,53,UDP,60
2026-08-05 07:30:13.079294+07:00,192.168.2.188,57.144.192.0/24,443,UDP,96
2026-08-05 07:30:14.568955+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 07:30:14.829213+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 07:30:20.594407+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 07:30:23.770877+07:00,192.168.2.183,8.8.8.0/24,443,UDP,1228
2026-08-05 07:30:24.080256+07:00,192.168.2.188,142.251.153.0/24,443,TCP,60
2026-08-05 07:30:24.081262+07:00,192.168.2.188,142.251.153.0/24,443,UDP,1278
2026-08-05 07:30:24.248689+07:00,192.168.2.183,172.217.117.0/24,443,UDP,1278
2026-08-05 07:30:29.359141+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 07:30:33.019234+07:00,192.168.2.114,8.8.8.0/24,443,UDP,1228
2026-08-05 07:30:33.019854+07:00,192.168.2.114,34.128.9.0/24,443,TCP,60
2026-08-05 07:30:39.209464+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-05 07:30:39.209464+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-05 07:30:39.209990+07:00,192.168.2.166,146.112.41.0/24,443,TCP,52
