received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-13 08:29:03.037760+07:00,192.168.2.169,57.144.193.0/24,443,TCP,60
2026-08-13 08:29:03.037760+07:00,192.168.2.169,8.8.8.0/24,443,UDP,1228
2026-08-13 08:29:03.268249+07:00,192.168.2.113,8.8.8.0/24,53,UDP,56
2026-08-13 08:29:04.848367+07:00,192.168.2.163,71.18.222.0/24,443,UDP,61
2026-08-13 08:29:05.318417+07:00,192.168.2.174,57.144.193.0/24,443,TCP,60
2026-08-13 08:29:06.317996+07:00,192.168.2.200,57.144.150.0/24,443,UDP,96
2026-08-13 08:29:07.228931+07:00,192.168.2.169,52.97.112.0/24,443,TCP,60
2026-08-13 08:29:19.528779+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-13 08:29:19.528779+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-13 08:29:19.529769+07:00,192.168.2.166,146.112.41.0/24,443,TCP,52
2026-08-13 08:29:19.697339+07:00,192.168.2.166,74.125.24.0/24,443,TCP,52
2026-08-13 08:29:19.857636+07:00,192.168.2.163,71.18.222.0/24,443,UDP,61
2026-08-13 08:29:20.047940+07:00,192.168.2.163,103.111.147.0/24,443,UDP,96
2026-08-13 08:29:20.308056+07:00,192.168.2.169,52.97.112.0/24,443,TCP,60
2026-08-13 08:29:21.497702+07:00,192.168.2.169,52.97.112.0/24,443,TCP,60
2026-08-13 08:29:22.328061+07:00,192.168.2.195,8.8.8.0/24,53,UDP,60
2026-08-13 08:29:24.208546+07:00,192.168.2.200,8.8.8.0/24,53,UDP,66
2026-08-13 08:29:24.208546+07:00,192.168.2.200,8.8.8.0/24,53,UDP,66
2026-08-13 08:29:25.879187+07:00,192.168.2.176,8.8.8.0/24,443,UDP,1228
2026-08-13 08:29:26.608412+07:00,192.168.2.177,115.178.173.0/24,4500,UDP,29
2026-08-13 08:29:28.638672+07:00,192.168.2.176,57.144.186.0/24,443,UDP,1280
2026-08-13 08:29:31.749071+07:00,192.168.2.176,103.111.147.0/24,443,UDP,96
2026-08-13 08:29:32.998566+07:00,192.168.2.161,57.144.152.0/24,443,UDP,96
2026-08-13 08:29:33.417973+07:00,192.168.2.163,57.144.192.0/24,443,UDP,96
2026-08-13 08:29:34.168379+07:00,192.168.2.161,57.144.192.0/24,443,UDP,64
2026-08-13 08:29:37.548817+07:00,192.168.2.200,57.144.101.0/24,443,TCP,60
2026-08-13 08:29:38.638047+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-13 08:29:39.077485+07:00,192.168.2.176,57.144.100.0/24,443,UDP,96
2026-08-13 08:29:40.077868+07:00,192.168.2.176,57.144.192.0/24,443,UDP,96
2026-08-13 08:29:44.267965+07:00,192.168.2.159,23.40.63.0/24,443,TCP,60
2026-08-13 08:29:45.387782+07:00,192.168.2.159,8.8.8.0/24,53,UDP,60
2026-08-13 08:29:45.387782+07:00,192.168.2.159,20.184.175.0/24,443,TCP,60
2026-08-13 08:29:49.008276+07:00,192.168.2.166,146.112.41.0/24,443,TCP,52
2026-08-13 08:29:49.008276+07:00,192.168.2.166,13.107.6.0/24,443,TCP,52
2026-08-13 08:29:49.868230+07:00,192.168.2.163,71.18.222.0/24,443,UDP,61
2026-08-13 08:29:50.928015+07:00,192.168.2.166,57.155.166.0/24,443,TCP,52
2026-08-13 08:29:53.208404+07:00,192.168.2.176,57.144.101.0/24,443,TCP,60
2026-08-13 08:29:54.018453+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-13 08:29:54.278359+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-13 08:29:56.707820+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-13 08:29:57.379338+07:00,192.168.2.200,57.144.150.0/24,443,UDP,96
2026-08-13 08:29:59.719330+07:00,192.168.2.200,57.144.8.0/24,443,UDP,96
2026-08-13 08:30:01.297549+07:00,192.168.2.200,91.108.56.0/24,5222,TCP,60
2026-08-13 08:30:01.298549+07:00,192.168.2.200,8.8.8.0/24,53,UDP,116
2026-08-13 08:30:02.668164+07:00,192.168.2.113,57.144.193.0/24,443,TCP,64
2026-08-13 08:30:04.427114+07:00,192.168.2.200,8.8.8.0/24,53,UDP,67
2026-08-13 08:30:05.848072+07:00,192.168.2.161,57.144.192.0/24,443,UDP,64
2026-08-13 08:30:06.617545+07:00,192.168.2.177,115.178.173.0/24,4500,UDP,29
2026-08-13 08:30:09.398769+07:00,192.168.2.163,8.8.8.0/24,443,UDP,1228
2026-08-13 08:30:09.400421+07:00,192.168.2.163,172.217.113.0/24,443,TCP,60
2026-08-13 08:30:11.218928+07:00,192.168.2.163,103.111.147.0/24,443,UDP,96
2026-08-13 08:30:12.288123+07:00,192.168.2.200,8.8.8.0/24,53,UDP,71
2026-08-13 08:30:13.408125+07:00,192.168.2.176,8.8.8.0/24,443,UDP,230
2026-08-13 08:30:14.808335+07:00,192.168.2.166,57.144.101.0/24,443,TCP,52
2026-08-13 08:30:15.159508+07:00,192.168.2.166,57.144.193.0/24,443,TCP,52
2026-08-13 08:30:18.758276+07:00,192.168.2.200,8.8.8.0/24,53,UDP,75
2026-08-13 08:30:18.758276+07:00,192.168.2.200,8.8.8.0/24,53,UDP,67
2026-08-13 08:30:18.758276+07:00,192.168.2.200,8.8.8.0/24,53,UDP,67
2026-08-13 08:30:19.858217+07:00,192.168.2.163,71.18.222.0/24,443,UDP,61
2026-08-13 08:30:20.158042+07:00,192.168.2.200,8.8.8.0/24,53,UDP,80
2026-08-13 08:30:21.947962+07:00,192.168.2.195,34.107.165.0/24,443,TCP,60
2026-08-13 08:30:24.468133+07:00,192.168.2.163,57.144.192.0/24,443,UDP,96
2026-08-13 08:30:24.468133+07:00,192.168.2.200,8.8.8.0/24,53,UDP,66
2026-08-13 08:30:24.468719+07:00,192.168.2.200,8.8.8.0/24,53,UDP,66
2026-08-13 08:30:26.528788+07:00,192.168.2.163,8.8.8.0/24,443,UDP,231
2026-08-13 08:30:26.529298+07:00,192.168.2.163,57.144.192.0/24,5222,TCP,60
2026-08-13 08:30:30.537625+07:00,192.168.2.161,57.144.152.0/24,443,UDP,96
2026-08-13 08:30:30.688179+07:00,192.168.2.163,172.217.117.0/24,443,UDP,1278
2026-08-13 08:30:31.208229+07:00,192.168.2.163,142.250.4.0/24,443,TCP,60
2026-08-13 08:30:32.217924+07:00,192.168.2.163,172.217.115.0/24,443,TCP,60
2026-08-13 08:30:34.838054+07:00,192.168.2.163,71.18.222.0/24,443,UDP,61
2026-08-13 08:30:35.867955+07:00,192.168.2.163,52.123.252.0/24,443,TCP,60
2026-08-13 08:30:37.227951+07:00,192.168.2.163,34.117.67.0/24,443,UDP,1348
2026-08-13 08:30:37.227951+07:00,192.168.2.163,71.18.37.0/24,443,UDP,1348
2026-08-13 08:30:38.068019+07:00,192.168.2.163,35.213.190.0/24,443,UDP,1348
2026-08-13 08:30:39.217641+07:00,192.168.2.163,57.144.193.0/24,443,TCP,60
2026-08-13 08:30:40.157738+07:00,192.168.2.163,35.213.190.0/24,443,UDP,1348
2026-08-13 08:30:41.108249+07:00,192.168.2.163,64.233.170.0/24,443,UDP,1278
2026-08-13 08:30:42.358152+07:00,192.168.2.163,35.213.190.0/24,443,UDP,1348
2026-08-13 08:30:46.507954+07:00,192.168.2.159,8.8.8.0/24,53,UDP,60
2026-08-13 08:30:46.637563+07:00,192.168.2.177,115.178.173.0/24,4500,UDP,29
2026-08-13 08:30:46.837620+07:00,192.168.2.163,20.42.65.0/24,443,TCP,60
2026-08-13 08:30:48.897226+07:00,192.168.2.200,112.215.156.0/24,443,UDP,96
2026-08-13 08:30:49.017906+07:00,192.168.2.200,112.215.156.0/24,443,UDP,96
2026-08-13 08:30:49.848058+07:00,192.168.2.163,71.18.222.0/24,443,UDP,61
2026-08-13 08:30:50.818629+07:00,192.168.2.200,57.144.8.0/24,443,UDP,96
2026-08-13 08:30:51.047832+07:00,192.168.2.200,57.144.100.0/24,443,UDP,96
2026-08-13 08:30:52.298116+07:00,192.168.2.169,57.144.161.0/24,443,TCP,60
2026-08-13 08:30:54.757898+07:00,192.168.2.200,8.8.8.0/24,53,UDP,64
2026-08-13 08:30:56.227562+07:00,192.168.2.161,57.144.192.0/24,443,UDP,64
2026-08-13 08:30:56.708774+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-13 08:30:57.218020+07:00,192.168.2.166,8.8.8.0/24,53,UDP,56
2026-08-13 08:30:58.518240+07:00,192.168.2.169,31.13.95.0/24,443,UDP,1280
2026-08-13 08:31:00.108044+07:00,192.168.2.163,23.40.63.0/24,443,TCP,60
2026-08-13 08:31:04.107790+07:00,192.168.2.163,57.144.101.0/24,443,TCP,60
2026-08-13 08:31:06.637636+07:00,192.168.2.177,115.178.173.0/24,4500,UDP,29
2026-08-13 08:31:07.298053+07:00,192.168.2.176,57.144.186.0/24,443,UDP,96
2026-08-13 08:31:09.997774+07:00,192.168.2.176,103.111.147.0/24,443,UDP,96
2026-08-13 08:31:15.018213+07:00,192.168.2.161,142.250.4.0/24,80,TCP,60
2026-08-13 08:31:15.018213+07:00,192.168.2.161,8.8.8.0/24,53,UDP,77
2026-08-13 08:31:15.018785+07:00,192.168.2.161,8.8.8.0/24,53,UDP,77
2026-08-13 08:31:15.018785+07:00,192.168.2.161,142.251.12.0/24,443,TCP,60
2026-08-13 08:31:15.018785+07:00,192.168.2.161,103.111.145.0/24,443,TCP,60
2026-08-13 08:31:17.268004+07:00,192.168.2.176,57.144.100.0/24,443,UDP,96
