received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-18 07:48:07.009867+07:00,192.168.2.166,172.253.144.0/24,443,TCP,52
2026-08-18 07:48:07.009867+07:00,192.168.2.166,74.125.130.0/24,443,TCP,52
2026-08-18 07:48:08.551454+07:00,192.168.2.159,8.8.4.0/24,443,TCP,60
2026-08-18 07:48:08.941316+07:00,192.168.2.159,8.8.8.0/24,443,TCP,60
2026-08-18 07:48:09.161486+07:00,192.168.2.159,142.251.10.0/24,443,UDP,1278
2026-08-18 07:48:11.401984+07:00,192.168.2.181,52.110.20.0/24,443,TCP,52
2026-08-18 07:48:11.402492+07:00,192.168.2.181,52.110.20.0/24,443,TCP,52
2026-08-18 07:48:12.281287+07:00,192.168.2.181,52.110.20.0/24,443,TCP,52
2026-08-18 07:48:14.951824+07:00,192.168.2.159,172.217.118.0/24,443,TCP,60
2026-08-18 07:48:16.381387+07:00,192.168.2.181,150.171.22.0/24,443,TCP,52
2026-08-18 07:48:16.650911+07:00,192.168.2.200,57.144.9.0/24,443,TCP,60
2026-08-18 07:48:17.781524+07:00,192.168.2.140,52.97.112.0/24,443,TCP,60
2026-08-18 07:48:20.101700+07:00,192.168.2.140,52.97.112.0/24,443,TCP,60
2026-08-18 07:48:20.391664+07:00,192.168.2.166,146.112.41.0/24,443,TCP,52
2026-08-18 07:48:20.512312+07:00,192.168.2.166,172.253.118.0/24,443,TCP,52
2026-08-18 07:48:21.060946+07:00,192.168.2.140,52.97.112.0/24,443,TCP,60
2026-08-18 07:48:22.851423+07:00,192.168.2.177,47.254.149.0/24,443,TCP,60
2026-08-18 07:48:24.111266+07:00,192.168.2.166,103.134.17.0/24,443,TCP,52
2026-08-18 07:48:24.111266+07:00,192.168.2.166,103.134.17.0/24,443,TCP,52
2026-08-18 07:48:25.711399+07:00,192.168.2.181,150.171.22.0/24,443,TCP,52
2026-08-18 07:48:28.901745+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-18 07:48:30.631464+07:00,192.168.2.166,8.8.8.0/24,53,UDP,67
2026-08-18 07:48:30.632358+07:00,192.168.2.166,142.250.4.0/24,443,TCP,52
2026-08-18 07:48:31.841074+07:00,192.168.2.139,8.8.8.0/24,53,UDP,60
2026-08-18 07:48:32.831329+07:00,192.168.2.181,20.42.73.0/24,443,TCP,52
