tanggal,jam,srcip,jumlah_koneksi,jumlah_tujuan_unik,jumlah_port_unik,tcp,udp,total_data,average_datasize,dns,web,app,other,dns_ratio,web_ratio,app_ratio,other_ratio,destination_diversity
2026-08-04,00:00,192.168.2.100,17,8,1,9,8,10364,609.6470588235294,0,17,0,0,0.0,1.0,0.0,0.0,0.4706
2026-08-04,00:00,192.168.2.101,384,30,5,48,336,81690,212.734375,123,258,3,0,0.3203,0.6719,0.0078,0.0,0.0781
2026-08-04,00:00,192.168.2.108,79,28,7,32,47,42321,535.7088607594936,9,62,8,0,0.1139,0.7848,0.1013,0.0,0.3544
2026-08-04,00:00,192.168.2.113,145,11,4,129,16,10390,71.65517241379311,8,128,9,0,0.0552,0.8828,0.0621,0.0,0.0759
2026-08-04,00:00,192.168.2.114,283,53,5,187,96,90611,320.18021201413427,6,271,6,0,0.0212,0.9576,0.0212,0.0,0.1873
2026-08-04,00:00,192.168.2.145,65,23,8,15,50,46035,708.2307692307693,4,42,18,1,0.0615,0.6462,0.2769,0.0154,0.3538
2026-08-04,00:00,192.168.2.152,86,30,4,63,23,12003,139.56976744186048,16,69,1,0,0.186,0.8023,0.0116,0.0,0.3488
2026-08-04,00:00,192.168.2.159,182,50,7,69,113,85162,467.9230769230769,30,119,33,0,0.1648,0.6538,0.1813,0.0,0.2747
2026-08-04,00:00,192.168.2.163,12,5,3,4,8,788,65.66666666666667,9,2,1,0,0.75,0.1667,0.0833,0.0,0.4167
2026-08-04,00:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5
2026-08-04,00:00,192.168.2.166,307,76,3,226,81,24225,78.90879478827361,76,231,0,0,0.2476,0.7524,0.0,0.0,0.2476
2026-08-04,00:00,192.168.2.170,39,13,6,14,25,21857,560.4358974358975,7,30,2,0,0.1795,0.7692,0.0513,0.0,0.3333
2026-08-04,00:00,192.168.2.174,29,12,5,24,5,4836,166.75862068965517,9,18,2,0,0.3103,0.6207,0.069,0.0,0.4138
2026-08-04,00:00,192.168.2.176,175,57,4,120,55,51933,296.76,14,153,8,0,0.08,0.8743,0.0457,0.0,0.3257
2026-08-04,00:00,192.168.2.180,1,1,1,0,1,136,136.0,0,0,1,0,0.0,0.0,1.0,0.0,1.0
2026-08-04,00:00,192.168.2.185,289,59,7,112,177,101509,351.24221453287197,4,169,116,0,0.0138,0.5848,0.4014,0.0,0.2042
2026-08-04,00:00,192.168.2.195,1,1,1,0,1,1228,1228.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0
2026-08-04,00:00,192.168.2.197,9,5,3,5,4,3532,392.44444444444446,0,5,4,0,0.0,0.5556,0.4444,0.0,0.5556
2026-08-04,01:00,192.168.2.100,101,42,1,77,24,31698,313.84158415841586,0,101,0,0,0.0,1.0,0.0,0.0,0.4158
2026-08-04,01:00,192.168.2.101,440,36,4,62,378,111439,253.27045454545456,189,250,1,0,0.4295,0.5682,0.0023,0.0,0.0818
2026-08-04,01:00,192.168.2.108,69,25,3,28,41,44090,638.9855072463768,2,60,7,0,0.029,0.8696,0.1014,0.0,0.3623
2026-08-04,01:00,192.168.2.113,166,26,4,138,28,24617,148.29518072289156,4,134,28,0,0.0241,0.8072,0.1687,0.0,0.1566
2026-08-04,01:00,192.168.2.114,416,65,5,299,117,134408,323.09615384615387,1,407,8,0,0.0024,0.9784,0.0192,0.0,0.1562
2026-08-04,01:00,192.168.2.145,46,14,3,2,44,38841,844.3695652173913,0,14,32,0,0.0,0.3043,0.6957,0.0,0.3043
2026-08-04,01:00,192.168.2.152,19,15,3,16,3,3463,182.26315789473685,1,18,0,0,0.0526,0.9474,0.0,0.0,0.7895
2026-08-04,01:00,192.168.2.159,35,21,3,22,13,15242,435.48571428571427,0,33,2,0,0.0,0.9429,0.0571,0.0,0.6
2026-08-04,01:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0,0.0,1.0,0.0,0.0,0.3333
2026-08-04,01:00,192.168.2.166,25,8,2,21,4,1366,54.64,4,21,0,0,0.16,0.84,0.0,0.0,0.32
2026-08-04,01:00,192.168.2.170,20,12,1,10,10,13132,656.6,0,20,0,0,0.0,1.0,0.0,0.0,0.6
2026-08-04,01:00,192.168.2.176,225,58,4,145,80,88490,393.2888888888889,9,200,16,0,0.04,0.8889,0.0711,0.0,0.2578
2026-08-04,01:00,192.168.2.185,291,54,4,97,194,86992,298.94158075601376,0,141,150,0,0.0,0.4845,0.5155,0.0,0.1856
2026-08-04,01:00,192.168.2.195,247,71,6,206,41,43518,176.18623481781376,14,227,6,0,0.0567,0.919,0.0243,0.0,0.2874
2026-08-04,01:00,192.168.2.197,9,6,2,4,5,5362,595.7777777777778,1,8,0,0,0.1111,0.8889,0.0,0.0,0.6667
2026-08-04,02:00,192.168.2.100,28,18,2,16,12,16096,574.8571428571429,0,28,0,0,0.0,1.0,0.0,0.0,0.6429
2026-08-04,02:00,192.168.2.108,120,36,6,49,71,37027,308.55833333333334,25,79,15,1,0.2083,0.6583,0.125,0.0083,0.3
2026-08-04,02:00,192.168.2.113,156,12,4,144,12,12056,77.28205128205128,9,66,81,0,0.0577,0.4231,0.5192,0.0,0.0769
2026-08-04,02:00,192.168.2.114,429,62,4,293,136,149933,349.4941724941725,0,423,6,0,0.0,0.986,0.014,0.0,0.1445
2026-08-04,02:00,192.168.2.145,43,14,3,4,39,34810,809.5348837209302,0,21,22,0,0.0,0.4884,0.5116,0.0,0.3256
2026-08-04,02:00,192.168.2.152,534,77,4,137,397,341645,639.7846441947565,119,413,2,0,0.2228,0.7734,0.0037,0.0,0.1442
2026-08-04,02:00,192.168.2.159,48,29,2,31,17,18527,385.9791666666667,1,47,0,0,0.0208,0.9792,0.0,0.0,0.6042
2026-08-04,02:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5
2026-08-04,02:00,192.168.2.166,560,79,3,379,181,67651,120.80535714285715,150,410,0,0,0.2679,0.7321,0.0,0.0,0.1411
2026-08-04,02:00,192.168.2.170,38,7,4,10,28,17697,465.7105263157895,12,26,0,0,0.3158,0.6842,0.0,0.0,0.1842
2026-08-04,02:00,192.168.2.176,294,78,5,203,91,66421,225.92176870748298,8,276,9,1,0.0272,0.9388,0.0306,0.0034,0.2653
2026-08-04,02:00,192.168.2.185,175,31,3,36,139,54705,312.6,0,62,113,0,0.0,0.3543,0.6457,0.0,0.1771
2026-08-04,02:00,192.168.2.195,83,45,5,54,29,22656,272.96385542168673,8,73,2,0,0.0964,0.8795,0.0241,0.0,0.5422
2026-08-04,03:00,192.168.2.100,72,36,1,59,13,17745,246.45833333333334,0,72,0,0,0.0,1.0,0.0,0.0,0.5
2026-08-04,03:00,192.168.2.108,29,6,3,8,21,6854,236.3448275862069,15,12,2,0,0.5172,0.4138,0.069,0.0,0.2069
2026-08-04,03:00,192.168.2.109,2,2,2,1,1,129,64.5,1,1,0,0,0.5,0.5,0.0,0.0,1.0
2026-08-04,03:00,192.168.2.113,66,5,3,57,9,4797,72.68181818181819,3,57,6,0,0.0455,0.8636,0.0909,0.0,0.0758
2026-08-04,03:00,192.168.2.114,470,66,4,319,151,155201,330.2148936170213,1,466,3,0,0.0021,0.9915,0.0064,0.0,0.1404
2026-08-04,03:00,192.168.2.145,18,8,3,0,18,14340,796.6666666666666,0,7,11,0,0.0,0.3889,0.6111,0.0,0.4444
