received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-07-21 08:24:41.873057+07:00,192.168.2.139,8.8.8.0/24,53,UDP,65
2026-07-21 08:24:43.602477+07:00,192.168.2.139,182.3.33.0/24,443,UDP,1280
2026-07-21 08:24:44.181911+07:00,192.168.2.139,8.8.8.0/24,53,UDP,70
2026-07-21 08:24:46.063066+07:00,192.168.2.164,172.217.118.0/24,443,TCP,60
2026-07-21 08:24:46.911814+07:00,192.168.2.139,31.13.95.0/24,443,UDP,1280
2026-07-21 08:24:46.911814+07:00,192.168.2.139,8.8.8.0/24,53,UDP,78
2026-07-21 08:24:49.982421+07:00,192.168.2.101,8.8.8.0/24,53,UDP,70
2026-07-21 08:24:49.982421+07:00,192.168.2.101,8.8.8.0/24,53,UDP,61
2026-07-21 08:24:49.982421+07:00,192.168.2.101,8.8.8.0/24,53,UDP,64
2026-07-21 08:24:51.072369+07:00,192.168.2.101,8.8.8.0/24,53,UDP,63
2026-07-21 08:24:52.133005+07:00,192.168.2.139,8.8.8.0/24,53,UDP,70
2026-07-21 08:24:52.982348+07:00,192.168.2.164,57.144.152.0/24,443,TCP,60
2026-07-21 08:24:54.003926+07:00,192.168.2.101,8.8.8.0/24,53,UDP,68
2026-07-21 08:24:55.272184+07:00,192.168.2.164,142.251.155.0/24,443,UDP,1278
2026-07-21 08:24:56.012847+07:00,192.168.2.164,74.125.68.0/24,443,UDP,1278
2026-07-21 08:24:57.232318+07:00,192.168.2.101,8.8.8.0/24,53,UDP,65
2026-07-21 08:24:58.061735+07:00,192.168.2.101,8.8.8.0/24,53,UDP,65
2026-07-21 08:24:59.043962+07:00,192.168.2.149,52.97.112.0/24,443,TCP,60
2026-07-21 08:25:00.903664+07:00,192.168.2.101,57.144.192.0/24,443,UDP,64
2026-07-21 08:25:02.413004+07:00,192.168.2.101,8.8.8.0/24,53,UDP,61
2026-07-21 08:25:02.673069+07:00,192.168.2.101,8.8.8.0/24,53,UDP,61
2026-07-21 08:25:03.172155+07:00,192.168.2.101,54.70.194.0/24,443,TCP,60
2026-07-21 08:25:03.991706+07:00,192.168.2.164,57.144.192.0/24,443,UDP,1280
2026-07-21 08:25:05.152247+07:00,192.168.2.164,142.250.4.0/24,443,UDP,1278
2026-07-21 08:25:06.262437+07:00,192.168.2.164,57.144.192.0/24,443,TCP,60
2026-07-21 08:25:07.042011+07:00,192.168.2.101,44.235.251.0/24,443,TCP,60
2026-07-21 08:25:08.282340+07:00,192.168.2.139,8.8.8.0/24,53,UDP,66
2026-07-21 08:25:08.892215+07:00,192.168.2.101,57.144.14.0/24,443,UDP,1280
2026-07-21 08:25:11.093501+07:00,192.168.2.149,57.144.193.0/24,443,TCP,60
2026-07-21 08:25:11.872242+07:00,192.168.2.149,57.144.193.0/24,443,TCP,60
2026-07-21 08:25:16.232047+07:00,192.168.2.139,65.8.76.0/24,443,TCP,60
2026-07-21 08:25:16.232827+07:00,192.168.2.101,18.161.111.0/24,443,UDP,1278
2026-07-21 08:25:16.592205+07:00,192.168.2.101,18.161.111.0/24,443,TCP,60
2026-07-21 08:25:18.662184+07:00,192.168.2.164,157.240.13.0/24,443,UDP,1280
2026-07-21 08:25:20.742738+07:00,192.168.2.101,52.85.118.0/24,443,UDP,1278
2026-07-21 08:25:21.102583+07:00,192.168.2.101,52.85.118.0/24,443,TCP,60
2026-07-21 08:25:21.885133+07:00,192.168.2.101,52.85.118.0/24,443,TCP,60
2026-07-21 08:25:22.963000+07:00,192.168.2.101,52.85.118.0/24,443,UDP,1278
2026-07-21 08:25:26.614454+07:00,192.168.2.101,57.144.192.0/24,443,UDP,64
2026-07-21 08:25:30.192183+07:00,192.168.2.101,44.227.220.0/24,443,TCP,60
2026-07-21 08:25:30.453186+07:00,192.168.2.101,44.227.220.0/24,443,TCP,60
2026-07-21 08:25:32.272751+07:00,192.168.2.139,172.217.112.0/24,443,TCP,60
2026-07-21 08:25:36.686708+07:00,192.168.2.161,8.8.8.0/24,53,UDP,60
2026-07-21 08:25:38.682490+07:00,192.168.2.139,8.8.8.0/24,53,UDP,60
2026-07-21 08:25:51.792595+07:00,192.168.2.164,57.144.100.0/24,443,TCP,60
2026-07-21 08:25:51.792595+07:00,192.168.2.164,57.144.100.0/24,443,UDP,1280
2026-07-21 08:25:52.523367+07:00,192.168.2.139,8.8.8.0/24,53,UDP,68
2026-07-21 08:25:52.523367+07:00,192.168.2.139,172.217.113.0/24,443,UDP,1278
2026-07-21 08:25:54.082274+07:00,192.168.2.149,52.97.112.0/24,443,TCP,60
2026-07-21 08:25:54.412765+07:00,192.168.2.101,8.8.8.0/24,443,UDP,1278
2026-07-21 08:25:54.982201+07:00,192.168.2.149,52.97.112.0/24,443,TCP,60
2026-07-21 08:25:58.613207+07:00,192.168.2.101,157.240.208.0/24,443,UDP,1280
2026-07-21 08:25:59.192340+07:00,192.168.2.101,57.144.192.0/24,443,UDP,1280
2026-07-21 08:26:01.381625+07:00,192.168.2.101,57.144.14.0/24,443,UDP,96
