received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-13 09:52:49.185150+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-13 09:52:49.444969+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-13 09:52:55.194151+07:00,192.168.2.166,8.8.8.0/24,53,UDP,64
2026-08-13 09:52:55.194672+07:00,192.168.2.166,8.8.8.0/24,53,UDP,64
2026-08-13 09:52:55.194672+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-13 09:52:56.824815+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-13 09:52:56.974474+07:00,192.168.2.177,115.178.173.0/24,4500,UDP,29
2026-08-13 09:52:59.034840+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-13 09:52:59.034840+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-13 09:52:59.035523+07:00,192.168.2.166,146.112.41.0/24,443,TCP,52
2026-08-13 09:53:11.484260+07:00,192.168.2.166,57.144.193.0/24,443,TCP,52
2026-08-13 09:53:16.974406+07:00,192.168.2.177,115.178.173.0/24,4500,UDP,29
2026-08-13 09:53:25.764731+07:00,192.168.2.140,52.168.117.0/24,443,TCP,60
2026-08-13 09:53:26.814343+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-13 09:53:32.084642+07:00,192.168.2.139,8.8.8.0/24,443,UDP,1228
2026-08-13 09:53:32.225018+07:00,192.168.2.139,172.217.119.0/24,443,UDP,1278
2026-08-13 09:53:36.984620+07:00,192.168.2.177,115.178.173.0/24,4500,UDP,29
2026-08-13 09:53:43.175069+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-13 09:53:43.175069+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-13 09:53:43.175582+07:00,192.168.2.166,146.112.41.0/24,443,TCP,52
2026-08-13 09:53:43.304781+07:00,192.168.2.166,172.253.118.0/24,443,TCP,52
2026-08-13 09:53:44.545182+07:00,192.168.2.166,172.253.118.0/24,443,TCP,52
2026-08-13 09:53:51.554385+07:00,192.168.2.140,162.159.200.0/24,123,UDP,76
2026-08-13 09:53:51.554385+07:00,192.168.2.200,8.8.8.0/24,53,UDP,79
2026-08-13 09:53:51.555641+07:00,192.168.2.140,74.125.24.0/24,2002,UDP,1052
2026-08-13 09:53:51.964873+07:00,192.168.2.200,8.8.8.0/24,53,UDP,79
2026-08-13 09:53:51.964873+07:00,192.168.2.200,8.8.8.0/24,53,UDP,66
2026-08-13 09:53:52.084196+07:00,192.168.2.200,8.8.8.0/24,53,UDP,66
2026-08-13 09:53:54.265365+07:00,192.168.2.140,40.126.16.0/24,443,TCP,60
2026-08-13 09:53:55.344028+07:00,192.168.2.140,40.99.33.0/24,443,TCP,60
2026-08-13 09:53:55.344673+07:00,192.168.2.166,35.186.224.0/24,443,UDP,1278
2026-08-13 09:53:58.154034+07:00,192.168.2.140,40.99.33.0/24,443,TCP,60
2026-08-13 09:53:59.155302+07:00,192.168.2.140,40.99.33.0/24,443,TCP,60
2026-08-13 09:54:00.233824+07:00,192.168.2.140,40.99.33.0/24,443,TCP,60
2026-08-13 09:54:01.594576+07:00,192.168.2.140,40.99.33.0/24,443,TCP,60
2026-08-13 09:54:02.263819+07:00,192.168.2.140,40.99.33.0/24,443,TCP,60
2026-08-13 09:54:03.514754+07:00,192.168.2.140,40.99.33.0/24,443,TCP,60
2026-08-13 09:54:04.064309+07:00,192.168.2.140,40.99.33.0/24,443,TCP,60
2026-08-13 09:54:10.704427+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-13 09:54:10.974558+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-13 09:54:12.174425+07:00,192.168.2.166,146.112.41.0/24,443,TCP,52
2026-08-13 09:54:12.174425+07:00,192.168.2.166,57.144.153.0/24,443,TCP,52
2026-08-13 09:54:13.894369+07:00,192.168.2.140,40.99.33.0/24,443,TCP,60
2026-08-13 09:54:15.106591+07:00,192.168.2.140,157.240.15.0/24,5222,TCP,60
2026-08-13 09:54:15.284478+07:00,192.168.2.140,57.144.193.0/24,443,TCP,60
