tanggal,jam,srcip,jumlah_koneksi,jumlah_tujuan_unik,jumlah_port_unik,tcp,udp,total_data,average_datasize,dns,web,app,other,dns_ratio,web_ratio,app_ratio,other_ratio,destination_diversity
2026-07-29,00:00,192.168.2.145,63,28,7,25,38,39828,632.1904761904761,5,46,9,3,0.0794,0.7302,0.1429,0.0476,0.4444
2026-07-29,00:00,192.168.2.162,124,50,7,93,31,35951,289.9274193548387,4,114,4,2,0.0323,0.9194,0.0323,0.0161,0.4032
2026-07-29,00:00,192.168.2.163,337,46,8,57,280,60390,179.19881305637983,176,148,11,2,0.5223,0.4392,0.0326,0.0059,0.1365
2026-07-29,00:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5
2026-07-29,00:00,192.168.2.170,9,3,1,5,4,5212,579.1111111111111,0,9,0,0,0.0,1.0,0.0,0.0,0.3333
2026-07-29,00:00,192.168.2.180,3,1,1,0,3,448,149.33333333333334,0,0,3,0,0.0,0.0,1.0,0.0,0.3333
2026-07-29,00:00,192.168.2.186,82,16,4,71,11,12568,153.26829268292684,9,29,44,0,0.1098,0.3537,0.5366,0.0,0.1951
2026-07-29,00:00,192.168.2.187,43,23,6,37,6,10340,240.46511627906978,7,34,1,1,0.1628,0.7907,0.0233,0.0233,0.5349
2026-07-29,00:00,192.168.2.190,128,26,5,75,53,38311,299.3046875,25,88,15,0,0.1953,0.6875,0.1172,0.0,0.2031
2026-07-29,00:00,192.168.2.191,164,44,7,82,82,64561,393.6646341463415,33,112,19,0,0.2012,0.6829,0.1159,0.0,0.2683
2026-07-29,00:00,192.168.2.193,199,49,5,143,56,58700,294.9748743718593,8,185,6,0,0.0402,0.9296,0.0302,0.0,0.2462
2026-07-29,00:00,192.168.2.194,79,34,6,56,23,26703,338.0126582278481,4,72,3,0,0.0506,0.9114,0.038,0.0,0.4304
2026-07-29,00:00,192.168.2.195,14,10,3,7,7,6848,489.14285714285717,1,12,1,0,0.0714,0.8571,0.0714,0.0,0.7143
2026-07-29,00:00,192.168.2.196,212,32,6,161,51,49826,235.02830188679246,14,189,9,0,0.066,0.8915,0.0425,0.0,0.1509
2026-07-29,00:00,192.168.2.200,159,60,8,104,55,42120,264.9056603773585,6,135,15,3,0.0377,0.8491,0.0943,0.0189,0.3774
2026-07-29,01:00,192.168.2.145,67,12,2,37,30,34798,519.3731343283582,0,57,10,0,0.0,0.8507,0.1493,0.0,0.1791
2026-07-29,01:00,192.168.2.162,261,65,8,185,76,80805,309.5977011494253,11,233,11,6,0.0421,0.8927,0.0421,0.023,0.249
2026-07-29,01:00,192.168.2.163,396,31,3,67,329,73675,186.0479797979798,238,154,4,0,0.601,0.3889,0.0101,0.0,0.0783
2026-07-29,01:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5
2026-07-29,01:00,192.168.2.170,10,2,1,2,8,9944,994.4,0,10,0,0,0.0,1.0,0.0,0.0,0.2
2026-07-29,01:00,192.168.2.180,5,2,2,0,5,1932,386.4,0,0,4,1,0.0,0.0,0.8,0.2,0.4
2026-07-29,01:00,192.168.2.186,157,22,4,127,30,25905,165.0,25,105,27,0,0.1592,0.6688,0.172,0.0,0.1401
2026-07-29,01:00,192.168.2.187,136,33,5,103,33,58882,432.95588235294116,36,94,5,1,0.2647,0.6912,0.0368,0.0074,0.2426
2026-07-29,01:00,192.168.2.190,103,21,5,50,53,41586,403.747572815534,23,78,2,0,0.2233,0.7573,0.0194,0.0,0.2039
2026-07-29,01:00,192.168.2.191,102,36,6,63,39,40625,398.2843137254902,5,90,7,0,0.049,0.8824,0.0686,0.0,0.3529
2026-07-29,01:00,192.168.2.193,281,62,4,162,119,94897,337.711743772242,10,268,3,0,0.0356,0.9537,0.0107,0.0,0.2206
