received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-03 07:21:10.332712+07:00,192.168.2.101,57.144.14.0/24,443,UDP,96
2026-08-03 07:21:10.332712+07:00,192.168.2.101,57.144.192.0/24,443,UDP,96
2026-08-03 07:21:10.492738+07:00,192.168.2.101,57.144.152.0/24,443,UDP,96
2026-08-03 07:21:22.343684+07:00,192.168.2.101,91.108.56.0/24,443,TCP,60
2026-08-03 07:21:23.092263+07:00,192.168.2.101,8.8.8.0/24,53,UDP,64
2026-08-03 07:21:23.095268+07:00,192.168.2.101,8.8.8.0/24,53,UDP,71
2026-08-03 07:21:23.095956+07:00,192.168.2.101,8.8.8.0/24,53,UDP,64
2026-08-03 07:21:23.095956+07:00,192.168.2.101,8.8.8.0/24,53,UDP,71
2026-08-03 07:21:23.904148+07:00,192.168.2.101,8.8.8.0/24,53,UDP,69
2026-08-03 07:21:24.182560+07:00,192.168.2.101,57.144.192.0/24,443,UDP,64
2026-08-03 07:21:30.182986+07:00,192.168.2.174,119.8.176.0/24,443,TCP,60
2026-08-03 07:21:43.122791+07:00,192.168.2.101,8.8.8.0/24,53,UDP,64
2026-08-03 07:21:43.362435+07:00,192.168.2.101,8.8.8.0/24,53,UDP,64
2026-08-03 07:21:43.363004+07:00,192.168.2.101,57.144.192.0/24,443,TCP,60
2026-08-03 07:21:46.312791+07:00,192.168.2.101,57.144.14.0/24,443,UDP,96
2026-08-03 07:21:49.363423+07:00,192.168.2.101,57.144.192.0/24,443,UDP,64
2026-08-03 07:21:58.012660+07:00,192.168.2.101,57.144.152.0/24,443,UDP,67
2026-08-03 07:21:59.612330+07:00,192.168.2.101,57.144.192.0/24,443,UDP,96
2026-08-03 07:22:01.383261+07:00,192.168.2.101,57.144.14.0/24,443,UDP,96
2026-08-03 07:22:01.384258+07:00,192.168.2.101,57.144.192.0/24,443,UDP,96
2026-08-03 07:22:01.562352+07:00,192.168.2.101,57.144.152.0/24,443,UDP,96
2026-08-03 07:22:14.553896+07:00,192.168.2.101,57.144.192.0/24,443,UDP,64
2026-08-03 07:22:14.554897+07:00,192.168.2.174,8.8.8.0/24,853,TCP,207
2026-08-03 07:22:14.554897+07:00,192.168.2.174,172.217.115.0/24,443,TCP,60
2026-08-03 07:22:19.492098+07:00,192.168.2.180,187.15.132.0/24,51820,UDP,176
2026-08-03 07:22:37.362962+07:00,192.168.2.101,57.144.14.0/24,443,UDP,96
2026-08-03 07:22:39.742334+07:00,192.168.2.101,57.144.192.0/24,443,UDP,64
2026-08-03 07:22:49.043834+07:00,192.168.2.101,57.144.152.0/24,443,UDP,96
2026-08-03 07:22:50.661888+07:00,192.168.2.101,57.144.192.0/24,443,UDP,96
2026-08-03 07:22:52.432681+07:00,192.168.2.101,57.144.14.0/24,443,UDP,96
2026-08-03 07:22:52.432681+07:00,192.168.2.101,57.144.192.0/24,443,UDP,96
2026-08-03 07:22:52.602874+07:00,192.168.2.101,57.144.152.0/24,443,UDP,96
2026-08-03 07:23:04.932563+07:00,192.168.2.101,57.144.192.0/24,443,UDP,64
2026-08-03 07:23:19.423662+07:00,192.168.2.145,8.8.8.0/24,853,TCP,300
2026-08-03 07:23:19.424183+07:00,192.168.2.145,8.8.8.0/24,443,UDP,1228
2026-08-03 07:23:19.555366+07:00,192.168.2.145,8.8.8.0/24,53,UDP,60
2026-08-03 07:23:19.555366+07:00,192.168.2.145,8.8.8.0/24,53,UDP,75
2026-08-03 07:23:19.692698+07:00,192.168.2.145,142.251.153.0/24,443,TCP,60
2026-08-03 07:23:19.692698+07:00,192.168.2.145,142.251.12.0/24,80,TCP,60
2026-08-03 07:23:20.162306+07:00,192.168.2.145,8.8.8.0/24,53,UDP,60
2026-08-03 07:23:21.593082+07:00,192.168.2.145,49.238.239.0/24,80,TCP,60
2026-08-03 07:23:22.401961+07:00,192.168.2.165,44.241.177.0/24,443,TCP,44
2026-08-03 07:23:25.991980+07:00,192.168.2.145,172.217.194.0/24,2002,UDP,1052
2026-08-03 07:23:28.423003+07:00,192.168.2.101,57.144.14.0/24,443,UDP,96
2026-08-03 07:23:30.133398+07:00,192.168.2.101,57.144.192.0/24,443,UDP,64
2026-08-03 07:23:30.532455+07:00,192.168.2.174,114.120.225.0/24,443,TCP,60
2026-08-03 07:23:31.022535+07:00,192.168.2.145,51.81.57.0/24,2002,UDP,1052
2026-08-03 07:23:31.141910+07:00,192.168.2.174,57.144.193.0/24,443,TCP,60
2026-08-03 07:23:31.572389+07:00,192.168.2.174,8.8.8.0/24,853,TCP,589
2026-08-03 07:23:36.123076+07:00,192.168.2.162,157.240.15.0/24,5222,TCP,60
2026-08-03 07:23:36.123076+07:00,192.168.2.162,8.8.8.0/24,443,UDP,1228
2026-08-03 07:23:37.472058+07:00,192.168.2.162,31.13.95.0/24,443,UDP,1280
2026-08-03 07:23:37.472639+07:00,192.168.2.162,57.144.101.0/24,443,UDP,1280
2026-08-03 07:23:39.132602+07:00,192.168.2.162,57.144.193.0/24,443,UDP,1280
2026-08-03 07:23:39.293865+07:00,192.168.2.186,8.8.8.0/24,53,UDP,56
2026-08-03 07:23:39.294384+07:00,192.168.2.186,8.8.8.0/24,443,TCP,589
2026-08-03 07:23:39.433434+07:00,192.168.2.186,17.36.206.0/24,443,TCP,64
2026-08-03 07:23:39.433434+07:00,192.168.2.186,57.144.193.0/24,5222,TCP,64
2026-08-03 07:23:41.652764+07:00,192.168.2.145,18.161.49.0/24,80,TCP,60
2026-08-03 07:23:41.652764+07:00,192.168.2.101,57.144.192.0/24,443,UDP,96
2026-08-03 07:23:42.702196+07:00,192.168.2.162,57.144.193.0/24,443,TCP,60
2026-08-03 07:23:43.483540+07:00,192.168.2.101,57.144.14.0/24,443,UDP,96
2026-08-03 07:23:55.312076+07:00,192.168.2.101,57.144.192.0/24,443,UDP,64
2026-08-03 07:24:03.792165+07:00,192.168.2.101,57.144.14.0/24,443,UDP,1280
2026-08-03 07:24:18.502220+07:00,192.168.2.159,8.8.8.0/24,443,UDP,1228
2026-08-03 07:24:18.632199+07:00,192.168.2.159,172.217.113.0/24,443,UDP,1278
2026-08-03 07:24:18.743822+07:00,192.168.2.159,172.217.113.0/24,443,UDP,1278
2026-08-03 07:24:20.512172+07:00,192.168.2.101,57.144.192.0/24,443,UDP,64
2026-08-03 07:24:21.412424+07:00,192.168.2.159,172.217.115.0/24,443,UDP,1278
2026-08-03 07:24:22.492525+07:00,192.168.2.159,54.251.236.0/24,443,TCP,60
2026-08-03 07:24:25.592989+07:00,192.168.2.145,23.207.192.0/24,80,TCP,60
2026-08-03 07:24:25.712028+07:00,192.168.2.145,18.161.49.0/24,80,TCP,60
2026-08-03 07:24:25.712658+07:00,192.168.2.145,103.102.166.0/24,80,TCP,60
2026-08-03 07:24:31.174092+07:00,192.168.2.101,57.144.152.0/24,443,UDP,96
2026-08-03 07:24:32.533521+07:00,192.168.2.159,172.217.115.0/24,443,UDP,96
2026-08-03 07:24:34.535818+07:00,192.168.2.101,57.144.14.0/24,443,UDP,96
2026-08-03 07:24:34.535818+07:00,192.168.2.101,57.144.192.0/24,443,UDP,96
2026-08-03 07:24:35.293679+07:00,192.168.2.159,172.217.114.0/24,443,UDP,1278
2026-08-03 07:24:37.601962+07:00,192.168.2.159,172.217.115.0/24,443,UDP,1278
2026-08-03 07:24:38.182213+07:00,192.168.2.166,8.8.8.0/24,53,UDP,69
2026-08-03 07:24:39.162432+07:00,192.168.2.166,8.8.4.0/24,443,TCP,52
2026-08-03 07:24:40.193332+07:00,192.168.2.166,52.6.228.0/24,443,TCP,52
2026-08-03 07:24:41.323274+07:00,192.168.2.166,52.123.129.0/24,443,TCP,52
2026-08-03 07:24:42.172069+07:00,192.168.2.166,4.247.188.0/24,443,TCP,52
2026-08-03 07:24:43.312287+07:00,192.168.2.166,20.42.72.0/24,443,TCP,52
2026-08-03 07:24:44.152278+07:00,192.168.2.166,13.89.179.0/24,443,TCP,52
2026-08-03 07:24:45.292261+07:00,192.168.2.166,52.168.117.0/24,443,TCP,52
2026-08-03 07:24:46.832525+07:00,192.168.2.166,52.113.194.0/24,443,TCP,52
