received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-07-26 07:42:07.382910+07:00,192.168.2.191,8.8.8.0/24,443,UDP,1228
2026-07-26 07:42:07.493330+07:00,192.168.2.191,13.35.36.0/24,80,TCP,60
2026-07-26 07:42:07.703702+07:00,192.168.2.191,23.207.192.0/24,80,TCP,60
2026-07-26 07:42:07.843576+07:00,192.168.2.191,103.102.166.0/24,80,TCP,60
2026-07-26 07:42:49.013482+07:00,192.168.2.191,8.8.8.0/24,443,UDP,1228
2026-07-26 07:42:49.014135+07:00,192.168.2.191,8.8.8.0/24,853,TCP,300
2026-07-26 07:42:49.014135+07:00,192.168.2.191,8.8.8.0/24,53,UDP,60
2026-07-26 07:42:49.014811+07:00,192.168.2.191,8.8.8.0/24,53,UDP,75
2026-07-26 07:42:49.133020+07:00,192.168.2.191,8.8.8.0/24,53,UDP,68
2026-07-26 07:42:49.133646+07:00,192.168.2.191,8.8.8.0/24,53,UDP,62
2026-07-26 07:42:49.914266+07:00,192.168.2.191,13.35.36.0/24,80,TCP,60
2026-07-26 07:42:51.163313+07:00,192.168.2.191,142.251.12.0/24,80,TCP,60
2026-07-26 07:42:54.632827+07:00,192.168.2.191,51.81.57.0/24,2002,UDP,1052
2026-07-26 07:43:24.283850+07:00,192.168.2.191,23.207.192.0/24,80,TCP,60
2026-07-26 07:43:24.493295+07:00,192.168.2.191,13.35.36.0/24,80,TCP,60
2026-07-26 07:43:24.622990+07:00,192.168.2.191,104.18.41.0/24,80,TCP,60
2026-07-26 07:44:46.113297+07:00,192.168.2.191,8.8.8.0/24,853,TCP,300
2026-07-26 07:44:46.114024+07:00,192.168.2.191,8.8.8.0/24,443,UDP,1228
2026-07-26 07:44:46.114024+07:00,192.168.2.191,8.8.8.0/24,53,UDP,60
2026-07-26 07:44:46.114024+07:00,192.168.2.191,8.8.8.0/24,53,UDP,75
2026-07-26 07:44:46.243337+07:00,192.168.2.191,142.251.151.0/24,443,TCP,60
2026-07-26 07:44:46.243337+07:00,192.168.2.191,8.8.8.0/24,53,UDP,68
2026-07-26 07:44:46.872329+07:00,192.168.2.191,13.35.36.0/24,80,TCP,60
2026-07-26 07:44:48.283473+07:00,192.168.2.191,142.251.12.0/24,80,TCP,60
2026-07-26 07:44:53.593200+07:00,192.168.2.191,172.217.117.0/24,443,UDP,1278
2026-07-26 07:44:53.733115+07:00,192.168.2.191,54.179.192.0/24,443,TCP,60
2026-07-26 07:44:54.003321+07:00,192.168.2.191,34.120.88.0/24,443,TCP,60
2026-07-26 07:44:54.363144+07:00,192.168.2.191,34.102.182.0/24,443,TCP,60
2026-07-26 07:45:07.382376+07:00,192.168.2.191,23.207.192.0/24,80,TCP,60
2026-07-26 07:45:07.383412+07:00,192.168.2.191,13.35.36.0/24,80,TCP,60
2026-07-26 07:45:07.622742+07:00,192.168.2.191,103.102.166.0/24,80,TCP,60
2026-07-26 07:45:47.083100+07:00,192.168.2.191,216.239.35.0/24,123,UDP,76
2026-07-26 07:45:47.083100+07:00,192.168.2.191,51.81.57.0/24,2002,UDP,1052
2026-07-26 07:46:01.033101+07:00,192.168.2.191,13.35.36.0/24,80,TCP,60
2026-07-26 07:46:01.182818+07:00,192.168.2.191,23.207.192.0/24,80,TCP,60
2026-07-26 07:46:01.643296+07:00,192.168.2.191,208.82.238.0/24,80,TCP,60
2026-07-26 07:47:23.852670+07:00,192.168.2.195,34.107.165.0/24,443,TCP,60
2026-07-26 07:47:23.853411+07:00,192.168.2.195,8.8.8.0/24,443,UDP,1228
2026-07-26 07:47:23.853411+07:00,192.168.2.195,160.250.227.0/24,123,UDP,76
2026-07-26 07:47:23.992555+07:00,192.168.2.195,162.159.200.0/24,2002,UDP,1052
2026-07-26 07:56:06.032149+07:00,192.168.2.191,8.8.8.0/24,443,UDP,1228
2026-07-26 07:56:06.154542+07:00,192.168.2.191,103.155.191.0/24,123,UDP,76
2026-07-26 07:56:06.156054+07:00,192.168.2.191,172.253.118.0/24,2002,UDP,1052
2026-07-26 07:56:11.362224+07:00,192.168.2.191,162.159.200.0/24,2002,UDP,1052
2026-07-26 07:58:42.202281+07:00,192.168.2.165,44.239.254.0/24,443,TCP,44
2026-07-26 07:59:47.001649+07:00,192.168.2.191,51.81.57.0/24,2002,UDP,1052
2026-07-26 07:59:47.431322+07:00,192.168.2.191,8.8.8.0/24,443,UDP,1228
2026-07-26 07:59:47.432009+07:00,192.168.2.191,172.232.235.0/24,123,UDP,76
2026-07-26 07:59:47.432009+07:00,192.168.2.191,172.253.118.0/24,2002,UDP,1052
2026-07-26 08:01:28.911420+07:00,192.168.2.191,8.8.8.0/24,853,TCP,300
2026-07-26 08:01:28.911420+07:00,192.168.2.191,8.8.8.0/24,53,UDP,60
2026-07-26 08:01:28.912151+07:00,192.168.2.191,8.8.8.0/24,443,UDP,1228
2026-07-26 08:01:28.912151+07:00,192.168.2.191,8.8.8.0/24,53,UDP,75
2026-07-26 08:01:28.912151+07:00,192.168.2.191,8.8.8.0/24,53,UDP,62
2026-07-26 08:01:29.061059+07:00,192.168.2.191,8.8.8.0/24,53,UDP,68
2026-07-26 08:01:29.921664+07:00,192.168.2.191,160.250.227.0/24,123,UDP,76
2026-07-26 08:01:31.011263+07:00,192.168.2.191,142.251.12.0/24,80,TCP,60
2026-07-26 08:01:34.351627+07:00,192.168.2.191,162.159.200.0/24,2002,UDP,1052
2026-07-26 08:01:35.471845+07:00,192.168.2.191,3.165.102.0/24,443,TCP,60
2026-07-26 08:01:35.710915+07:00,192.168.2.191,18.140.24.0/24,443,TCP,60
2026-07-26 08:01:36.322626+07:00,192.168.2.191,142.251.12.0/24,443,TCP,60
2026-07-26 08:01:37.981689+07:00,192.168.2.191,142.251.12.0/24,443,TCP,60
2026-07-26 08:01:38.341290+07:00,192.168.2.191,142.251.12.0/24,443,TCP,60
2026-07-26 08:01:38.341290+07:00,192.168.2.191,142.250.4.0/24,443,UDP,1278
