received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-07-22 07:32:15.202363+07:00,192.168.2.169,147.136.146.0/24,443,TCP,60
2026-07-22 07:32:16.741624+07:00,192.168.2.169,43.175.125.0/24,80,TCP,60
2026-07-22 07:32:16.742611+07:00,192.168.2.169,202.158.58.0/24,80,TCP,60
2026-07-22 07:32:18.242091+07:00,192.168.2.152,64.233.170.0/24,443,UDP,1278
2026-07-22 07:32:24.411898+07:00,192.168.2.169,74.125.250.0/24,19302,UDP,48
2026-07-22 07:32:27.311919+07:00,192.168.2.146,8.8.8.0/24,443,UDP,231
2026-07-22 07:32:27.891567+07:00,192.168.2.146,74.125.200.0/24,443,TCP,60
2026-07-22 07:32:27.892596+07:00,192.168.2.146,74.125.200.0/24,443,UDP,1278
2026-07-22 07:32:29.052274+07:00,192.168.2.163,8.8.8.0/24,53,UDP,64
2026-07-22 07:32:29.052274+07:00,192.168.2.146,172.217.194.0/24,443,TCP,60
2026-07-22 07:32:29.182104+07:00,192.168.2.146,57.144.192.0/24,443,TCP,60
2026-07-22 07:32:29.182104+07:00,192.168.2.146,57.144.192.0/24,443,TCP,60
2026-07-22 07:32:29.651720+07:00,192.168.2.146,43.200.60.0/24,443,TCP,60
2026-07-22 07:32:30.741819+07:00,192.168.2.152,52.123.129.0/24,443,TCP,52
2026-07-22 07:32:31.761757+07:00,192.168.2.152,172.192.176.0/24,443,TCP,52
2026-07-22 07:32:32.783329+07:00,192.168.2.152,8.8.8.0/24,53,UDP,57
2026-07-22 07:32:33.920933+07:00,192.168.2.169,103.115.76.0/24,443,TCP,60
2026-07-22 07:32:34.842150+07:00,192.168.2.152,8.8.8.0/24,53,UDP,72
2026-07-22 07:32:35.752210+07:00,192.168.2.146,157.240.208.0/24,443,TCP,60
2026-07-22 07:32:36.683575+07:00,192.168.2.146,57.144.192.0/24,443,TCP,60
2026-07-22 07:32:38.202015+07:00,192.168.2.152,54.82.205.0/24,443,TCP,52
2026-07-22 07:32:39.001636+07:00,192.168.2.146,157.240.208.0/24,443,TCP,60
2026-07-22 07:32:40.212339+07:00,192.168.2.152,40.79.163.0/24,443,TCP,52
2026-07-22 07:32:42.544057+07:00,192.168.2.163,8.8.8.0/24,53,UDP,72
2026-07-22 07:32:42.544057+07:00,192.168.2.163,57.144.192.0/24,443,UDP,1280
2026-07-22 07:32:44.472244+07:00,192.168.2.169,74.125.250.0/24,19302,UDP,48
2026-07-22 07:32:44.623161+07:00,192.168.2.187,8.8.8.0/24,853,TCP,207
2026-07-22 07:32:44.942221+07:00,192.168.2.152,8.8.8.0/24,53,UDP,73
2026-07-22 07:32:45.912497+07:00,192.168.2.187,142.251.156.0/24,443,UDP,1278
2026-07-22 07:32:46.712172+07:00,192.168.2.187,172.217.118.0/24,443,UDP,1278
2026-07-22 07:32:47.652098+07:00,192.168.2.146,57.144.192.0/24,443,UDP,1280
2026-07-22 07:32:51.213185+07:00,192.168.2.152,35.186.224.0/24,443,TCP,52
2026-07-22 07:32:56.972200+07:00,192.168.2.169,143.92.88.0/24,443,TCP,60
2026-07-22 07:33:01.303061+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-07-22 07:33:01.303061+07:00,192.168.2.152,142.251.10.0/24,80,TCP,52
2026-07-22 07:33:02.201159+07:00,192.168.2.152,8.8.4.0/24,443,UDP,248
2026-07-22 07:33:03.212276+07:00,192.168.2.152,172.217.115.0/24,443,UDP,1278
2026-07-22 07:33:05.223439+07:00,192.168.2.152,172.217.194.0/24,443,UDP,1278
2026-07-22 07:33:06.242056+07:00,192.168.2.152,35.186.224.0/24,443,TCP,52
2026-07-22 07:33:07.762171+07:00,192.168.2.163,57.144.192.0/24,443,UDP,96
2026-07-22 07:33:12.253149+07:00,192.168.2.152,35.186.224.0/24,443,TCP,52
2026-07-22 07:33:14.622833+07:00,192.168.2.169,134.65.77.0/24,443,UDP,1278
2026-07-22 07:33:14.783744+07:00,192.168.2.169,202.158.58.0/24,80,TCP,60
2026-07-22 07:33:14.783744+07:00,192.168.2.169,147.136.169.0/24,80,TCP,60
2026-07-22 07:33:16.674197+07:00,192.168.2.146,8.219.60.0/24,443,TCP,60
2026-07-22 07:33:16.973754+07:00,192.168.2.146,8.219.60.0/24,443,TCP,60
2026-07-22 07:33:16.973754+07:00,192.168.2.146,47.236.206.0/24,443,TCP,60
2026-07-22 07:33:17.132158+07:00,192.168.2.169,147.136.145.0/24,443,TCP,60
2026-07-22 07:33:17.782361+07:00,192.168.2.146,34.128.9.0/24,443,TCP,60
2026-07-22 07:33:20.201783+07:00,192.168.2.152,8.8.8.0/24,53,UDP,76
2026-07-22 07:33:21.022219+07:00,192.168.2.146,35.186.224.0/24,443,TCP,60
2026-07-22 07:33:21.911980+07:00,192.168.2.146,35.186.224.0/24,443,TCP,60
2026-07-22 07:33:25.302112+07:00,192.168.2.184,8.8.8.0/24,443,UDP,1228
2026-07-22 07:33:26.653450+07:00,192.168.2.163,157.240.208.0/24,443,UDP,96
2026-07-22 07:33:26.653450+07:00,192.168.2.163,157.240.208.0/24,443,UDP,96
2026-07-22 07:33:27.742305+07:00,192.168.2.146,74.125.200.0/24,443,TCP,60
2026-07-22 07:33:29.201974+07:00,192.168.2.191,8.8.8.0/24,443,UDP,1228
2026-07-22 07:33:31.482543+07:00,192.168.2.148,57.144.193.0/24,443,TCP,60
2026-07-22 07:33:32.942418+07:00,192.168.2.163,57.144.192.0/24,443,UDP,64
2026-07-22 07:33:33.362057+07:00,192.168.2.148,57.144.192.0/24,443,TCP,60
2026-07-22 07:33:33.493432+07:00,192.168.2.148,57.144.193.0/24,443,UDP,1280
2026-07-22 07:33:34.242331+07:00,192.168.2.191,3.39.66.0/24,443,TCP,60
2026-07-22 07:33:35.342058+07:00,192.168.2.152,8.8.8.0/24,53,UDP,63
2026-07-22 07:33:35.782201+07:00,192.168.2.146,172.217.113.0/24,443,TCP,60
2026-07-22 07:33:36.833028+07:00,192.168.2.169,134.65.77.0/24,20443,TCP,60
2026-07-22 07:33:39.002034+07:00,192.168.2.163,157.240.13.0/24,443,UDP,96
2026-07-22 07:33:45.802531+07:00,192.168.2.169,147.136.169.0/24,80,TCP,60
2026-07-22 07:33:45.802531+07:00,192.168.2.169,202.158.58.0/24,80,TCP,60
2026-07-22 07:33:48.463634+07:00,192.168.2.163,157.240.208.0/24,443,UDP,96
2026-07-22 07:33:48.792401+07:00,192.168.2.169,43.175.125.0/24,80,TCP,60
2026-07-22 07:33:49.182323+07:00,192.168.2.148,57.144.192.0/24,443,TCP,60
2026-07-22 07:33:49.642478+07:00,192.168.2.148,142.251.154.0/24,443,UDP,1278
2026-07-22 07:33:50.812265+07:00,192.168.2.169,57.144.152.0/24,443,TCP,60
2026-07-22 07:33:51.992571+07:00,192.168.2.187,8.8.8.0/24,853,TCP,589
2026-07-22 07:33:54.182855+07:00,192.168.2.152,172.217.70.0/24,443,UDP,1278
2026-07-22 07:33:56.352267+07:00,192.168.2.169,147.136.145.0/24,443,TCP,60
2026-07-22 07:33:58.152353+07:00,192.168.2.163,57.144.192.0/24,443,UDP,64
2026-07-22 07:33:58.152353+07:00,192.168.2.169,143.92.88.0/24,443,TCP,60
2026-07-22 07:34:04.422824+07:00,192.168.2.169,103.115.76.0/24,443,TCP,60
2026-07-22 07:34:07.212246+07:00,192.168.2.163,57.144.193.0/24,5222,TCP,60
2026-07-22 07:34:07.212246+07:00,192.168.2.163,8.8.8.0/24,53,UDP,60
2026-07-22 07:34:07.212246+07:00,192.168.2.163,8.8.8.0/24,53,UDP,60
2026-07-22 07:34:08.772132+07:00,192.168.2.152,8.8.8.0/24,53,UDP,60
2026-07-22 07:34:08.772132+07:00,192.168.2.152,52.123.129.0/24,443,TCP,52
2026-07-22 07:34:11.763524+07:00,192.168.2.146,57.144.193.0/24,443,TCP,60
2026-07-22 07:34:13.642714+07:00,192.168.2.146,57.144.193.0/24,5222,TCP,60
2026-07-22 07:34:13.642714+07:00,192.168.2.146,157.240.208.0/24,443,TCP,60
2026-07-22 07:34:16.792344+07:00,192.168.2.169,147.136.169.0/24,80,TCP,60
2026-07-22 07:34:16.793350+07:00,192.168.2.169,202.158.58.0/24,80,TCP,60
2026-07-22 07:34:17.142248+07:00,192.168.2.169,147.136.145.0/24,443,TCP,60
2026-07-22 07:34:17.722378+07:00,192.168.2.163,157.240.208.0/24,443,UDP,96
2026-07-22 07:34:17.722378+07:00,192.168.2.163,157.240.208.0/24,443,UDP,96
2026-07-22 07:34:19.792140+07:00,192.168.2.169,43.175.125.0/24,80,TCP,60
2026-07-22 07:34:20.662651+07:00,192.168.2.169,103.115.76.0/24,443,TCP,60
2026-07-22 07:34:21.352441+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-07-22 07:34:21.352441+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-07-22 07:34:21.352441+07:00,192.168.2.152,8.8.4.0/24,443,UDP,1278
2026-07-22 07:34:23.393070+07:00,192.168.2.163,57.144.192.0/24,443,UDP,64
2026-07-22 07:34:27.622213+07:00,192.168.2.163,31.13.95.0/24,443,UDP,83
2026-07-22 07:34:30.152038+07:00,192.168.2.163,157.240.13.0/24,443,UDP,96
2026-07-22 07:34:34.563830+07:00,192.168.2.169,103.115.76.0/24,443,TCP,60
2026-07-22 07:34:36.123284+07:00,192.168.2.149,8.8.8.0/24,443,UDP,1228
2026-07-22 07:34:36.124299+07:00,192.168.2.149,8.8.8.0/24,853,TCP,300
2026-07-22 07:34:36.124299+07:00,192.168.2.149,8.8.8.0/24,53,UDP,60
2026-07-22 07:34:36.124299+07:00,192.168.2.149,8.8.8.0/24,53,UDP,82
2026-07-22 07:34:36.124299+07:00,192.168.2.149,8.8.8.0/24,53,UDP,75
2026-07-22 07:34:36.272178+07:00,192.168.2.149,172.217.194.0/24,80,TCP,60
2026-07-22 07:34:36.712038+07:00,192.168.2.149,47.241.36.0/24,5222,TCP,60
2026-07-22 07:34:37.742225+07:00,192.168.2.149,43.109.37.0/24,443,TCP,60
2026-07-22 07:34:38.732623+07:00,192.168.2.149,13.35.36.0/24,443,TCP,60
2026-07-22 07:34:40.143683+07:00,192.168.2.169,13.228.65.0/24,443,TCP,60
2026-07-22 07:34:40.673635+07:00,192.168.2.152,13.218.8.0/24,443,TCP,52
2026-07-22 07:34:42.162254+07:00,192.168.2.152,23.41.37.0/24,443,TCP,52
2026-07-22 07:34:43.033694+07:00,192.168.2.152,8.8.8.0/24,53,UDP,75
2026-07-22 07:34:44.672990+07:00,192.168.2.169,134.65.77.0/24,443,UDP,1278
2026-07-22 07:34:44.672990+07:00,192.168.2.169,134.65.77.0/24,443,TCP,60
2026-07-22 07:34:46.352286+07:00,192.168.2.152,13.218.8.0/24,443,TCP,52
2026-07-22 07:34:46.673296+07:00,192.168.2.152,107.23.209.0/24,443,TCP,52
2026-07-22 07:34:47.801835+07:00,192.168.2.169,202.158.58.0/24,80,TCP,60
2026-07-22 07:34:48.772480+07:00,192.168.2.163,57.144.192.0/24,443,UDP,64
2026-07-22 07:34:50.052845+07:00,192.168.2.149,94.74.88.0/24,6447,TCP,60
2026-07-22 07:34:50.812820+07:00,192.168.2.169,43.175.125.0/24,80,TCP,60
