received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-06 07:44:00.932939+07:00,192.168.2.113,57.144.193.0/24,443,TCP,64
2026-08-06 07:44:04.064742+07:00,192.168.2.154,8.209.72.0/24,443,TCP,60
2026-08-06 07:44:04.065268+07:00,192.168.2.154,8.209.72.0/24,443,TCP,60
2026-08-06 07:44:04.065268+07:00,192.168.2.154,8.211.42.0/24,443,TCP,60
2026-08-06 07:44:05.234092+07:00,192.168.2.154,103.137.169.0/24,443,TCP,60
2026-08-06 07:44:05.724597+07:00,192.168.2.154,13.67.15.0/24,443,TCP,60
2026-08-06 07:44:07.264580+07:00,192.168.2.154,13.107.228.0/24,443,TCP,60
2026-08-06 07:44:07.624438+07:00,192.168.2.185,57.144.192.0/24,443,UDP,1280
2026-08-06 07:44:08.554299+07:00,192.168.2.154,47.91.91.0/24,443,TCP,60
2026-08-06 07:44:09.664494+07:00,192.168.2.154,52.178.17.0/24,443,TCP,60
2026-08-06 07:44:10.804463+07:00,192.168.2.114,57.144.192.0/24,443,TCP,60
2026-08-06 07:44:11.514570+07:00,192.168.2.114,57.144.192.0/24,443,TCP,60
2026-08-06 07:44:12.564673+07:00,192.168.2.197,57.144.193.0/24,443,UDP,1280
2026-08-06 07:44:13.734494+07:00,192.168.2.159,23.207.192.0/24,80,TCP,60
2026-08-06 07:44:15.884550+07:00,192.168.2.154,172.217.118.0/24,443,UDP,1278
2026-08-06 07:44:16.623981+07:00,192.168.2.154,172.217.118.0/24,443,UDP,1278
2026-08-06 07:44:17.564585+07:00,192.168.2.114,172.217.114.0/24,443,UDP,1278
2026-08-06 07:44:18.894308+07:00,192.168.2.197,172.217.119.0/24,443,UDP,100
2026-08-06 07:44:22.224061+07:00,192.168.2.114,57.144.192.0/24,443,UDP,1280
2026-08-06 07:44:23.424478+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:44:27.614365+07:00,192.168.2.159,51.116.246.0/24,443,TCP,60
2026-08-06 07:44:30.054171+07:00,192.168.2.194,57.144.193.0/24,443,TCP,60
2026-08-06 07:44:30.055404+07:00,192.168.2.194,8.8.8.0/24,443,UDP,230
2026-08-06 07:44:30.703974+07:00,192.168.2.194,57.144.193.0/24,443,TCP,60
2026-08-06 07:44:34.716060+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:44:34.844225+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:44:34.994611+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:44:35.114485+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:44:36.194044+07:00,192.168.2.114,52.123.252.0/24,443,TCP,60
2026-08-06 07:44:36.634987+07:00,192.168.2.114,40.126.35.0/24,443,TCP,60
2026-08-06 07:44:38.944506+07:00,192.168.2.114,20.57.103.0/24,443,TCP,60
2026-08-06 07:44:39.284352+07:00,192.168.2.114,20.57.103.0/24,443,TCP,60
2026-08-06 07:44:42.994372+07:00,192.168.2.154,172.217.118.0/24,443,TCP,60
2026-08-06 07:44:42.994887+07:00,192.168.2.154,172.217.118.0/24,443,TCP,60
2026-08-06 07:44:46.474558+07:00,192.168.2.114,20.190.163.0/24,443,TCP,60
2026-08-06 07:44:46.754380+07:00,192.168.2.185,57.144.192.0/24,443,UDP,96
2026-08-06 07:44:46.754380+07:00,192.168.2.185,45.121.217.0/24,443,UDP,96
2026-08-06 07:44:46.894653+07:00,192.168.2.114,20.190.163.0/24,443,TCP,60
2026-08-06 07:44:46.894653+07:00,192.168.2.114,40.126.35.0/24,443,TCP,60
2026-08-06 07:44:47.204487+07:00,192.168.2.114,142.250.4.0/24,443,UDP,1278
2026-08-06 07:44:47.555364+07:00,192.168.2.114,142.251.12.0/24,443,TCP,60
2026-08-06 07:44:49.105039+07:00,192.168.2.154,47.254.152.0/24,443,TCP,60
2026-08-06 07:44:55.724555+07:00,192.168.2.170,8.8.8.0/24,443,UDP,1228
2026-08-06 07:44:59.424338+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:44:59.534325+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:44:59.655350+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:44:59.775186+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:44:59.914248+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:45:02.614408+07:00,192.168.2.114,57.144.14.0/24,443,TCP,60
2026-08-06 07:45:02.614408+07:00,192.168.2.114,57.144.14.0/24,443,TCP,60
2026-08-06 07:45:02.614973+07:00,192.168.2.114,57.144.14.0/24,443,TCP,60
2026-08-06 07:45:02.994949+07:00,192.168.2.114,3.37.5.0/24,443,TCP,60
2026-08-06 07:45:03.104258+07:00,192.168.2.114,23.214.169.0/24,443,TCP,60
2026-08-06 07:45:03.664727+07:00,192.168.2.114,57.144.14.0/24,443,TCP,60
2026-08-06 07:45:05.493898+07:00,192.168.2.114,57.144.192.0/24,443,TCP,60
2026-08-06 07:45:05.493898+07:00,192.168.2.114,57.144.192.0/24,443,TCP,60
2026-08-06 07:45:07.245208+07:00,192.168.2.114,57.144.192.0/24,443,UDP,1280
2026-08-06 07:45:07.694420+07:00,192.168.2.159,54.154.16.0/24,443,TCP,60
2026-08-06 07:45:09.894234+07:00,192.168.2.159,18.244.53.0/24,443,TCP,60
2026-08-06 07:45:10.784505+07:00,192.168.2.197,157.240.13.0/24,443,TCP,60
2026-08-06 07:45:10.785132+07:00,192.168.2.197,8.8.8.0/24,443,UDP,1228
2026-08-06 07:45:11.814155+07:00,192.168.2.114,57.144.192.0/24,443,TCP,60
2026-08-06 07:45:13.036187+07:00,192.168.2.114,57.144.192.0/24,443,UDP,1280
2026-08-06 07:45:13.814299+07:00,192.168.2.197,64.233.170.0/24,443,UDP,1278
2026-08-06 07:45:15.244212+07:00,192.168.2.114,57.144.192.0/24,443,TCP,60
2026-08-06 07:45:16.834432+07:00,192.168.2.197,57.144.150.0/24,443,TCP,60
2026-08-06 07:45:16.834432+07:00,192.168.2.197,54.74.140.0/24,443,TCP,60
2026-08-06 07:45:17.784446+07:00,192.168.2.159,8.8.8.0/24,53,UDP,60
2026-08-06 07:45:23.483975+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:45:27.473697+07:00,192.168.2.114,157.240.13.0/24,443,UDP,1280
2026-08-06 07:45:30.103305+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:45:30.243910+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:45:30.384379+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:45:30.504335+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:45:30.644106+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:45:31.244492+07:00,192.168.2.154,8.211.21.0/24,443,TCP,60
2026-08-06 07:45:31.356492+07:00,192.168.2.154,154.94.83.0/24,443,TCP,60
2026-08-06 07:45:39.414029+07:00,192.168.2.185,91.108.56.0/24,443,TCP,60
2026-08-06 07:45:46.103696+07:00,192.168.2.185,57.144.192.0/24,443,UDP,96
2026-08-06 07:45:49.693647+07:00,192.168.2.185,57.144.100.0/24,443,UDP,96
2026-08-06 07:45:53.013534+07:00,192.168.2.194,31.13.95.0/24,443,TCP,60
2026-08-06 07:45:53.013534+07:00,192.168.2.194,8.8.8.0/24,443,UDP,1228
2026-08-06 07:45:56.554499+07:00,192.168.2.113,57.144.193.0/24,443,TCP,64
2026-08-06 07:46:01.014491+07:00,192.168.2.113,57.144.193.0/24,443,TCP,64
2026-08-06 07:46:01.014491+07:00,192.168.2.113,57.144.193.0/24,443,TCP,64
2026-08-06 07:46:01.134266+07:00,192.168.2.114,34.128.9.0/24,443,TCP,60
2026-08-06 07:46:02.973681+07:00,192.168.2.113,17.253.61.0/24,443,TCP,64
2026-08-06 07:46:05.134684+07:00,192.168.2.154,47.254.134.0/24,443,TCP,60
2026-08-06 07:46:05.994209+07:00,192.168.2.197,57.144.193.0/24,443,TCP,60
2026-08-06 07:46:18.614878+07:00,192.168.2.114,172.217.118.0/24,443,TCP,60
2026-08-06 07:46:23.554244+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:46:30.954340+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:46:31.084310+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:46:31.205509+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:46:31.343668+07:00,192.168.2.154,142.250.4.0/24,443,TCP,60
2026-08-06 07:46:34.333875+07:00,192.168.2.154,172.217.112.0/24,443,TCP,60
2026-08-06 07:46:40.254357+07:00,192.168.2.194,8.8.8.0/24,443,UDP,230
2026-08-06 07:46:40.254357+07:00,192.168.2.194,57.144.145.0/24,5222,TCP,60
2026-08-06 07:46:40.763757+07:00,192.168.2.194,57.144.193.0/24,443,TCP,60
2026-08-06 07:46:40.763757+07:00,192.168.2.194,57.144.101.0/24,443,TCP,60
2026-08-06 07:46:55.654018+07:00,192.168.2.154,103.137.169.0/24,443,TCP,60
2026-08-06 07:47:02.463770+07:00,192.168.2.197,57.144.193.0/24,443,TCP,60
2026-08-06 07:47:22.014118+07:00,192.168.2.159,8.8.8.0/24,53,UDP,60
2026-08-06 07:47:33.454123+07:00,192.168.2.194,57.144.151.0/24,5222,TCP,60
2026-08-06 07:47:33.454123+07:00,192.168.2.194,8.8.8.0/24,443,UDP,229
2026-08-06 07:47:35.474011+07:00,192.168.2.154,8.211.19.0/24,443,TCP,60
2026-08-06 07:47:35.833895+07:00,192.168.2.154,13.107.228.0/24,443,TCP,60
2026-08-06 07:47:36.503704+07:00,192.168.2.154,47.245.130.0/24,443,TCP,60
2026-08-06 07:47:36.714693+07:00,192.168.2.154,47.254.134.0/24,443,TCP,60
2026-08-06 07:47:36.924062+07:00,192.168.2.154,13.107.219.0/24,443,TCP,60
2026-08-06 07:47:36.925193+07:00,192.168.2.154,13.107.227.0/24,443,TCP,60
2026-08-06 07:47:37.504112+07:00,192.168.2.154,38.60.187.0/24,443,TCP,60
2026-08-06 07:47:39.443385+07:00,192.168.2.154,103.137.169.0/24,443,TCP,60
2026-08-06 07:47:39.983427+07:00,192.168.2.154,103.137.169.0/24,443,TCP,60
2026-08-06 07:47:43.694169+07:00,192.168.2.154,149.154.175.0/24,443,TCP,60
2026-08-06 07:47:53.324080+07:00,192.168.2.154,149.154.170.0/24,443,TCP,60
2026-08-06 07:47:53.324633+07:00,192.168.2.154,149.154.167.0/24,443,TCP,60
