received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-07 07:38:29.383594+07:00,192.168.2.194,35.213.190.0/24,443,TCP,60
2026-08-07 07:38:30.368076+07:00,192.168.2.194,150.171.22.0/24,443,TCP,60
2026-08-07 07:38:31.412736+07:00,192.168.2.194,4.153.25.0/24,443,TCP,60
2026-08-07 07:38:32.676197+07:00,192.168.2.194,35.213.190.0/24,443,UDP,1348
2026-08-07 07:38:33.485347+07:00,192.168.2.194,35.213.190.0/24,443,UDP,1348
2026-08-07 07:38:35.358638+07:00,192.168.2.152,23.56.239.0/24,443,UDP,1278
2026-08-07 07:38:36.938180+07:00,192.168.2.152,142.251.10.0/24,443,UDP,607
2026-08-07 07:38:37.463149+07:00,192.168.2.194,20.42.73.0/24,443,TCP,60
2026-08-07 07:38:38.319787+07:00,192.168.2.194,23.40.63.0/24,443,TCP,60
2026-08-07 07:38:39.327625+07:00,192.168.2.152,8.8.4.0/24,443,UDP,1278
2026-08-07 07:38:40.388886+07:00,192.168.2.150,8.8.8.0/24,53,UDP,60
2026-08-07 07:38:43.737633+07:00,192.168.2.194,10.105.212.0/24,443,TCP,60
2026-08-07 07:38:44.497836+07:00,192.168.2.166,8.8.8.0/24,53,UDP,56
2026-08-07 07:38:46.427543+07:00,192.168.2.194,71.18.171.0/24,443,UDP,1348
2026-08-07 07:38:49.837812+07:00,192.168.2.194,10.105.212.0/24,443,TCP,60
2026-08-07 07:38:50.427681+07:00,192.168.2.166,204.79.197.0/24,443,TCP,52
