received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-07-28 07:14:39.094871+07:00,192.168.2.186,8.8.4.0/24,443,TCP,589
2026-07-28 07:14:39.094871+07:00,192.168.2.186,57.144.193.0/24,5222,TCP,64
2026-07-28 07:14:39.224928+07:00,192.168.2.181,35.186.224.0/24,443,TCP,60
2026-07-28 07:14:39.585234+07:00,192.168.2.181,23.214.169.0/24,443,TCP,60
2026-07-28 07:14:39.585778+07:00,192.168.2.181,23.214.169.0/24,443,TCP,60
2026-07-28 07:14:39.585778+07:00,192.168.2.181,23.214.169.0/24,443,TCP,60
2026-07-28 07:14:39.586334+07:00,192.168.2.181,23.214.169.0/24,443,TCP,60
2026-07-28 07:14:41.145472+07:00,192.168.2.181,43.159.94.0/24,443,TCP,60
2026-07-28 07:14:41.470376+07:00,192.168.2.181,43.159.94.0/24,443,TCP,60
2026-07-28 07:14:43.164958+07:00,192.168.2.181,8.8.8.0/24,53,UDP,60
2026-07-28 07:14:50.055039+07:00,192.168.2.181,172.217.112.0/24,443,TCP,60
2026-07-28 07:14:53.845454+07:00,192.168.2.163,57.144.192.0/24,443,UDP,96
2026-07-28 07:14:57.885427+07:00,192.168.2.163,57.144.192.0/24,443,UDP,64
2026-07-28 07:15:07.234999+07:00,192.168.2.181,35.186.224.0/24,443,TCP,60
2026-07-28 07:15:09.455397+07:00,192.168.2.185,8.8.8.0/24,443,UDP,231
2026-07-28 07:15:09.455924+07:00,192.168.2.185,13.89.179.0/24,443,TCP,60
2026-07-28 07:15:09.455924+07:00,192.168.2.185,172.217.117.0/24,443,UDP,1278
2026-07-28 07:15:11.474705+07:00,192.168.2.191,8.8.8.0/24,443,UDP,1228
2026-07-28 07:15:11.475280+07:00,192.168.2.191,20.184.175.0/24,443,TCP,60
2026-07-28 07:15:16.044792+07:00,192.168.2.163,57.144.192.0/24,443,UDP,96
2026-07-28 07:15:20.585248+07:00,192.168.2.181,35.186.224.0/24,443,TCP,60
2026-07-28 07:15:22.374775+07:00,192.168.2.175,8.8.8.0/24,53,UDP,56
2026-07-28 07:15:22.375311+07:00,192.168.2.175,8.8.8.0/24,53,UDP,56
