tanggal,jam,srcip,jumlah_koneksi,jumlah_tujuan_unik,jumlah_port_unik,tcp,udp,total_data,average_datasize,dns,web,app,other,dns_ratio,web_ratio,app_ratio,other_ratio,destination_diversity
2026-08-19,00:00,192.168.2.115,227,36,5,75,152,101916,448.96916299559473,66,156,4,1,0.2907,0.6872,0.0176,0.0044,0.1586
2026-08-19,00:00,192.168.2.139,208,48,4,131,77,66702,320.6826923076923,22,183,3,0,0.1058,0.8798,0.0144,0.0,0.2308
2026-08-19,00:00,192.168.2.145,39,11,2,20,19,20843,534.4358974358975,0,34,5,0,0.0,0.8718,0.1282,0.0,0.2821
2026-08-19,00:00,192.168.2.148,554,77,6,401,153,166558,300.6462093862816,19,524,11,0,0.0343,0.9458,0.0199,0.0,0.139
2026-08-19,00:00,192.168.2.149,77,23,1,55,22,28469,369.72727272727275,0,77,0,0,0.0,1.0,0.0,0.0,0.2987
2026-08-19,00:00,192.168.2.150,302,63,3,111,191,189324,626.9006622516556,21,269,12,0,0.0695,0.8907,0.0397,0.0,0.2086
2026-08-19,00:00,192.168.2.154,206,37,6,114,92,64063,310.9854368932039,35,145,26,0,0.1699,0.7039,0.1262,0.0,0.1796
2026-08-19,00:00,192.168.2.158,220,51,9,147,73,68511,311.4136363636364,19,182,17,2,0.0864,0.8273,0.0773,0.0091,0.2318
2026-08-19,00:00,192.168.2.159,243,61,6,131,112,104856,431.5061728395062,25,190,28,0,0.1029,0.7819,0.1152,0.0,0.251
2026-08-19,00:00,192.168.2.161,256,40,7,84,172,92633,361.84765625,78,164,12,2,0.3047,0.6406,0.0469,0.0078,0.1562
2026-08-19,00:00,192.168.2.165,7,1,1,7,0,308,44.0,0,7,0,0,0.0,1.0,0.0,0.0,0.1429
2026-08-19,00:00,192.168.2.174,53,16,8,44,9,15204,286.8679245283019,19,28,4,2,0.3585,0.5283,0.0755,0.0377,0.3019
2026-08-19,00:00,192.168.2.180,4,3,3,0,4,4912,1228.0,0,0,0,4,0.0,0.0,0.0,1.0,0.75
2026-08-19,00:00,192.168.2.185,14,6,4,7,7,4470,319.2857142857143,5,9,0,0,0.3571,0.6429,0.0,0.0,0.4286
2026-08-19,00:00,192.168.2.190,364,71,6,294,70,68522,188.24725274725276,28,332,4,0,0.0769,0.9121,0.011,0.0,0.1951
2026-08-19,00:00,192.168.2.195,26,12,3,17,9,10830,416.53846153846155,1,24,1,0,0.0385,0.9231,0.0385,0.0,0.4615
2026-08-19,00:00,192.168.2.200,35,10,2,4,31,9732,278.0571428571429,18,17,0,0,0.5143,0.4857,0.0,0.0,0.2857
2026-08-19,01:00,192.168.2.113,226,17,3,202,24,30078,133.08849557522123,22,202,2,0,0.0973,0.8938,0.0088,0.0,0.0752
2026-08-19,01:00,192.168.2.115,288,37,8,60,228,86302,299.65972222222223,144,126,10,8,0.5,0.4375,0.0347,0.0278,0.1285
