received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-18 07:06:25.697573+07:00,192.168.2.159,8.8.8.0/24,53,UDP,60
2026-08-18 07:06:25.697573+07:00,192.168.2.179,57.144.8.0/24,443,TCP,60
2026-08-18 07:06:26.347601+07:00,192.168.2.179,57.144.8.0/24,443,TCP,60
2026-08-18 07:06:27.979615+07:00,192.168.2.179,57.144.8.0/24,443,UDP,1280
2026-08-18 07:06:29.678047+07:00,192.168.2.179,57.144.192.0/24,443,UDP,1280
2026-08-18 07:06:34.539407+07:00,192.168.2.179,172.217.113.0/24,443,UDP,1278
2026-08-18 07:06:34.539407+07:00,192.168.2.179,172.217.113.0/24,443,TCP,60
2026-08-18 07:06:37.957405+07:00,192.168.2.179,74.125.130.0/24,443,UDP,1278
2026-08-18 07:06:37.958426+07:00,192.168.2.179,74.125.130.0/24,443,TCP,60
2026-08-18 07:07:06.837619+07:00,192.168.2.150,8.8.8.0/24,53,UDP,56
2026-08-18 07:07:06.838213+07:00,192.168.2.150,8.8.8.0/24,443,TCP,64
2026-08-18 07:07:15.888214+07:00,192.168.2.159,57.144.101.0/24,443,TCP,60
2026-08-18 07:07:15.888722+07:00,192.168.2.159,8.8.8.0/24,443,UDP,229
2026-08-18 07:07:16.387735+07:00,192.168.2.159,172.217.117.0/24,443,UDP,1278
2026-08-18 07:07:16.517615+07:00,192.168.2.159,172.217.117.0/24,443,UDP,1278
2026-08-18 07:07:20.398103+07:00,192.168.2.159,172.217.117.0/24,443,TCP,60
2026-08-18 07:07:20.398103+07:00,192.168.2.159,8.8.4.0/24,443,TCP,60
2026-08-18 07:07:23.237691+07:00,192.168.2.159,74.125.130.0/24,443,UDP,1278
2026-08-18 07:07:23.237691+07:00,192.168.2.159,74.125.130.0/24,443,TCP,60
2026-08-18 07:07:24.458009+07:00,192.168.2.159,74.125.24.0/24,443,TCP,60
2026-08-18 07:07:24.458009+07:00,192.168.2.159,74.125.24.0/24,443,TCP,60
2026-08-18 07:07:25.798429+07:00,192.168.2.159,8.8.8.0/24,53,UDP,60
2026-08-18 07:07:34.767598+07:00,192.168.2.177,8.8.8.0/24,443,UDP,1228
2026-08-18 07:07:34.768523+07:00,192.168.2.177,38.60.187.0/24,443,TCP,60
2026-08-18 07:07:49.858137+07:00,192.168.2.154,17.57.145.0/24,443,TCP,64
2026-08-18 07:07:49.858650+07:00,192.168.2.154,8.8.8.0/24,53,UDP,74
2026-08-18 07:07:49.859385+07:00,192.168.2.154,8.8.8.0/24,53,UDP,74
2026-08-18 07:07:49.860396+07:00,192.168.2.154,8.8.8.0/24,53,UDP,78
2026-08-18 07:07:49.860396+07:00,192.168.2.154,8.8.8.0/24,53,UDP,68
2026-08-18 07:07:49.860915+07:00,192.168.2.154,8.8.8.0/24,53,UDP,78
2026-08-18 07:07:50.138570+07:00,192.168.2.154,8.8.8.0/24,53,UDP,60
2026-08-18 07:07:51.749122+07:00,192.168.2.154,17.248.224.0/24,443,UDP,1228
2026-08-18 07:08:14.808173+07:00,192.168.2.154,8.8.8.0/24,443,TCP,64
2026-08-18 07:08:14.808173+07:00,192.168.2.154,8.8.4.0/24,443,TCP,64
2026-08-18 07:08:18.997258+07:00,192.168.2.177,38.60.187.0/24,443,TCP,60
2026-08-18 07:08:18.997258+07:00,192.168.2.177,38.60.187.0/24,443,TCP,60
2026-08-18 07:08:22.467397+07:00,192.168.2.159,8.8.8.0/24,443,UDP,1228
2026-08-18 07:08:22.467397+07:00,192.168.2.159,18.161.49.0/24,443,TCP,60
2026-08-18 07:08:32.607358+07:00,192.168.2.159,8.8.8.0/24,443,UDP,230
2026-08-18 07:08:32.610490+07:00,192.168.2.159,13.107.138.0/24,443,TCP,60
2026-08-18 07:08:32.877270+07:00,192.168.2.159,8.8.8.0/24,53,UDP,60
2026-08-18 07:08:36.857243+07:00,192.168.2.154,8.8.8.0/24,443,TCP,64
2026-08-18 07:08:52.327729+07:00,192.168.2.159,8.8.8.0/24,443,UDP,231
2026-08-18 07:08:52.327729+07:00,192.168.2.159,20.42.73.0/24,443,TCP,60
2026-08-18 07:08:59.007512+07:00,192.168.2.154,8.8.8.0/24,443,TCP,64
