received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-04 09:38:14.266134+07:00,192.168.2.152,142.250.4.0/24,443,UDP,111
2026-08-04 09:38:15.677809+07:00,192.168.2.108,57.144.192.0/24,443,UDP,96
2026-08-04 09:38:16.339048+07:00,192.168.2.108,8.8.8.0/24,53,UDP,60
2026-08-04 09:38:20.056934+07:00,192.168.2.159,8.8.8.0/24,443,UDP,1228
2026-08-04 09:38:20.197755+07:00,192.168.2.159,40.79.141.0/24,443,TCP,60
2026-08-04 09:38:24.866665+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-04 09:38:27.067968+07:00,192.168.2.152,150.171.22.0/24,443,TCP,52
2026-08-04 09:38:27.516708+07:00,192.168.2.100,8.8.8.0/24,443,UDP,1228
2026-08-04 09:38:27.677349+07:00,192.168.2.100,8.211.7.0/24,443,TCP,60
2026-08-04 09:38:31.747016+07:00,192.168.2.152,172.253.118.0/24,443,UDP,1278
2026-08-04 09:38:31.886784+07:00,192.168.2.185,115.178.173.0/24,500,UDP,848
2026-08-04 09:38:32.016280+07:00,192.168.2.185,115.178.173.0/24,4500,UDP,892
2026-08-04 09:38:35.276727+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-04 09:38:35.277470+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-04 09:38:35.277470+07:00,192.168.2.166,35.186.224.0/24,443,UDP,1278
2026-08-04 09:38:42.766514+07:00,192.168.2.152,52.104.79.0/24,443,TCP,52
2026-08-04 09:38:48.107564+07:00,192.168.2.113,57.144.193.0/24,5222,TCP,64
2026-08-04 09:38:48.108086+07:00,192.168.2.113,57.144.193.0/24,443,TCP,64
2026-08-04 09:38:48.397079+07:00,192.168.2.108,8.8.8.0/24,53,UDP,60
2026-08-04 09:38:48.716630+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-08-04 09:38:48.717207+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-08-04 09:38:48.717207+07:00,192.168.2.152,8.8.4.0/24,443,UDP,1278
2026-08-04 09:38:49.357022+07:00,192.168.2.152,23.56.239.0/24,443,UDP,1278
2026-08-04 09:38:50.636781+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-04 09:38:50.906619+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-04 09:38:52.416410+07:00,192.168.2.185,115.178.173.0/24,4500,UDP,29
2026-08-04 09:38:53.797697+07:00,192.168.2.114,172.217.118.0/24,443,TCP,60
2026-08-04 09:38:53.947034+07:00,192.168.2.114,57.144.152.0/24,443,TCP,60
2026-08-04 09:38:55.686745+07:00,192.168.2.114,57.144.192.0/24,443,TCP,60
2026-08-04 09:38:56.146950+07:00,192.168.2.113,57.144.193.0/24,5222,TCP,64
2026-08-04 09:38:57.038156+07:00,192.168.2.114,10.105.212.0/24,443,TCP,60
2026-08-04 09:38:58.956919+07:00,192.168.2.114,10.105.212.0/24,443,TCP,60
2026-08-04 09:39:00.706976+07:00,192.168.2.114,10.105.212.0/24,443,TCP,60
2026-08-04 09:39:00.986559+07:00,192.168.2.114,10.105.212.0/24,443,TCP,60
2026-08-04 09:39:03.966377+07:00,192.168.2.114,57.144.192.0/24,443,TCP,60
2026-08-04 09:39:03.966377+07:00,192.168.2.114,57.144.192.0/24,443,UDP,1280
2026-08-04 09:39:05.048356+07:00,192.168.2.114,10.105.212.0/24,443,TCP,60
2026-08-04 09:39:06.186701+07:00,192.168.2.113,57.144.193.0/24,5222,TCP,64
2026-08-04 09:39:08.537468+07:00,192.168.2.114,57.144.192.0/24,443,TCP,60
2026-08-04 09:39:08.537468+07:00,192.168.2.114,45.121.217.0/24,443,TCP,60
2026-08-04 09:39:09.347186+07:00,192.168.2.114,57.144.192.0/24,443,TCP,60
2026-08-04 09:39:10.287248+07:00,192.168.2.114,34.128.9.0/24,443,TCP,60
2026-08-04 09:39:12.426731+07:00,192.168.2.185,115.178.173.0/24,4500,UDP,29
2026-08-04 09:39:15.031483+07:00,192.168.2.114,142.251.12.0/24,443,TCP,60
2026-08-04 09:39:18.457273+07:00,192.168.2.108,8.8.8.0/24,53,UDP,60
2026-08-04 09:39:19.047464+07:00,192.168.2.114,57.144.192.0/24,443,TCP,60
2026-08-04 09:39:20.406508+07:00,192.168.2.114,57.144.193.0/24,443,UDP,1280
2026-08-04 09:39:21.146482+07:00,192.168.2.114,216.239.35.0/24,123,UDP,76
2026-08-04 09:39:22.166800+07:00,192.168.2.114,57.144.192.0/24,443,TCP,60
2026-08-04 09:39:23.097068+07:00,192.168.2.114,57.144.152.0/24,443,TCP,60
2026-08-04 09:39:24.867479+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-04 09:39:25.437370+07:00,192.168.2.113,57.144.193.0/24,5222,TCP,64
2026-08-04 09:39:26.566730+07:00,192.168.2.108,57.144.193.0/24,443,TCP,60
2026-08-04 09:39:27.227699+07:00,192.168.2.114,57.144.192.0/24,443,TCP,60
2026-08-04 09:39:27.977262+07:00,192.168.2.114,35.186.224.0/24,443,TCP,60
2026-08-04 09:39:32.437190+07:00,192.168.2.185,115.178.173.0/24,4500,UDP,29
2026-08-04 09:39:33.387969+07:00,192.168.2.152,8.8.8.0/24,53,UDP,70
2026-08-04 09:39:36.236992+07:00,192.168.2.114,47.236.90.0/24,443,TCP,60
2026-08-04 09:39:37.207838+07:00,192.168.2.145,116.12.46.0/24,123,UDP,76
2026-08-04 09:39:38.376450+07:00,192.168.2.114,57.144.192.0/24,443,UDP,1280
2026-08-04 09:39:39.737068+07:00,192.168.2.152,172.253.118.0/24,443,UDP,1278
2026-08-04 09:39:40.017732+07:00,192.168.2.113,57.144.193.0/24,5222,TCP,64
2026-08-04 09:39:40.936862+07:00,192.168.2.114,57.144.192.0/24,443,TCP,60
2026-08-04 09:39:42.136659+07:00,192.168.2.114,57.144.192.0/24,443,TCP,60
2026-08-04 09:39:43.289013+07:00,192.168.2.165,44.241.177.0/24,443,TCP,44
2026-08-04 09:39:44.286688+07:00,192.168.2.114,35.186.224.0/24,443,TCP,60
2026-08-04 09:39:46.716730+07:00,192.168.2.185,8.8.8.0/24,443,UDP,1228
2026-08-04 09:39:48.506817+07:00,192.168.2.176,57.144.192.0/24,443,UDP,352
2026-08-04 09:39:49.476460+07:00,192.168.2.108,8.8.8.0/24,53,UDP,60
