received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-12 07:36:34.836391+07:00,192.168.2.161,172.217.113.0/24,443,TCP,60
2026-08-12 07:36:34.837404+07:00,192.168.2.161,172.217.113.0/24,443,TCP,60
2026-08-12 07:36:36.506541+07:00,192.168.2.161,172.217.113.0/24,443,TCP,60
2026-08-12 07:36:36.506541+07:00,192.168.2.161,172.217.113.0/24,443,TCP,60
2026-08-12 07:36:37.826791+07:00,192.168.2.161,57.144.192.0/24,443,TCP,60
2026-08-12 07:36:39.426707+07:00,192.168.2.161,172.217.113.0/24,443,TCP,60
2026-08-12 07:36:39.706615+07:00,192.168.2.161,172.217.113.0/24,443,TCP,60
2026-08-12 07:36:40.636416+07:00,192.168.2.161,8.8.8.0/24,53,UDP,73
2026-08-12 07:36:41.756463+07:00,192.168.2.161,57.144.101.0/24,443,TCP,60
2026-08-12 07:36:42.496326+07:00,192.168.2.161,114.121.226.0/24,443,UDP,1280
2026-08-12 07:36:44.036927+07:00,192.168.2.161,172.217.113.0/24,443,TCP,60
2026-08-12 07:36:44.496382+07:00,192.168.2.200,157.240.13.0/24,443,UDP,96
2026-08-12 07:36:45.626780+07:00,192.168.2.140,57.144.193.0/24,5222,TCP,60
2026-08-12 07:36:48.546322+07:00,192.168.2.161,106.10.237.0/24,993,TCP,60
2026-08-12 07:36:49.896385+07:00,192.168.2.113,8.8.8.0/24,53,UDP,56
2026-08-12 07:36:49.896896+07:00,192.168.2.113,8.8.8.0/24,53,UDP,56
2026-08-12 07:36:49.896896+07:00,192.168.2.113,8.8.4.0/24,443,TCP,589
2026-08-12 07:36:52.526655+07:00,192.168.2.161,8.8.8.0/24,53,UDP,64
2026-08-12 07:36:52.527284+07:00,192.168.2.161,8.8.8.0/24,53,UDP,64
2026-08-12 07:36:57.046598+07:00,192.168.2.146,47.245.104.0/24,443,TCP,60
2026-08-12 07:36:57.676403+07:00,192.168.2.146,47.245.104.0/24,443,TCP,60
2026-08-12 07:36:57.676403+07:00,192.168.2.161,57.144.192.0/24,443,TCP,60
2026-08-12 07:36:57.676403+07:00,192.168.2.161,57.144.192.0/24,443,UDP,1280
2026-08-12 07:36:58.776264+07:00,192.168.2.200,57.144.192.0/24,443,UDP,96
2026-08-12 07:36:59.566500+07:00,192.168.2.161,157.240.13.0/24,443,UDP,1184
