received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-06 12:53:33.391764+07:00,192.168.2.194,57.144.193.0/24,443,UDP,1280
2026-08-06 12:53:33.392284+07:00,192.168.2.178,57.144.192.0/24,443,TCP,60
2026-08-06 12:53:34.809953+07:00,192.168.2.199,52.114.55.0/24,3478,UDP,250
2026-08-06 12:53:37.710170+07:00,192.168.2.126,48.209.208.0/24,443,TCP,52
2026-08-06 12:53:39.959982+07:00,192.168.2.126,52.113.153.0/24,3478,UDP,250
2026-08-06 12:53:39.961244+07:00,192.168.2.126,52.113.153.0/24,3478,UDP,250
2026-08-06 12:53:40.830583+07:00,192.168.2.166,51.11.192.0/24,443,TCP,52
2026-08-06 12:53:42.530186+07:00,192.168.2.166,104.18.95.0/24,443,TCP,52
2026-08-06 12:53:44.729862+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-08-06 12:53:45.571277+07:00,192.168.2.152,172.64.154.0/24,443,UDP,670
2026-08-06 12:53:46.950120+07:00,192.168.2.152,74.125.250.0/24,19302,UDP,48
2026-08-06 12:53:47.899914+07:00,192.168.2.194,57.144.101.0/24,443,TCP,60
2026-08-06 12:53:48.689947+07:00,192.168.2.152,8.8.8.0/24,443,UDP,1278
2026-08-06 12:53:49.553911+07:00,192.168.2.166,142.250.4.0/24,443,TCP,52
2026-08-06 12:53:50.479752+07:00,192.168.2.166,172.253.118.0/24,443,TCP,52
2026-08-06 12:53:51.520085+07:00,192.168.2.152,57.144.193.0/24,443,UDP,1278
2026-08-06 12:53:53.780096+07:00,192.168.2.194,172.217.116.0/24,443,TCP,60
2026-08-06 12:53:53.780096+07:00,192.168.2.194,172.217.116.0/24,443,TCP,60
2026-08-06 12:53:57.000192+07:00,192.168.2.152,74.125.250.0/24,19302,UDP,48
2026-08-06 12:53:57.571363+07:00,192.168.2.126,10.18.218.0/24,38002,TCP,52
2026-08-06 12:53:58.230023+07:00,192.168.2.185,172.217.119.0/24,443,UDP,1278
2026-08-06 12:53:58.571354+07:00,192.168.2.126,10.18.218.0/24,38002,TCP,52
2026-08-06 12:54:00.089969+07:00,192.168.2.126,74.112.186.0/24,443,TCP,52
2026-08-06 12:54:00.460320+07:00,192.168.2.126,52.113.153.0/24,3478,UDP,250
2026-08-06 12:54:02.070449+07:00,192.168.2.185,154.94.83.0/24,443,TCP,60
2026-08-06 12:54:03.259921+07:00,192.168.2.199,52.114.55.0/24,3478,UDP,250
2026-08-06 12:54:04.590020+07:00,192.168.2.126,10.18.218.0/24,38002,TCP,52
2026-08-06 12:54:04.749473+07:00,192.168.2.199,20.190.166.0/24,443,TCP,52
2026-08-06 12:54:05.550238+07:00,192.168.2.152,3.225.124.0/24,443,TCP,52
2026-08-06 12:54:06.490057+07:00,192.168.2.154,172.217.194.0/24,443,UDP,1278
2026-08-06 12:54:07.849995+07:00,192.168.2.123,8.8.8.0/24,443,UDP,1228
2026-08-06 12:54:09.539976+07:00,192.168.2.194,45.121.217.0/24,443,UDP,64
2026-08-06 12:54:09.539976+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-06 12:54:11.660754+07:00,192.168.2.185,8.211.3.0/24,443,TCP,60
2026-08-06 12:54:12.613099+07:00,192.168.2.126,10.18.218.0/24,38002,TCP,52
2026-08-06 12:54:15.069836+07:00,192.168.2.126,20.184.175.0/24,443,TCP,52
2026-08-06 12:54:18.209777+07:00,192.168.2.122,8.8.8.0/24,443,UDP,1228
2026-08-06 12:54:18.459713+07:00,192.168.2.126,74.112.186.0/24,443,TCP,52
