tanggal,jam,srcip,jumlah_koneksi,jumlah_tujuan_unik,jumlah_port_unik,tcp,udp,total_data,average_datasize,dns,web,app,other,dns_ratio,web_ratio,app_ratio,other_ratio,destination_diversity
2026-07-24,00:00,192.168.2.101,236,19,4,36,200,46672,197.76271186440678,108,123,5,0,0.4576,0.5212,0.0212,0.0,0.0805
2026-07-24,00:00,192.168.2.113,30,8,3,29,1,2441,81.36666666666666,1,28,1,0,0.0333,0.9333,0.0333,0.0,0.2667
2026-07-24,00:00,192.168.2.120,2,1,1,0,2,2456,1228.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5
2026-07-24,00:00,192.168.2.139,264,55,8,101,163,91924,348.1969696969697,86,163,13,2,0.3258,0.6174,0.0492,0.0076,0.2083
2026-07-24,00:00,192.168.2.145,21,11,5,4,17,13560,645.7142857142857,5,11,5,0,0.2381,0.5238,0.2381,0.0,0.5238
2026-07-24,00:00,192.168.2.148,209,71,6,164,45,32300,154.54545454545453,24,181,4,0,0.1148,0.866,0.0191,0.0,0.3397
2026-07-24,00:00,192.168.2.151,446,88,3,335,111,36481,81.79596412556054,102,344,0,0,0.2287,0.7713,0.0,0.0,0.1973
2026-07-24,00:00,192.168.2.152,165,71,4,96,69,56050,339.6969696969697,23,141,1,0,0.1394,0.8545,0.0061,0.0,0.4303
2026-07-24,00:00,192.168.2.158,5,4,2,4,1,1708,341.6,1,4,0,0,0.2,0.8,0.0,0.0,0.8
2026-07-24,00:00,192.168.2.167,68,16,5,15,53,13090,192.5,35,30,3,0,0.5147,0.4412,0.0441,0.0,0.2353
2026-07-24,00:00,192.168.2.168,398,68,4,298,100,134045,336.7964824120603,0,388,10,0,0.0,0.9749,0.0251,0.0,0.1709
2026-07-24,00:00,192.168.2.176,123,56,2,101,22,27122,220.5040650406504,0,122,1,0,0.0,0.9919,0.0081,0.0,0.4553
2026-07-24,00:00,192.168.2.179,67,25,5,31,36,32292,481.97014925373134,8,54,5,0,0.1194,0.806,0.0746,0.0,0.3731
2026-07-24,00:00,192.168.2.184,16,9,4,8,8,6436,402.25,2,10,4,0,0.125,0.625,0.25,0.0,0.5625
2026-07-24,00:00,192.168.2.191,186,61,8,89,97,65039,349.6720430107527,42,116,28,0,0.2258,0.6237,0.1505,0.0,0.328
2026-07-24,00:00,192.168.2.195,66,31,2,18,48,40358,611.4848484848485,1,65,0,0,0.0152,0.9848,0.0,0.0,0.4697
2026-07-24,01:00,192.168.2.101,264,33,4,31,233,51011,193.22348484848484,115,144,5,0,0.4356,0.5455,0.0189,0.0,0.125
2026-07-24,01:00,192.168.2.113,13,6,3,10,3,1333,102.53846153846153,3,8,2,0,0.2308,0.6154,0.1538,0.0,0.4615
2026-07-24,01:00,192.168.2.120,2,1,1,0,2,2456,1228.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5
