received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-05 10:21:17.951231+07:00,192.168.2.152,10.24.101.0/24,7680,TCP,52
2026-08-05 10:21:23.111179+07:00,192.168.2.152,10.24.107.0/24,7680,TCP,52
2026-08-05 10:21:24.131215+07:00,192.168.2.152,10.24.107.0/24,7680,TCP,52
2026-08-05 10:21:24.261237+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-08-05 10:21:25.951132+07:00,192.168.2.191,8.8.8.0/24,53,UDP,65
2026-08-05 10:21:25.951132+07:00,192.168.2.191,172.217.116.0/24,443,TCP,60
2026-08-05 10:21:28.431367+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:21:30.141964+07:00,192.168.2.152,10.24.107.0/24,7680,TCP,52
2026-08-05 10:21:30.391464+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 10:21:32.181457+07:00,192.168.2.188,57.144.193.0/24,443,TCP,60
2026-08-05 10:21:32.911300+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 10:21:33.230901+07:00,192.168.2.186,31.222.67.0/24,443,TCP,64
2026-08-05 10:21:35.910934+07:00,192.168.2.191,172.217.116.0/24,443,TCP,60
2026-08-05 10:21:38.141239+07:00,192.168.2.152,10.24.107.0/24,7680,TCP,52
2026-08-05 10:21:42.471577+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:21:42.471577+07:00,192.168.2.188,57.144.101.0/24,443,TCP,60
2026-08-05 10:21:43.960672+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:21:45.970914+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:21:49.971720+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:21:49.971720+07:00,192.168.2.152,10.24.107.0/24,7680,TCP,52
2026-08-05 10:21:54.802901+07:00,192.168.2.152,52.123.252.0/24,443,TCP,52
2026-08-05 10:21:55.252324+07:00,192.168.2.188,46.137.235.0/24,443,TCP,60
2026-08-05 10:21:56.080957+07:00,192.168.2.188,52.123.252.0/24,443,TCP,60
2026-08-05 10:21:56.080957+07:00,192.168.2.188,52.123.252.0/24,443,TCP,60
2026-08-05 10:21:56.852703+07:00,192.168.2.188,20.190.144.0/24,443,TCP,60
2026-08-05 10:21:57.850975+07:00,192.168.2.188,52.123.252.0/24,443,TCP,60
2026-08-05 10:21:58.911039+07:00,192.168.2.188,54.171.30.0/24,443,TCP,60
2026-08-05 10:21:59.870486+07:00,192.168.2.188,45.121.219.0/24,443,TCP,60
2026-08-05 10:22:01.001539+07:00,192.168.2.190,172.217.114.0/24,443,UDP,1278
2026-08-05 10:22:01.990985+07:00,192.168.2.188,45.121.219.0/24,443,TCP,60
2026-08-05 10:22:02.881317+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 10:22:06.141236+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:22:07.431021+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:22:08.451246+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:22:09.091244+07:00,192.168.2.114,57.144.150.0/24,443,TCP,60
2026-08-05 10:22:09.811594+07:00,192.168.2.188,45.121.219.0/24,443,TCP,60
2026-08-05 10:22:12.580669+07:00,192.168.2.188,45.121.219.0/24,443,TCP,60
2026-08-05 10:22:12.581227+07:00,192.168.2.188,45.121.219.0/24,443,TCP,60
2026-08-05 10:22:15.481449+07:00,192.168.2.191,8.8.8.0/24,53,UDP,65
2026-08-05 10:22:16.511162+07:00,192.168.2.186,31.222.67.0/24,443,TCP,64
2026-08-05 10:22:18.151157+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:22:19.181870+07:00,192.168.2.166,8.8.8.0/24,53,UDP,56
2026-08-05 10:22:19.182375+07:00,192.168.2.166,8.8.8.0/24,53,UDP,56
2026-08-05 10:22:22.330910+07:00,192.168.2.190,8.8.8.0/24,443,UDP,231
2026-08-05 10:22:22.440772+07:00,192.168.2.190,172.217.119.0/24,443,TCP,60
2026-08-05 10:22:22.440772+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:22:22.971128+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:22:23.990898+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:22:26.001050+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:22:26.001050+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:22:30.021675+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:22:30.021675+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:22:30.021675+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:22:31.680819+07:00,192.168.2.188,45.121.219.0/24,443,TCP,60
2026-08-05 10:22:31.681821+07:00,192.168.2.188,45.121.219.0/24,443,TCP,60
2026-08-05 10:22:31.681821+07:00,192.168.2.188,45.121.219.0/24,443,TCP,60
2026-08-05 10:22:32.891262+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 10:22:36.571068+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-05 10:22:41.041194+07:00,192.168.2.191,172.217.116.0/24,443,UDP,1278
2026-08-05 10:22:41.951124+07:00,192.168.2.188,57.144.160.0/24,443,TCP,60
2026-08-05 10:22:43.131028+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:22:46.151042+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:22:47.011090+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:22:47.260775+07:00,192.168.2.188,8.8.8.0/24,53,UDP,60
2026-08-05 10:22:48.011214+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:22:48.961496+07:00,192.168.2.166,8.8.8.0/24,53,UDP,60
2026-08-05 10:22:49.950854+07:00,192.168.2.191,8.8.8.0/24,53,UDP,73
2026-08-05 10:22:50.990658+07:00,192.168.2.166,51.105.71.0/24,443,TCP,52
2026-08-05 10:22:51.971153+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 10:22:52.960871+07:00,192.168.2.191,172.217.119.0/24,443,TCP,60
2026-08-05 10:22:53.791055+07:00,192.168.2.191,106.10.219.0/24,993,TCP,60
2026-08-05 10:22:57.330970+07:00,192.168.2.191,8.8.8.0/24,53,UDP,81
2026-08-05 10:22:57.331688+07:00,192.168.2.188,142.251.151.0/24,443,TCP,60
2026-08-05 10:22:57.331688+07:00,192.168.2.188,142.251.151.0/24,443,TCP,60
2026-08-05 10:22:57.931118+07:00,192.168.2.191,8.8.8.0/24,53,UDP,79
2026-08-05 10:22:59.261148+07:00,192.168.2.188,57.144.192.0/24,443,UDP,1280
2026-08-05 10:22:59.881160+07:00,192.168.2.188,45.121.219.0/24,443,TCP,60
2026-08-05 10:23:00.791096+07:00,192.168.2.188,57.144.193.0/24,443,TCP,60
2026-08-05 10:23:02.041314+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:23:02.890451+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 10:23:04.721196+07:00,192.168.2.191,8.8.8.0/24,53,UDP,73
2026-08-05 10:23:07.291066+07:00,192.168.2.166,4.150.223.0/24,443,TCP,52
2026-08-05 10:23:10.060547+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:23:10.060547+07:00,192.168.2.152,10.24.102.0/24,7680,TCP,52
2026-08-05 10:23:11.538807+07:00,192.168.2.188,57.144.100.0/24,443,UDP,672
2026-08-05 10:23:17.311173+07:00,192.168.2.188,8.8.8.0/24,53,UDP,60
