received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-03 07:19:14.413645+07:00,192.168.2.101,8.8.8.0/24,53,UDP,66
2026-08-03 07:19:14.414640+07:00,192.168.2.101,8.209.69.0/24,443,TCP,60
2026-08-03 07:19:23.752027+07:00,192.168.2.195,172.217.116.0/24,443,TCP,60
2026-08-03 07:19:24.242617+07:00,192.168.2.101,57.144.152.0/24,443,UDP,96
2026-08-03 07:19:25.963430+07:00,192.168.2.186,8.8.8.0/24,53,UDP,56
2026-08-03 07:19:25.963430+07:00,192.168.2.186,8.8.4.0/24,443,TCP,589
2026-08-03 07:19:26.073350+07:00,192.168.2.186,57.144.193.0/24,443,TCP,64
2026-08-03 07:19:26.073350+07:00,192.168.2.186,57.144.193.0/24,5222,TCP,64
2026-08-03 07:19:28.002665+07:00,192.168.2.174,8.8.8.0/24,853,TCP,64
2026-08-03 07:19:28.002665+07:00,192.168.2.174,8.8.8.0/24,53,UDP,84
2026-08-03 07:19:28.003174+07:00,192.168.2.174,119.46.76.0/24,80,TCP,60
2026-08-03 07:19:28.003174+07:00,192.168.2.174,129.227.32.0/24,443,TCP,60
2026-08-03 07:19:28.232274+07:00,192.168.2.101,57.144.14.0/24,443,UDP,96
2026-08-03 07:19:29.212616+07:00,192.168.2.174,172.217.117.0/24,443,UDP,1278
2026-08-03 07:19:31.022880+07:00,192.168.2.174,94.74.88.0/24,8883,TCP,60
2026-08-03 07:19:31.562875+07:00,192.168.2.174,119.8.176.0/24,443,TCP,60
2026-08-03 07:19:32.432165+07:00,192.168.2.174,74.125.130.0/24,443,UDP,1278
2026-08-03 07:19:33.322641+07:00,192.168.2.101,157.240.208.0/24,443,UDP,64
2026-08-03 07:19:34.563879+07:00,192.168.2.174,13.35.1.0/24,443,TCP,60
2026-08-03 07:19:36.193127+07:00,192.168.2.101,57.144.192.0/24,443,UDP,96
2026-08-03 07:19:36.472513+07:00,192.168.2.174,172.217.116.0/24,443,UDP,1278
2026-08-03 07:19:37.593183+07:00,192.168.2.174,119.8.176.0/24,443,TCP,60
2026-08-03 07:19:39.142415+07:00,192.168.2.174,74.125.130.0/24,443,UDP,1278
2026-08-03 07:19:41.262308+07:00,192.168.2.174,74.125.68.0/24,443,TCP,60
2026-08-03 07:19:42.072512+07:00,192.168.2.174,119.8.176.0/24,443,TCP,60
2026-08-03 07:19:53.332884+07:00,192.168.2.174,142.251.88.0/24,443,UDP,85
2026-08-03 07:19:58.492939+07:00,192.168.2.101,157.240.208.0/24,443,UDP,64
2026-08-03 07:20:03.792940+07:00,192.168.2.101,57.144.14.0/24,443,UDP,1280
2026-08-03 07:20:09.582857+07:00,192.168.2.101,8.8.8.0/24,53,UDP,66
2026-08-03 07:20:09.582857+07:00,192.168.2.101,8.211.30.0/24,443,TCP,60
2026-08-03 07:20:15.534038+07:00,192.168.2.101,57.144.152.0/24,443,UDP,67
2026-08-03 07:20:16.113497+07:00,192.168.2.101,8.8.8.0/24,53,UDP,116
2026-08-03 07:20:16.113497+07:00,192.168.2.101,8.8.8.0/24,53,UDP,116
2026-08-03 07:20:16.114491+07:00,192.168.2.101,57.144.132.0/24,443,TCP,60
2026-08-03 07:20:17.212750+07:00,192.168.2.101,8.8.8.0/24,53,UDP,116
2026-08-03 07:20:17.213255+07:00,192.168.2.101,8.8.8.0/24,53,UDP,116
2026-08-03 07:20:17.322282+07:00,192.168.2.101,57.144.192.0/24,443,UDP,1280
2026-08-03 07:20:19.282610+07:00,192.168.2.101,57.144.14.0/24,443,UDP,96
2026-08-03 07:20:19.283177+07:00,192.168.2.101,57.144.192.0/24,443,UDP,96
2026-08-03 07:20:33.752887+07:00,192.168.2.101,8.8.8.0/24,53,UDP,72
2026-08-03 07:20:33.753498+07:00,192.168.2.101,57.144.192.0/24,443,UDP,1280
2026-08-03 07:20:33.753498+07:00,192.168.2.101,8.8.8.0/24,53,UDP,72
2026-08-03 07:20:44.574497+07:00,192.168.2.101,8.8.8.0/24,53,UDP,61
2026-08-03 07:20:44.574497+07:00,192.168.2.101,8.8.8.0/24,53,UDP,70
2026-08-03 07:20:44.574497+07:00,192.168.2.101,8.8.8.0/24,53,UDP,73
2026-08-03 07:20:44.574497+07:00,192.168.2.101,8.8.8.0/24,53,UDP,65
2026-08-03 07:20:44.574497+07:00,192.168.2.101,8.8.8.0/24,53,UDP,64
2026-08-03 07:20:44.574497+07:00,192.168.2.101,8.8.8.0/24,53,UDP,74
2026-08-03 07:20:51.832881+07:00,192.168.2.174,8.8.8.0/24,853,TCP,589
2026-08-03 07:20:51.832881+07:00,192.168.2.174,172.217.112.0/24,443,TCP,60
2026-08-03 07:20:55.092856+07:00,192.168.2.101,57.144.14.0/24,443,UDP,96
2026-08-03 07:20:58.994008+07:00,192.168.2.101,57.144.192.0/24,443,UDP,64
2026-08-03 07:21:06.673060+07:00,192.168.2.101,57.144.152.0/24,443,UDP,96
2026-08-03 07:21:08.572871+07:00,192.168.2.101,57.144.192.0/24,443,UDP,96
