tanggal,jam,srcip,jumlah_koneksi,jumlah_tujuan_unik,jumlah_port_unik,tcp,udp,total_data,average_datasize,dns,web,app,other,dns_ratio,web_ratio,app_ratio,other_ratio,destination_diversity
2026-07-21,00:00,192.168.2.101,79,19,5,19,60,18624,235.74683544303798,42,35,0,2,0.5316,0.443,0.0,0.0253,0.2405
2026-07-21,00:00,192.168.2.113,19,9,6,8,11,2194,115.47368421052632,9,6,3,1,0.4737,0.3158,0.1579,0.0526,0.4737
2026-07-21,00:00,192.168.2.120,58,30,6,33,25,23035,397.1551724137931,4,48,6,0,0.069,0.8276,0.1034,0.0,0.5172
2026-07-21,00:00,192.168.2.138,334,77,8,202,132,84148,251.94011976047904,23,293,16,2,0.0689,0.8772,0.0479,0.006,0.2305
2026-07-21,00:00,192.168.2.139,119,38,4,52,67,26769,224.94957983193277,50,65,3,1,0.4202,0.5462,0.0252,0.0084,0.3193
2026-07-21,00:00,192.168.2.145,95,30,6,57,38,34202,360.0210526315789,13,75,7,0,0.1368,0.7895,0.0737,0.0,0.3158
2026-07-21,00:00,192.168.2.148,432,146,8,314,118,117476,271.93518518518516,19,398,14,1,0.044,0.9213,0.0324,0.0023,0.338
2026-07-21,00:00,192.168.2.149,114,61,7,78,36,39159,343.5,3,107,3,1,0.0263,0.9386,0.0263,0.0088,0.5351
2026-07-21,00:00,192.168.2.161,119,47,7,64,55,41362,347.5798319327731,12,87,20,0,0.1008,0.7311,0.1681,0.0,0.395
2026-07-21,00:00,192.168.2.164,286,55,5,222,64,85245,298.05944055944053,6,277,3,0,0.021,0.9685,0.0105,0.0,0.1923
2026-07-21,00:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0
2026-07-21,00:00,192.168.2.180,2,1,1,0,2,248,124.0,0,0,2,0,0.0,0.0,1.0,0.0,0.5
2026-07-21,00:00,192.168.2.187,65,32,7,51,14,21928,337.3538461538462,10,49,4,2,0.1538,0.7538,0.0615,0.0308,0.4923
2026-07-21,00:00,192.168.2.191,198,61,7,121,77,73117,369.27777777777777,23,165,10,0,0.1162,0.8333,0.0505,0.0,0.3081
2026-07-21,00:00,192.168.2.195,16,7,1,13,3,3467,216.6875,0,16,0,0,0.0,1.0,0.0,0.0,0.4375
2026-07-21,01:00,192.168.2.101,279,39,3,45,234,60396,216.4731182795699,147,132,0,0,0.5269,0.4731,0.0,0.0,0.1398
2026-07-21,01:00,192.168.2.120,21,10,1,13,8,10756,512.1904761904761,0,21,0,0,0.0,1.0,0.0,0.0,0.4762
2026-07-21,01:00,192.168.2.139,589,90,5,170,419,149101,253.14261460101866,202,369,6,12,0.343,0.6265,0.0102,0.0204,0.1528
2026-07-21,01:00,192.168.2.145,24,8,2,17,7,7672,319.6666666666667,0,17,7,0,0.0,0.7083,0.2917,0.0,0.3333
2026-07-21,01:00,192.168.2.148,339,96,8,199,140,102799,303.2418879056047,25,295,16,3,0.0737,0.8702,0.0472,0.0088,0.2832
2026-07-21,01:00,192.168.2.149,217,71,4,152,65,80535,371.1290322580645,0,209,5,3,0.0,0.9631,0.023,0.0138,0.3272
2026-07-21,01:00,192.168.2.150,25,12,4,13,12,3128,125.12,10,10,5,0,0.4,0.4,0.2,0.0,0.48
2026-07-21,01:00,192.168.2.161,105,40,3,48,57,47718,454.45714285714286,16,83,6,0,0.1524,0.7905,0.0571,0.0,0.381
2026-07-21,01:00,192.168.2.164,413,58,5,196,217,168555,408.12348668280873,10,398,5,0,0.0242,0.9637,0.0121,0.0,0.1404
2026-07-21,01:00,192.168.2.165,4,1,1,4,0,176,44.0,0,4,0,0,0.0,1.0,0.0,0.0,0.25
2026-07-21,01:00,192.168.2.180,2,1,2,0,2,2456,1228.0,0,0,0,2,0.0,0.0,0.0,1.0,0.5
2026-07-21,01:00,192.168.2.187,32,16,5,23,9,14381,449.40625,5,25,1,1,0.1562,0.7812,0.0312,0.0312,0.5
2026-07-21,01:00,192.168.2.191,109,31,2,29,80,75013,688.1926605504588,3,106,0,0,0.0275,0.9725,0.0,0.0,0.2844
2026-07-21,01:00,192.168.2.195,13,11,1,7,6,7988,614.4615384615385,0,13,0,0,0.0,1.0,0.0,0.0,0.8462
2026-07-21,02:00,192.168.2.101,337,30,4,34,303,54130,160.62314540059347,182,154,1,0,0.5401,0.457,0.003,0.0,0.089
2026-07-21,02:00,192.168.2.120,4,2,1,1,3,3744,936.0,0,4,0,0,0.0,1.0,0.0,0.0,0.5
2026-07-21,02:00,192.168.2.135,4,3,3,4,0,240,60.0,0,3,1,0,0.0,0.75,0.25,0.0,0.75
2026-07-21,02:00,192.168.2.139,661,78,8,156,505,151791,229.63842662632376,382,256,23,0,0.5779,0.3873,0.0348,0.0,0.118
2026-07-21,02:00,192.168.2.145,41,18,2,22,19,23155,564.7560975609756,0,36,5,0,0.0,0.878,0.122,0.0,0.439
2026-07-21,02:00,192.168.2.148,465,83,6,200,265,141579,304.4709677419355,5,444,14,2,0.0108,0.9548,0.0301,0.0043,0.1785
2026-07-21,02:00,192.168.2.149,172,74,5,123,49,64753,376.47093023255815,0,168,3,1,0.0,0.9767,0.0174,0.0058,0.4302
2026-07-21,02:00,192.168.2.150,1,1,1,1,0,64,64.0,0,0,1,0,0.0,0.0,1.0,0.0,1.0
2026-07-21,02:00,192.168.2.161,206,47,4,78,128,66287,321.78155339805824,34,153,19,0,0.165,0.7427,0.0922,0.0,0.2282
2026-07-21,02:00,192.168.2.164,246,58,3,113,133,81718,332.1869918699187,0,238,8,0,0.0,0.9675,0.0325,0.0,0.2358
2026-07-21,02:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5
2026-07-21,02:00,192.168.2.191,190,49,6,30,160,144910,762.6842105263158,9,169,12,0,0.0474,0.8895,0.0632,0.0,0.2579
2026-07-21,02:00,192.168.2.195,2,2,1,0,2,2506,1253.0,0,2,0,0,0.0,1.0,0.0,0.0,1.0
2026-07-21,03:00,192.168.2.101,52,13,3,9,43,8395,161.44230769230768,33,17,0,2,0.6346,0.3269,0.0,0.0385,0.25
2026-07-21,03:00,192.168.2.120,29,16,2,20,9,11250,387.9310344827586,0,28,1,0,0.0,0.9655,0.0345,0.0,0.5517
2026-07-21,03:00,192.168.2.139,342,41,5,71,271,90433,264.42397660818716,179,152,11,0,0.5234,0.4444,0.0322,0.0,0.1199
2026-07-21,03:00,192.168.2.145,8,4,2,4,4,5202,650.25,0,6,2,0,0.0,0.75,0.25,0.0,0.5
2026-07-21,03:00,192.168.2.148,377,63,7,166,211,117043,310.45888594164455,3,364,7,3,0.008,0.9655,0.0186,0.008,0.1671
2026-07-21,03:00,192.168.2.149,1,1,1,1,0,60,60.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0
2026-07-21,03:00,192.168.2.150,86,25,5,77,9,9674,112.48837209302326,7,55,24,0,0.0814,0.6395,0.2791,0.0,0.2907
2026-07-21,03:00,192.168.2.161,15,11,1,8,7,7234,482.26666666666665,0,15,0,0,0.0,1.0,0.0,0.0,0.7333
2026-07-21,03:00,192.168.2.164,408,59,3,204,204,152182,372.9950980392157,0,393,15,0,0.0,0.9632,0.0368,0.0,0.1446
2026-07-21,03:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5
2026-07-21,03:00,192.168.2.166,322,69,4,256,66,18573,57.68012422360248,56,257,9,0,0.1739,0.7981,0.028,0.0,0.2143
2026-07-21,03:00,192.168.2.167,721,114,6,480,241,209394,290.4216366158114,81,436,204,0,0.1123,0.6047,0.2829,0.0,0.1581
2026-07-21,03:00,192.168.2.191,62,36,6,30,32,27580,444.83870967741933,9,45,8,0,0.1452,0.7258,0.129,0.0,0.5806
2026-07-21,03:00,192.168.2.195,13,9,1,11,2,3166,243.53846153846155,0,13,0,0,0.0,1.0,0.0,0.0,0.6923
2026-07-21,04:00,192.168.2.101,314,41,4,38,276,59926,190.84713375796179,134,176,4,0,0.4268,0.5605,0.0127,0.0,0.1306
2026-07-21,04:00,192.168.2.113,23,6,3,15,8,3504,152.34782608695653,8,8,7,0,0.3478,0.3478,0.3043,0.0,0.2609
2026-07-21,04:00,192.168.2.120,2,1,1,0,2,2456,1228.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5
2026-07-21,04:00,192.168.2.139,390,54,5,135,255,88307,226.42820512820512,178,179,33,0,0.4564,0.459,0.0846,0.0,0.1385
2026-07-21,04:00,192.168.2.145,30,16,2,19,11,12902,430.06666666666666,0,28,2,0,0.0,0.9333,0.0667,0.0,0.5333
2026-07-21,04:00,192.168.2.146,22,12,2,13,9,11188,508.54545454545456,0,21,1,0,0.0,0.9545,0.0455,0.0,0.5455
2026-07-21,04:00,192.168.2.147,26,19,7,18,8,10000,384.61538461538464,2,20,4,0,0.0769,0.7692,0.1538,0.0,0.7308
2026-07-21,04:00,192.168.2.148,380,83,7,267,113,141625,372.69736842105266,4,362,3,11,0.0105,0.9526,0.0079,0.0289,0.2184
2026-07-21,04:00,192.168.2.149,97,51,7,74,23,22354,230.4536082474227,7,86,4,0,0.0722,0.8866,0.0412,0.0,0.5258
2026-07-21,04:00,192.168.2.164,259,56,3,145,114,80398,310.41698841698843,0,252,7,0,0.0,0.973,0.027,0.0,0.2162
2026-07-21,04:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0
