received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-12 13:57:47.064788+07:00,192.168.2.169,57.144.192.0/24,443,UDP,58
2026-08-12 13:57:48.694917+07:00,192.168.2.166,8.8.8.0/24,53,UDP,56
2026-08-12 13:57:48.695540+07:00,192.168.2.166,8.8.8.0/24,53,UDP,56
2026-08-12 13:57:49.594790+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-08-12 13:57:51.575021+07:00,192.168.2.169,52.114.55.0/24,3478,UDP,250
2026-08-12 13:57:52.214726+07:00,192.168.2.142,8.8.8.0/24,443,UDP,1228
2026-08-12 13:57:54.184892+07:00,192.168.2.176,57.144.100.0/24,443,TCP,60
2026-08-12 13:57:55.105331+07:00,192.168.2.176,57.144.192.0/24,443,UDP,1280
2026-08-12 13:57:55.304914+07:00,192.168.2.166,74.125.130.0/24,443,TCP,52
2026-08-12 13:57:57.154163+07:00,192.168.2.152,23.56.239.0/24,443,UDP,1278
2026-08-12 13:57:57.564562+07:00,192.168.2.139,172.217.114.0/24,443,TCP,60
2026-08-12 13:57:59.414728+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-12 13:57:59.415643+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-08-12 13:58:04.284730+07:00,192.168.2.176,8.222.161.0/24,443,TCP,60
2026-08-12 13:58:05.204556+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-12 13:58:07.224683+07:00,192.168.2.113,71.18.222.0/24,443,UDP,1348
2026-08-12 13:58:09.384728+07:00,192.168.2.176,35.186.224.0/24,443,TCP,60
2026-08-12 13:58:10.284869+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-08-12 13:58:11.785192+07:00,192.168.2.169,52.114.55.0/24,3478,UDP,250
2026-08-12 13:58:14.254614+07:00,192.168.2.176,17.253.34.0/24,123,UDP,76
2026-08-12 13:58:15.304566+07:00,192.168.2.176,43.152.108.0/24,443,TCP,60
2026-08-12 13:58:16.224892+07:00,192.168.2.176,43.152.108.0/24,443,TCP,60
2026-08-12 13:58:17.385724+07:00,192.168.2.169,57.144.192.0/24,443,UDP,58
2026-08-12 13:58:19.564888+07:00,192.168.2.176,35.186.224.0/24,443,TCP,60
2026-08-12 13:58:19.964418+07:00,192.168.2.176,35.186.224.0/24,443,TCP,60
2026-08-12 13:58:25.954886+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-08-12 13:58:25.955424+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-08-12 13:58:25.955424+07:00,192.168.2.152,8.8.4.0/24,443,UDP,1278
2026-08-12 13:58:26.224500+07:00,192.168.2.152,57.144.193.0/24,443,UDP,1278
2026-08-12 13:58:27.244242+07:00,192.168.2.113,71.18.222.0/24,443,UDP,61
2026-08-12 13:58:28.744922+07:00,192.168.2.169,172.217.119.0/24,443,TCP,60
2026-08-12 13:58:29.634488+07:00,192.168.2.152,172.253.118.0/24,443,UDP,1278
2026-08-12 13:58:32.004669+07:00,192.168.2.169,52.114.55.0/24,3478,UDP,250
2026-08-12 13:58:33.294534+07:00,192.168.2.113,47.238.67.0/24,443,TCP,64
