received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-07-27 07:41:58.573880+07:00,192.168.2.164,8.8.8.0/24,443,UDP,1228
2026-07-27 07:42:02.814271+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-07-27 07:42:02.814882+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-07-27 07:42:02.814882+07:00,192.168.2.152,8.8.4.0/24,443,TCP,52
2026-07-27 07:42:07.724285+07:00,192.168.2.152,57.144.193.0/24,443,UDP,1278
2026-07-27 07:42:10.244304+07:00,192.168.2.152,150.171.22.0/24,443,TCP,52
2026-07-27 07:42:10.814468+07:00,192.168.2.179,35.186.224.0/24,443,TCP,52
2026-07-27 07:42:11.664279+07:00,192.168.2.179,35.186.224.0/24,443,UDP,1278
2026-07-27 07:42:16.717726+07:00,192.168.2.179,35.186.224.0/24,443,TCP,52
2026-07-27 07:42:19.694080+07:00,192.168.2.179,146.112.41.0/24,443,TCP,52
2026-07-27 07:42:21.244136+07:00,192.168.2.185,8.209.90.0/24,443,TCP,60
2026-07-27 07:42:21.634203+07:00,192.168.2.186,8.8.8.0/24,53,UDP,56
2026-07-27 07:42:24.283795+07:00,192.168.2.185,8.211.61.0/24,443,TCP,60
2026-07-27 07:42:24.934997+07:00,192.168.2.185,13.35.202.0/24,443,TCP,60
2026-07-27 07:42:26.953884+07:00,192.168.2.179,35.186.224.0/24,443,TCP,52
2026-07-27 07:42:27.234127+07:00,192.168.2.179,35.186.224.0/24,443,TCP,52
2026-07-27 07:42:27.234127+07:00,192.168.2.185,8.211.58.0/24,443,TCP,60
2026-07-27 07:42:30.164033+07:00,192.168.2.152,4.150.223.0/24,443,TCP,52
2026-07-27 07:42:32.944601+07:00,192.168.2.179,35.186.224.0/24,443,TCP,52
2026-07-27 07:42:33.823624+07:00,192.168.2.186,57.144.193.0/24,443,TCP,64
2026-07-27 07:42:34.593898+07:00,192.168.2.185,172.217.194.0/24,443,UDP,585
2026-07-27 07:42:34.864240+07:00,192.168.2.185,172.217.115.0/24,443,UDP,1278
2026-07-27 07:42:35.794208+07:00,192.168.2.185,172.217.115.0/24,443,UDP,1278
2026-07-27 07:42:40.594288+07:00,192.168.2.179,8.8.4.0/24,443,UDP,1278
2026-07-27 07:42:41.623951+07:00,192.168.2.179,35.186.224.0/24,443,UDP,1278
2026-07-27 07:42:44.584218+07:00,192.168.2.152,20.42.65.0/24,443,TCP,52
2026-07-27 07:42:45.603717+07:00,192.168.2.135,172.217.116.0/24,443,TCP,60
2026-07-27 07:42:48.244246+07:00,192.168.2.179,8.8.8.0/24,53,UDP,56
2026-07-27 07:42:52.933449+07:00,192.168.2.185,172.217.194.0/24,443,UDP,589
2026-07-27 07:42:53.623909+07:00,192.168.2.179,8.8.8.0/24,53,UDP,61
2026-07-27 07:42:54.944320+07:00,192.168.2.179,104.18.33.0/24,443,TCP,52
2026-07-27 07:42:56.924046+07:00,192.168.2.152,8.8.8.0/24,53,UDP,78
2026-07-27 07:42:59.114680+07:00,192.168.2.179,172.64.154.0/24,443,TCP,52
2026-07-27 07:42:59.433981+07:00,192.168.2.185,8.211.58.0/24,443,TCP,60
2026-07-27 07:42:59.804075+07:00,192.168.2.179,150.171.28.0/24,443,TCP,52
2026-07-27 07:43:00.733974+07:00,192.168.2.179,172.217.70.0/24,443,TCP,52
