received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-05 07:29:19.349733+07:00,192.168.2.114,57.144.160.0/24,443,TCP,60
2026-08-05 07:29:19.879318+07:00,192.168.2.114,57.144.160.0/24,443,TCP,60
2026-08-05 07:29:19.880782+07:00,192.168.2.114,57.144.160.0/24,443,TCP,60
2026-08-05 07:29:19.881296+07:00,192.168.2.119,8.8.8.0/24,443,UDP,230
2026-08-05 07:29:20.819313+07:00,192.168.2.119,172.217.115.0/24,443,UDP,1278
2026-08-05 07:29:21.989208+07:00,192.168.2.114,57.144.160.0/24,443,UDP,1280
2026-08-05 07:29:22.979521+07:00,192.168.2.188,57.144.193.0/24,443,UDP,1280
2026-08-05 07:29:27.749335+07:00,192.168.2.188,18.244.53.0/24,443,TCP,60
2026-08-05 07:29:28.799442+07:00,192.168.2.154,8.8.8.0/24,443,UDP,1228
2026-08-05 07:29:28.969127+07:00,192.168.2.188,8.8.8.0/24,53,UDP,60
2026-08-05 07:29:29.119431+07:00,192.168.2.154,8.209.73.0/24,443,TCP,60
2026-08-05 07:29:29.359394+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-08-05 07:29:29.569503+07:00,192.168.2.114,57.144.193.0/24,443,UDP,1280
2026-08-05 07:29:30.219465+07:00,192.168.2.114,57.144.193.0/24,443,UDP,1280
2026-08-05 07:29:31.249178+07:00,192.168.2.114,57.144.192.0/24,443,UDP,1280
2026-08-05 07:29:36.579362+07:00,192.168.2.170,8.8.8.0/24,443,UDP,1228
2026-08-05 07:29:36.849269+07:00,192.168.2.170,172.217.115.0/24,443,TCP,60
2026-08-05 07:29:42.668945+07:00,192.168.2.119,8.8.8.0/24,53,UDP,60
2026-08-05 07:29:44.289410+07:00,192.168.2.188,104.18.41.0/24,443,TCP,60
2026-08-05 07:29:45.779117+07:00,192.168.2.188,57.144.192.0/24,443,TCP,60
2026-08-05 07:29:47.078881+07:00,192.168.2.188,57.144.192.0/24,443,UDP,1280
2026-08-05 07:29:47.078881+07:00,192.168.2.188,57.144.192.0/24,443,TCP,60
2026-08-05 07:29:47.979122+07:00,192.168.2.188,57.144.192.0/24,443,UDP,1280
2026-08-05 07:29:49.450927+07:00,192.168.2.188,57.144.152.0/24,443,TCP,60
2026-08-05 07:29:49.451297+07:00,192.168.2.188,45.121.217.0/24,443,TCP,60
2026-08-05 07:29:49.451918+07:00,192.168.2.188,57.144.192.0/24,443,TCP,60
2026-08-05 07:29:49.451918+07:00,192.168.2.188,45.121.217.0/24,443,UDP,1280
2026-08-05 07:29:54.419551+07:00,192.168.2.188,57.144.192.0/24,443,TCP,60
2026-08-05 07:29:54.529074+07:00,192.168.2.188,57.144.192.0/24,443,UDP,1260
