received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-08-19 07:02:55.093758+07:00,192.168.2.139,8.8.8.0/24,443,UDP,230
2026-08-19 07:02:56.103360+07:00,192.168.2.148,57.144.192.0/24,443,UDP,1280
2026-08-19 07:03:00.493092+07:00,192.168.2.148,74.125.130.0/24,443,UDP,1278
2026-08-19 07:03:01.623497+07:00,192.168.2.148,35.186.224.0/24,443,TCP,60
2026-08-19 07:03:01.943627+07:00,192.168.2.149,8.8.8.0/24,443,UDP,1228
2026-08-19 07:03:01.943627+07:00,192.168.2.149,74.125.24.0/24,443,TCP,60
2026-08-19 07:03:02.143125+07:00,192.168.2.148,35.186.224.0/24,443,TCP,60
2026-08-19 07:03:02.863419+07:00,192.168.2.148,172.217.116.0/24,443,UDP,1278
2026-08-19 07:03:11.952428+07:00,192.168.2.148,35.186.224.0/24,443,TCP,60
2026-08-19 07:03:12.310038+07:00,192.168.2.148,35.186.224.0/24,443,TCP,60
2026-08-19 07:03:12.754925+07:00,192.168.2.148,47.237.104.0/24,443,TCP,60
2026-08-19 07:03:12.755442+07:00,192.168.2.148,172.217.117.0/24,443,TCP,60
2026-08-19 07:03:13.283992+07:00,192.168.2.148,35.186.224.0/24,443,TCP,60
2026-08-19 07:03:14.152881+07:00,192.168.2.159,172.217.119.0/24,443,TCP,60
2026-08-19 07:03:18.253339+07:00,192.168.2.148,172.217.117.0/24,443,TCP,60
2026-08-19 07:03:26.833010+07:00,192.168.2.148,172.217.112.0/24,443,UDP,1278
2026-08-19 07:03:27.233454+07:00,192.168.2.148,35.186.224.0/24,443,TCP,60
2026-08-19 07:03:27.733535+07:00,192.168.2.148,35.186.224.0/24,443,TCP,60
2026-08-19 07:03:28.763429+07:00,192.168.2.148,35.186.224.0/24,443,TCP,60
2026-08-19 07:03:32.553620+07:00,192.168.2.159,8.8.8.0/24,53,UDP,60
2026-08-19 07:03:41.052993+07:00,192.168.2.150,8.8.8.0/24,53,UDP,56
2026-08-19 07:03:41.052993+07:00,192.168.2.150,8.8.4.0/24,443,TCP,64
2026-08-19 07:03:41.162983+07:00,192.168.2.150,34.95.101.0/24,443,UDP,1348
2026-08-19 07:03:41.162983+07:00,192.168.2.150,34.36.80.0/24,443,UDP,1348
2026-08-19 07:03:41.162983+07:00,192.168.2.150,34.54.11.0/24,443,UDP,1348
2026-08-19 07:03:41.163860+07:00,192.168.2.150,34.107.238.0/24,443,UDP,1348
2026-08-19 07:03:42.493571+07:00,192.168.2.150,35.213.190.0/24,443,UDP,1348
2026-08-19 07:03:42.892483+07:00,192.168.2.150,35.213.190.0/24,443,UDP,1348
2026-08-19 07:03:43.973499+07:00,192.168.2.148,35.186.224.0/24,443,TCP,60
2026-08-19 07:03:48.794151+07:00,192.168.2.195,8.8.8.0/24,53,UDP,62
2026-08-19 07:03:49.003213+07:00,192.168.2.195,8.8.8.0/24,443,UDP,1228
2026-08-19 07:03:50.173137+07:00,192.168.2.195,54.179.11.0/24,443,TCP,60
2026-08-19 07:03:51.853224+07:00,192.168.2.148,57.144.192.0/24,443,UDP,1280
2026-08-19 07:03:54.243070+07:00,192.168.2.195,51.81.57.0/24,2002,UDP,1052
2026-08-19 07:03:55.373339+07:00,192.168.2.195,52.123.226.0/24,443,TCP,60
2026-08-19 07:03:57.423340+07:00,192.168.2.195,20.184.175.0/24,443,TCP,60
2026-08-19 07:03:57.423340+07:00,192.168.2.195,52.123.226.0/24,443,TCP,60
2026-08-19 07:03:58.713518+07:00,192.168.2.148,35.186.224.0/24,443,TCP,60
2026-08-19 07:03:59.189902+07:00,192.168.2.195,51.105.71.0/24,443,TCP,60
2026-08-19 07:04:00.612985+07:00,192.168.2.145,172.217.119.0/24,443,UDP,1278
2026-08-19 07:04:01.222997+07:00,192.168.2.145,57.144.193.0/24,5222,TCP,60
2026-08-19 07:04:02.124180+07:00,192.168.2.145,57.144.193.0/24,443,TCP,60
2026-08-19 07:04:03.943139+07:00,192.168.2.195,20.184.175.0/24,443,TCP,60
2026-08-19 07:04:04.893154+07:00,192.168.2.195,40.126.16.0/24,443,TCP,60
2026-08-19 07:04:06.303062+07:00,192.168.2.195,40.126.16.0/24,443,TCP,60
2026-08-19 07:04:10.163450+07:00,192.168.2.115,8.8.8.0/24,443,UDP,1228
2026-08-19 07:04:10.163968+07:00,192.168.2.115,172.217.112.0/24,443,UDP,1278
2026-08-19 07:04:12.513523+07:00,192.168.2.148,57.144.192.0/24,443,TCP,60
2026-08-19 07:04:12.514104+07:00,192.168.2.148,57.144.192.0/24,443,UDP,1280
2026-08-19 07:04:19.293475+07:00,192.168.2.148,172.217.116.0/24,443,UDP,1278
2026-08-19 07:04:19.293991+07:00,192.168.2.148,172.217.116.0/24,443,TCP,60
2026-08-19 07:04:26.722574+07:00,192.168.2.148,35.186.224.0/24,443,TCP,60
2026-08-19 07:04:26.723106+07:00,192.168.2.148,35.186.224.0/24,443,TCP,60
2026-08-19 07:04:27.483208+07:00,192.168.2.148,47.236.71.0/24,443,TCP,60
2026-08-19 07:04:27.932859+07:00,192.168.2.148,47.236.71.0/24,443,TCP,60
2026-08-19 07:04:30.992976+07:00,192.168.2.148,74.125.130.0/24,443,UDP,1278
2026-08-19 07:04:30.992976+07:00,192.168.2.148,74.125.130.0/24,443,TCP,60
2026-08-19 07:04:32.712744+07:00,192.168.2.159,8.8.8.0/24,53,UDP,60
2026-08-19 07:04:41.983235+07:00,192.168.2.148,35.186.224.0/24,443,TCP,60
2026-08-19 07:04:41.983235+07:00,192.168.2.148,35.186.224.0/24,443,TCP,60
2026-08-19 07:04:58.752686+07:00,192.168.2.148,172.217.118.0/24,443,TCP,60
2026-08-19 07:05:03.122651+07:00,192.168.2.185,8.8.8.0/24,53,UDP,75
2026-08-19 07:05:03.122651+07:00,192.168.2.185,8.8.8.0/24,443,UDP,1228
2026-08-19 07:05:03.243135+07:00,192.168.2.185,8.8.8.0/24,53,UDP,62
2026-08-19 07:05:03.243658+07:00,192.168.2.185,8.8.8.0/24,53,UDP,70
2026-08-19 07:05:03.243658+07:00,192.168.2.185,57.144.192.0/24,443,TCP,60
2026-08-19 07:05:03.243658+07:00,192.168.2.185,74.125.24.0/24,80,TCP,60
2026-08-19 07:05:04.242566+07:00,192.168.2.185,8.8.8.0/24,853,TCP,60
2026-08-19 07:05:05.022621+07:00,192.168.2.185,103.137.169.0/24,443,TCP,60
2026-08-19 07:05:06.153024+07:00,192.168.2.185,74.125.130.0/24,443,UDP,1278
2026-08-19 07:05:07.323123+07:00,192.168.2.185,8.211.5.0/24,443,TCP,60
2026-08-19 07:05:07.986330+07:00,192.168.2.200,57.144.100.0/24,443,UDP,1280
2026-08-19 07:05:08.832620+07:00,192.168.2.159,8.8.8.0/24,53,UDP,60
2026-08-19 07:05:10.202797+07:00,192.168.2.159,74.125.24.0/24,80,TCP,60
2026-08-19 07:05:11.252429+07:00,192.168.2.195,40.126.16.0/24,443,TCP,60
2026-08-19 07:05:12.447802+07:00,192.168.2.195,52.110.20.0/24,443,TCP,60
2026-08-19 07:05:12.892612+07:00,192.168.2.195,52.110.20.0/24,443,TCP,60
2026-08-19 07:05:13.842507+07:00,192.168.2.195,40.126.35.0/24,443,TCP,60
2026-08-19 07:05:16.312879+07:00,192.168.2.200,8.8.8.0/24,53,TCP,60
2026-08-19 07:05:16.312879+07:00,192.168.2.200,8.8.8.0/24,53,UDP,63
2026-08-19 07:05:18.422962+07:00,192.168.2.159,51.81.57.0/24,2002,UDP,1052
2026-08-19 07:05:22.632904+07:00,192.168.2.159,13.107.136.0/24,443,TCP,60
2026-08-19 07:05:23.512532+07:00,192.168.2.195,52.102.110.0/24,443,TCP,60
2026-08-19 07:05:23.692992+07:00,192.168.2.185,8.8.8.0/24,53,UDP,59
2026-08-19 07:05:23.952737+07:00,192.168.2.159,4.150.223.0/24,443,TCP,60
2026-08-19 07:05:24.362552+07:00,192.168.2.200,57.144.8.0/24,443,UDP,63
2026-08-19 07:05:24.904657+07:00,192.168.2.148,8.8.8.0/24,443,UDP,1228
2026-08-19 07:05:27.412909+07:00,192.168.2.185,74.125.130.0/24,443,UDP,1278
2026-08-19 07:05:28.943284+07:00,192.168.2.200,57.144.8.0/24,443,UDP,67
2026-08-19 07:05:30.173497+07:00,192.168.2.200,114.114.114.0/24,53,UDP,78
2026-08-19 07:05:33.361861+07:00,192.168.2.185,74.125.130.0/24,443,TCP,60
2026-08-19 07:05:33.893010+07:00,192.168.2.159,8.8.8.0/24,53,UDP,60
2026-08-19 07:05:35.322850+07:00,192.168.2.148,34.128.9.0/24,443,TCP,60
2026-08-19 07:05:37.513510+07:00,192.168.2.185,8.211.5.0/24,443,TCP,60
2026-08-19 07:05:38.813013+07:00,192.168.2.159,162.159.200.0/24,123,UDP,76
2026-08-19 07:05:38.952858+07:00,192.168.2.159,74.125.200.0/24,2002,UDP,1052
2026-08-19 07:05:40.172566+07:00,192.168.2.200,8.8.8.0/24,53,UDP,70
2026-08-19 07:05:40.173126+07:00,192.168.2.200,8.8.8.0/24,53,UDP,70
