received_at,srcip,dstip_subnet,dstport,proto,datasize
2026-07-23 09:01:05.165841+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-07-23 09:01:05.437113+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-07-23 09:01:09.888337+07:00,192.168.2.152,64.233.170.0/24,443,UDP,1278
2026-07-23 09:01:10.417117+07:00,192.168.2.168,157.240.208.0/24,443,TCP,60
2026-07-23 09:01:10.417627+07:00,192.168.2.168,157.240.208.0/24,443,TCP,60
2026-07-23 09:01:10.417627+07:00,192.168.2.168,57.144.192.0/24,443,TCP,60
2026-07-23 09:01:10.418200+07:00,192.168.2.168,157.240.208.0/24,443,TCP,60
2026-07-23 09:01:13.676985+07:00,192.168.2.168,8.8.8.0/24,443,UDP,230
2026-07-23 09:01:13.676985+07:00,192.168.2.168,157.240.208.0/24,443,UDP,1280
2026-07-23 09:01:13.677490+07:00,192.168.2.168,157.240.208.0/24,443,TCP,60
2026-07-23 09:01:17.466729+07:00,192.168.2.160,172.217.116.0/24,443,TCP,60
2026-07-23 09:01:18.096780+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-07-23 09:01:22.097112+07:00,192.168.2.168,57.144.192.0/24,443,UDP,1280
2026-07-23 09:01:22.926853+07:00,192.168.2.191,8.8.8.0/24,53,UDP,75
2026-07-23 09:01:22.926853+07:00,192.168.2.191,8.8.8.0/24,53,UDP,65
2026-07-23 09:01:23.776616+07:00,192.168.2.191,8.8.8.0/24,443,UDP,1228
2026-07-23 09:01:24.936777+07:00,192.168.2.191,172.253.118.0/24,80,TCP,60
2026-07-23 09:01:25.726951+07:00,192.168.2.172,165.225.112.0/24,443,TCP,52
2026-07-23 09:01:26.426494+07:00,192.168.2.191,151.101.128.0/24,80,TCP,60
2026-07-23 09:01:28.046852+07:00,192.168.2.153,8.8.8.0/24,443,UDP,1228
2026-07-23 09:01:31.416602+07:00,192.168.2.161,10.145.17.0/24,10003,TCP,52
2026-07-23 09:01:31.861912+07:00,192.168.2.161,10.200.250.0/24,10003,TCP,52
2026-07-23 09:01:32.616574+07:00,192.168.2.101,8.8.8.0/24,53,UDP,61
2026-07-23 09:01:32.616574+07:00,192.168.2.101,8.8.8.0/24,53,UDP,61
2026-07-23 09:01:32.616574+07:00,192.168.2.101,8.8.8.0/24,53,UDP,61
2026-07-23 09:01:34.087243+07:00,192.168.2.166,8.8.8.0/24,53,UDP,56
2026-07-23 09:01:38.336387+07:00,192.168.2.172,13.107.136.0/24,443,TCP,52
2026-07-23 09:01:39.487716+07:00,192.168.2.101,8.8.8.0/24,53,UDP,82
2026-07-23 09:01:39.487716+07:00,192.168.2.101,8.8.8.0/24,53,UDP,82
2026-07-23 09:01:39.488505+07:00,192.168.2.101,172.217.113.0/24,443,TCP,60
2026-07-23 09:01:42.637411+07:00,192.168.2.101,8.8.8.0/24,53,UDP,62
2026-07-23 09:01:42.637411+07:00,192.168.2.101,8.8.8.0/24,53,UDP,62
2026-07-23 09:01:42.638036+07:00,192.168.2.101,8.8.8.0/24,53,UDP,62
2026-07-23 09:01:44.336317+07:00,192.168.2.101,57.144.192.0/24,443,UDP,64
2026-07-23 09:01:45.517116+07:00,192.168.2.161,52.123.128.0/24,443,TCP,52
2026-07-23 09:01:47.166901+07:00,192.168.2.172,10.145.17.0/24,10003,TCP,52
2026-07-23 09:01:47.596258+07:00,192.168.2.172,10.200.250.0/24,10003,TCP,52
2026-07-23 09:01:48.636483+07:00,192.168.2.160,142.251.150.0/24,443,UDP,1278
2026-07-23 09:01:55.814127+07:00,192.168.2.172,165.225.112.0/24,443,TCP,52
2026-07-23 09:01:57.457068+07:00,192.168.2.160,172.217.116.0/24,443,TCP,60
2026-07-23 09:01:57.457068+07:00,192.168.2.160,172.217.116.0/24,443,TCP,60
2026-07-23 09:01:58.506999+07:00,192.168.2.161,165.225.112.0/24,443,TCP,52
2026-07-23 09:01:59.856461+07:00,192.168.2.161,52.112.50.0/24,443,TCP,52
2026-07-23 09:02:02.096570+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-07-23 09:02:02.097090+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-07-23 09:02:04.416603+07:00,192.168.2.181,8.8.8.0/24,443,UDP,1228
2026-07-23 09:02:07.836392+07:00,192.168.2.181,4.153.25.0/24,443,TCP,60
2026-07-23 09:02:11.647034+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-07-23 09:02:11.648643+07:00,192.168.2.166,8.8.8.0/24,53,UDP,61
2026-07-23 09:02:11.649172+07:00,192.168.2.166,35.186.224.0/24,443,UDP,1278
2026-07-23 09:02:15.476760+07:00,192.168.2.166,172.217.194.0/24,443,TCP,52
2026-07-23 09:02:18.018961+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-07-23 09:02:19.416488+07:00,192.168.2.101,52.85.118.0/24,443,TCP,60
2026-07-23 09:02:22.316277+07:00,192.168.2.101,8.8.8.0/24,53,UDP,67
2026-07-23 09:02:22.516264+07:00,192.168.2.101,8.8.8.0/24,53,UDP,75
2026-07-23 09:02:23.415383+07:00,192.168.2.101,8.8.8.0/24,53,UDP,68
2026-07-23 09:02:25.856146+07:00,192.168.2.172,165.225.112.0/24,443,TCP,52
2026-07-23 09:02:27.016406+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-07-23 09:02:28.166607+07:00,192.168.2.158,8.8.8.0/24,443,UDP,1228
2026-07-23 09:02:28.546393+07:00,192.168.2.158,13.35.36.0/24,443,TCP,60
2026-07-23 09:02:33.025673+07:00,192.168.2.166,8.8.8.0/24,53,UDP,64
2026-07-23 09:02:33.025673+07:00,192.168.2.166,8.8.8.0/24,53,UDP,64
2026-07-23 09:02:33.025673+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-07-23 09:02:34.936737+07:00,192.168.2.139,8.8.8.0/24,443,UDP,1228
2026-07-23 09:02:35.667092+07:00,192.168.2.139,142.250.4.0/24,443,TCP,60
2026-07-23 09:02:36.786565+07:00,192.168.2.139,172.217.114.0/24,443,TCP,60
2026-07-23 09:02:37.786389+07:00,192.168.2.161,10.200.250.0/24,10003,TCP,52
2026-07-23 09:02:38.946608+07:00,192.168.2.152,8.8.4.0/24,443,UDP,247
2026-07-23 09:02:40.587804+07:00,192.168.2.153,57.144.153.0/24,5222,TCP,60
2026-07-23 09:02:40.587804+07:00,192.168.2.153,8.8.8.0/24,443,UDP,1228
2026-07-23 09:02:44.786774+07:00,192.168.2.152,8.8.8.0/24,443,UDP,1278
2026-07-23 09:02:45.466676+07:00,192.168.2.113,8.8.8.0/24,53,UDP,56
2026-07-23 09:02:48.016768+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-07-23 09:02:48.916380+07:00,192.168.2.152,4.150.223.0/24,443,TCP,52
2026-07-23 09:02:52.906232+07:00,192.168.2.172,10.145.17.0/24,10003,TCP,52
2026-07-23 09:02:53.316660+07:00,192.168.2.172,10.200.250.0/24,10003,TCP,52
2026-07-23 09:02:53.546698+07:00,192.168.2.101,8.8.8.0/24,53,UDP,76
2026-07-23 09:02:53.547563+07:00,192.168.2.101,8.8.8.0/24,53,UDP,76
2026-07-23 09:02:55.986156+07:00,192.168.2.172,165.225.112.0/24,443,TCP,52
2026-07-23 09:02:57.977436+07:00,192.168.2.152,8.8.8.0/24,53,UDP,77
2026-07-23 09:02:57.977951+07:00,192.168.2.152,13.107.139.0/24,443,TCP,52
2026-07-23 09:02:58.956900+07:00,192.168.2.161,165.225.112.0/24,443,TCP,52
2026-07-23 09:03:02.046496+07:00,192.168.2.166,23.215.35.0/24,443,TCP,52
2026-07-23 09:03:02.526775+07:00,192.168.2.160,8.8.8.0/24,443,UDP,1228
2026-07-23 09:03:02.636354+07:00,192.168.2.160,172.217.119.0/24,443,UDP,1278
2026-07-23 09:03:04.627025+07:00,192.168.2.158,51.38.111.0/24,80,TCP,60
2026-07-23 09:03:05.936569+07:00,192.168.2.101,57.144.192.0/24,443,UDP,64
2026-07-23 09:03:10.026686+07:00,192.168.2.166,146.112.41.0/24,443,TCP,52
2026-07-23 09:03:10.426131+07:00,192.168.2.166,172.217.194.0/24,443,TCP,52
2026-07-23 09:03:10.996573+07:00,192.168.2.160,152.32.141.0/24,443,TCP,60
2026-07-23 09:03:13.136508+07:00,192.168.2.152,8.8.8.0/24,53,UDP,73
2026-07-23 09:03:13.136508+07:00,192.168.2.152,52.110.20.0/24,443,TCP,52
2026-07-23 09:03:13.356502+07:00,192.168.2.152,23.56.239.0/24,443,UDP,1278
2026-07-23 09:03:13.586092+07:00,192.168.2.152,104.18.32.0/24,443,TCP,52
2026-07-23 09:03:14.626118+07:00,192.168.2.152,57.144.193.0/24,443,UDP,1278
2026-07-23 09:03:15.626228+07:00,192.168.2.152,4.150.223.0/24,443,TCP,52
2026-07-23 09:03:18.027079+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-07-23 09:03:18.356301+07:00,192.168.2.152,74.125.68.0/24,443,UDP,1278
2026-07-23 09:03:18.356301+07:00,192.168.2.152,4.150.223.0/24,443,TCP,52
2026-07-23 09:03:19.985388+07:00,192.168.2.152,57.144.101.0/24,443,UDP,1278
2026-07-23 09:03:22.366936+07:00,192.168.2.152,31.13.95.0/24,443,UDP,1278
2026-07-23 09:03:23.205960+07:00,192.168.2.166,8.8.8.0/24,53,UDP,65
2026-07-23 09:03:26.046700+07:00,192.168.2.172,165.225.112.0/24,443,TCP,52
2026-07-23 09:03:29.167467+07:00,192.168.2.161,165.225.112.0/24,443,TCP,52
2026-07-23 09:03:30.886535+07:00,192.168.2.153,8.8.8.0/24,53,UDP,60
2026-07-23 09:03:31.736549+07:00,192.168.2.153,57.144.193.0/24,5222,TCP,60
2026-07-23 09:03:32.417230+07:00,192.168.2.153,57.144.193.0/24,443,TCP,60
2026-07-23 09:03:32.827439+07:00,192.168.2.158,51.38.111.0/24,80,TCP,60
2026-07-23 09:03:38.676448+07:00,192.168.2.168,8.8.8.0/24,443,UDP,1228
2026-07-23 09:03:39.536635+07:00,192.168.2.168,47.236.39.0/24,443,TCP,60
2026-07-23 09:03:40.476366+07:00,192.168.2.153,31.13.95.0/24,443,TCP,60
2026-07-23 09:03:41.626448+07:00,192.168.2.168,57.144.150.0/24,443,TCP,60
2026-07-23 09:03:42.576585+07:00,192.168.2.168,172.217.118.0/24,443,TCP,60
2026-07-23 09:03:43.506000+07:00,192.168.2.191,104.68.43.0/24,80,TCP,60
2026-07-23 09:03:44.495983+07:00,192.168.2.153,57.144.101.0/24,443,TCP,60
2026-07-23 09:03:47.526149+07:00,192.168.2.160,57.144.192.0/24,443,TCP,60
2026-07-23 09:03:48.054458+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-07-23 09:03:54.619029+07:00,192.168.2.166,8.8.8.0/24,53,UDP,64
2026-07-23 09:03:54.619541+07:00,192.168.2.166,8.8.8.0/24,53,UDP,64
2026-07-23 09:03:54.745776+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-07-23 09:03:56.075850+07:00,192.168.2.153,57.144.193.0/24,443,UDP,1280
2026-07-23 09:03:56.075850+07:00,192.168.2.153,8.8.8.0/24,443,UDP,230
2026-07-23 09:03:58.615888+07:00,192.168.2.172,10.145.17.0/24,10003,TCP,52
2026-07-23 09:03:59.016334+07:00,192.168.2.172,10.200.250.0/24,10003,TCP,52
2026-07-23 09:03:59.326745+07:00,192.168.2.161,165.225.112.0/24,443,TCP,52
2026-07-23 09:04:01.885920+07:00,192.168.2.153,13.209.177.0/24,443,TCP,60
2026-07-23 09:04:03.256360+07:00,192.168.2.153,172.217.114.0/24,443,UDP,1278
2026-07-23 09:04:05.716091+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-07-23 09:04:05.717004+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-07-23 09:04:05.717004+07:00,192.168.2.152,8.8.4.0/24,443,UDP,1278
2026-07-23 09:04:13.946269+07:00,192.168.2.166,8.8.8.0/24,53,UDP,60
2026-07-23 09:04:18.026883+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-07-23 09:04:18.376212+07:00,192.168.2.153,172.217.114.0/24,443,UDP,1278
2026-07-23 09:04:18.378038+07:00,192.168.2.153,172.217.117.0/24,443,UDP,1278
2026-07-23 09:04:18.378038+07:00,192.168.2.153,172.217.117.0/24,443,TCP,60
2026-07-23 09:04:20.005804+07:00,192.168.2.153,216.239.36.0/24,443,UDP,1278
2026-07-23 09:04:22.605997+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-07-23 09:04:22.605997+07:00,192.168.2.152,8.8.8.0/24,53,UDP,56
2026-07-23 09:04:23.545807+07:00,192.168.2.166,103.111.145.0/24,443,TCP,52
2026-07-23 09:04:24.485710+07:00,192.168.2.152,8.8.8.0/24,53,UDP,63
2026-07-23 09:04:25.455712+07:00,192.168.2.166,8.8.8.0/24,53,UDP,57
2026-07-23 09:04:26.895870+07:00,192.168.2.166,20.201.192.0/24,443,TCP,52
2026-07-23 09:04:27.717071+07:00,192.168.2.152,31.13.95.0/24,443,UDP,1278
2026-07-23 09:04:28.836183+07:00,192.168.2.166,40.90.8.0/24,443,TCP,52
2026-07-23 09:04:29.987009+07:00,192.168.2.166,40.90.8.0/24,443,TCP,52
2026-07-23 09:04:30.816194+07:00,192.168.2.166,20.201.192.0/24,443,TCP,52
2026-07-23 09:04:31.555661+07:00,192.168.2.158,213.196.46.0/24,80,TCP,60
2026-07-23 09:04:33.575580+07:00,192.168.2.153,172.217.194.0/24,443,TCP,60
2026-07-23 09:04:34.916401+07:00,192.168.2.153,142.251.154.0/24,443,UDP,1278
2026-07-23 09:04:35.946488+07:00,192.168.2.153,8.8.8.0/24,53,UDP,60
2026-07-23 09:04:36.685886+07:00,192.168.2.153,45.223.140.0/24,443,TCP,60
2026-07-23 09:04:38.555714+07:00,192.168.2.153,142.251.12.0/24,443,TCP,60
2026-07-23 09:04:39.975909+07:00,192.168.2.153,172.217.112.0/24,443,UDP,1278
2026-07-23 09:04:42.506401+07:00,192.168.2.153,202.191.3.0/24,443,TCP,60
2026-07-23 09:04:42.506401+07:00,192.168.2.113,8.8.8.0/24,53,UDP,56
2026-07-23 09:04:42.507015+07:00,192.168.2.113,8.8.4.0/24,443,TCP,589
2026-07-23 09:04:43.445948+07:00,192.168.2.152,74.125.68.0/24,443,UDP,1278
2026-07-23 09:04:44.436165+07:00,192.168.2.113,17.253.34.0/24,443,TCP,64
2026-07-23 09:04:45.516475+07:00,192.168.2.152,172.217.70.0/24,443,UDP,1278
2026-07-23 09:04:46.416070+07:00,192.168.2.113,17.122.46.0/24,443,TCP,48
2026-07-23 09:04:47.796843+07:00,192.168.2.113,151.101.195.0/24,443,TCP,64
2026-07-23 09:04:48.635713+07:00,192.168.2.113,151.101.195.0/24,443,TCP,64
2026-07-23 09:04:49.635942+07:00,192.168.2.161,10.200.250.0/24,10003,TCP,52
2026-07-23 09:04:50.636793+07:00,192.168.2.113,151.101.3.0/24,443,TCP,64
2026-07-23 09:04:52.645988+07:00,192.168.2.113,151.101.3.0/24,443,TCP,64
2026-07-23 09:04:53.526150+07:00,192.168.2.113,151.101.3.0/24,443,TCP,64
2026-07-23 09:04:54.626217+07:00,192.168.2.113,151.101.3.0/24,443,TCP,64
2026-07-23 09:04:55.585982+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-07-23 09:04:57.609726+07:00,192.168.2.152,74.125.130.0/24,443,UDP,934
2026-07-23 09:04:58.435628+07:00,192.168.2.152,31.13.95.0/24,443,UDP,1278
2026-07-23 09:04:59.506031+07:00,192.168.2.161,165.225.112.0/24,443,TCP,52
2026-07-23 09:05:02.075922+07:00,192.168.2.161,147.161.239.0/24,80,TCP,52
2026-07-23 09:05:02.075922+07:00,192.168.2.161,147.161.239.0/24,80,TCP,52
2026-07-23 09:05:03.575621+07:00,192.168.2.161,165.225.112.0/24,443,TCP,52
2026-07-23 09:05:04.716266+07:00,192.168.2.172,10.200.250.0/24,10003,TCP,52
2026-07-23 09:05:07.005986+07:00,192.168.2.153,8.8.8.0/24,53,UDP,60
2026-07-23 09:05:10.396833+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-07-23 09:05:10.615719+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-07-23 09:05:11.725660+07:00,192.168.2.152,31.13.95.0/24,443,UDP,1278
2026-07-23 09:05:13.546189+07:00,192.168.2.152,142.251.12.0/24,443,TCP,52
2026-07-23 09:05:13.824450+07:00,192.168.2.152,23.56.239.0/24,443,UDP,1278
2026-07-23 09:05:14.685286+07:00,192.168.2.152,74.125.130.0/24,443,UDP,287
2026-07-23 09:05:15.575694+07:00,192.168.2.152,74.125.130.0/24,443,UDP,343
2026-07-23 09:05:16.546332+07:00,192.168.2.152,142.250.4.0/24,443,UDP,1278
2026-07-23 09:05:18.015843+07:00,192.168.2.166,35.186.224.0/24,443,TCP,52
2026-07-23 09:05:19.746303+07:00,192.168.2.152,172.217.194.0/24,443,UDP,1278
2026-07-23 09:05:20.885655+07:00,192.168.2.113,45.121.219.0/24,443,TCP,64
2026-07-23 09:05:21.555384+07:00,192.168.2.168,57.144.192.0/24,443,TCP,60
2026-07-23 09:05:22.415503+07:00,192.168.2.168,57.144.192.0/24,443,UDP,1280
2026-07-23 09:05:24.895992+07:00,192.168.2.168,57.144.192.0/24,443,TCP,60
2026-07-23 09:05:24.895992+07:00,192.168.2.168,57.144.192.0/24,443,UDP,1280
2026-07-23 09:05:25.435874+07:00,192.168.2.113,151.101.3.0/24,443,TCP,64
2026-07-23 09:05:26.465783+07:00,192.168.2.166,199.232.210.0/24,80,TCP,52
2026-07-23 09:05:27.455123+07:00,192.168.2.152,74.125.24.0/24,443,UDP,244
2026-07-23 09:05:29.575723+07:00,192.168.2.161,165.225.112.0/24,443,TCP,52
2026-07-23 09:05:29.575723+07:00,192.168.2.152,8.8.4.0/24,443,UDP,243
2026-07-23 09:05:30.496039+07:00,192.168.2.152,142.251.10.0/24,443,UDP,802
2026-07-23 09:05:31.686019+07:00,192.168.2.152,172.217.70.0/24,443,UDP,360
2026-07-23 09:05:33.045614+07:00,192.168.2.152,74.125.68.0/24,443,UDP,640
2026-07-23 09:05:36.205562+07:00,192.168.2.191,8.8.8.0/24,443,UDP,1228
2026-07-23 09:05:36.325239+07:00,192.168.2.191,162.159.200.0/24,123,UDP,76
2026-07-23 09:05:36.325239+07:00,192.168.2.191,162.159.200.0/24,2002,UDP,1052
2026-07-23 09:05:37.495684+07:00,192.168.2.153,8.8.8.0/24,53,UDP,60
2026-07-23 09:05:38.145897+07:00,192.168.2.113,8.8.4.0/24,443,TCP,589
2026-07-23 09:05:39.525470+07:00,192.168.2.153,57.144.193.0/24,5222,TCP,60
2026-07-23 09:05:39.695499+07:00,192.168.2.153,57.144.193.0/24,443,TCP,60
2026-07-23 09:05:41.225710+07:00,192.168.2.113,151.101.3.0/24,443,TCP,64
2026-07-23 09:05:41.427915+07:00,192.168.2.191,172.217.194.0/24,2002,UDP,1052
2026-07-23 09:05:42.925802+07:00,192.168.2.113,151.101.3.0/24,443,TCP,64
2026-07-23 09:05:43.596802+07:00,192.168.2.113,17.253.61.0/24,443,TCP,64
2026-07-23 09:05:44.515986+07:00,192.168.2.181,150.171.22.0/24,443,TCP,60
2026-07-23 09:05:45.996517+07:00,192.168.2.101,8.8.8.0/24,53,UDP,64
